DATE; Talajhőmérséklet 0 cm; Szélirány; Talajnedvesség 30 cm; Széllökés; Levegő-hőmérséklet; Szélsebesség; Csapadék; Talajnedvesség 90 cm; Besugárzás; Levegő-páratartalom; Talajnedvesség 60 cm
2021-04-28 19:00:00; 12,05831; 358,01407;   9,25709;   0,40670;  11,25657;   0,19317;   0,00000;  14,77745;   0,00000;  99,99799;  10,04350
2021-04-28 21:00:00; 11,98418; 158,80608;   9,25747;   0,65905;  11,07522;   0,31622;   0,00000;  14,77650;   0,00000;  99,99799;  10,07028
2021-04-28 17:00:00; 12,09127;   1,23922;   9,25469;   0,51804;  11,63373;   0,27263;   0,03623;  14,77749;   3,73958;  99,23753;  10,04406
2021-04-28 18:00:00; 12,08454;  67,01931;   9,25387;   0,77447;  11,39701;   0,47333;   0,03623;  14,77776;   0,00000;  99,99799;  10,04295
2021-04-28 16:00:00; 12,08154;  55,40126;   9,25558;   1,16212;  11,91267;   0,82624;   0,03623;  14,77779;  21,70922;  97,59290;  10,04598
2021-04-28 15:00:00; 12,02956;  50,97044;   9,25451;   1,58787;  12,00229;   0,99091;   0,03623;  14,77583;  54,30483;  96,74470;  10,04685
2021-04-28 14:00:00; 11,99091;  24,02189;   9,24864;   1,23099;  12,16964;   0,63795;   0,00000;  14,77492;  31,85937;  95,07828;  10,04684
2021-04-28 12:00:00; 11,86348;   7,99997;   9,25792;   1,32082;  12,33733;   0,82347;   0,00000;  14,77418;  52,14922;  91,50506;  10,04863
2021-04-28 13:00:00; 11,93684;   5,06488;   9,25356;   1,17981;  12,43800;   0,65180;   0,00000;  14,77383;  38,47683;  92,16608;  10,04759
2021-04-28 11:00:00; 11,78067;   2,19691;   9,26984;   1,45503;  12,24588;   0,83482;   0,00000;  14,77403;  60,52259;  89,48376;  10,04824
2021-04-28 10:00:00; 11,64668;  45,14307;   9,28516;   1,76672;  12,18782;   1,18972;   0,00000;  14,77393;  90,81189;  88,18219;  10,04816
2021-04-28 08:00:00; 11,35740;  54,65710;   9,31373;   2,16117;  11,27840;   1,48181;   0,00000;  14,77557; 115,18761;  76,55808;  10,04578
2021-04-28 09:00:00; 11,47857;  46,55611;   9,29617;   2,15028;  12,03934;   1,40267;   0,00000;  14,77455; 149,85988;  82,30952;  10,04792
2021-04-28 07:00:00; 11,28700;  55,68561;   9,34281;   1,84158;  10,84405;   1,20823;   0,00000;  14,77869; 108,00400;  74,28844;  10,04512
2021-04-28 05:00:00; 11,28416; 353,53656;   9,36168;   0,70614;   9,54254;   0,45095;   0,00000;  14,78131;  26,18995;  89,02576;  10,04606
2021-04-28 06:00:00; 11,27739;  29,87999;   9,35729;   1,22037;  10,15774;   0,77270;   0,00000;  14,78022;  66,71207;  79,69057;  10,04504
2021-04-28 03:00:00; 11,37264; 321,26800;   9,36674;   0,65170;   8,71589;   0,38487;   0,00000;  14,78404;   0,62072;  96,81870;  10,04688
2021-04-28 02:00:00; 11,44847; 333,65710;   9,37317;   0,46958;   8,70597;   0,18844;   0,00000;  14,78767;   0,00000;  97,24609;  10,04667
2021-04-28 04:00:00; 11,30724; 355,87000;   9,36270;   0,47421;   8,98387;   0,22658;   0,00000;  14,78374;  17,39331;  94,52602;  10,04664
2021-04-27 22:00:00; 11,75316; 341,28937;   9,38278;   0,57085;   8,90025;   0,29698;   0,00000;  14,79280;   0,00000;  96,53500;  10,05049
2021-04-27 23:00:00; 11,66807; 346,03574;   9,38252;   0,38601;   8,75687;   0,17152;   0,03623;  14,79038;   0,00000;  97,49548;  10,05101
2021-04-28 00:00:00; 11,59058; 316,75000;   9,37811;   0,39744;   8,75222;   0,18540;   0,00000;  14,79095;   0,00000;  98,12967;  10,05059
2021-04-28 01:00:00; 11,52111; 332,62796;   9,37675;   0,34082;   8,77634;   0,18312;   0,00000;  14,78998;   0,00000;  97,34455;  10,04941
2021-04-28 20:00:00; 12,02128; 133,69598;   9,25899;   0,50661;  11,21195;   0,22199;   0,00000;  14,77735;   0,00000;  99,99799;  10,05103
2021-04-30 12:00:00; 15,57587; 224,19533;   8,74201;   2,31443;  23,25098;   1,56593;   0,00000;  14,74968; 343,12890;  55,41153;  10,05906
2021-04-30 14:00:00; 16,44295; 199,40393;   8,63312;   2,60871;  24,43988;   1,71028;   0,00000;  14,74408; 330,76260;  50,11511;  10,04230
2021-04-30 16:00:00; 16,85434; 124,82870;   8,55326;   1,07609;  23,95227;   0,67930;   0,00000;  14,74526;  90,68347;  53,41931;  10,04230
2021-04-30 17:00:00; 16,82616;  92,61777;   8,54895;   0,97728;  21,74108;   0,63382;   0,00000;  14,74574;  13,31660;  60,67517;  10,04350
2021-04-30 15:00:00; 16,70647; 147,98457;   8,59371;   1,76808;  24,49481;   1,10846;   0,00000;  14,74337; 234,77881;  51,73412;  10,04230
2021-04-30 11:00:00; 15,09725; 213,55081;   8,79495;   2,42713;  23,27206;   1,49319;   0,00000;  14,75011; 484,75418;  56,56778;  10,05638
2021-04-30 18:00:00; 16,63124;  70,22118;   8,54695;   0,81531;  19,32095;   0,61723;   0,00000;  14,74518;   0,00000;  71,04449;  10,04902
2021-04-30 10:00:00; 14,60941; 238,66165;   8,85117;   2,48076;  22,18729;   1,46770;   0,00000;  14,75217; 362,48070;  61,69920;  10,07038
2021-04-30 13:00:00; 15,97081; 209,62897;   8,68752;   2,63511;  24,42100;   1,89227;   0,00000;  14,74512; 516,55030;  50,50571;  10,05156
2021-04-30 09:00:00; 14,29629; 303,26202;   8,89773;   2,07324;  21,35589;   1,32899;   0,00000;  14,75616; 293,67100;  64,44761;  10,07323
2021-04-30 06:00:00; 13,47691; 166,14670;   9,02963;   1,47272;  17,31535;   0,91852;   0,00000;  14,75084; 223,04350;  82,79385;  10,09196
2021-04-30 08:00:00; 14,01346; 214,50832;   8,94344;   2,91632;  21,05614;   2,04292;   0,00000;  14,75435; 158,07472;  65,51636;  10,07336
2021-04-30 07:00:00; 13,72268; 203,16970;   8,99644;   2,34547;  19,76942;   1,74011;   0,00000;  14,75393; 147,55428;  70,20858;  10,07891
2021-04-30 03:00:00; 13,42528; 130,34433;   9,05357;   0,89643;  13,70600;   0,61914;   0,00000;  14,75134;   0,58343;  95,12988;  10,09548
2021-04-30 04:00:00; 13,38728; 146,16841;   9,04688;   0,95196;  14,28760;   0,73867;   0,00000;  14,75145;  19,37218;  92,97949;  10,09697
2021-04-30 05:00:00; 13,38617; 148,81377;   9,04300;   0,79081;  14,87693;   0,46030;   0,00000;  14,75268;  42,50164;  91,95672;  10,09790
2021-04-30 01:00:00; 13,53031;  88,30441;   9,05591;   1,15803;  12,70729;   0,74334;   0,00000;  14,75501;   0,00000;  99,85837;  10,08715
2021-04-30 02:00:00; 13,47224; 133,67975;   9,06025;   1,02546;  13,60548;   0,72642;   0,00000;  14,75416;   0,00000;  96,87946;  10,08945
2021-04-30 00:00:00; 13,60668;  88,08488;   9,05719;   1,01947;  12,36968;   0,58320;   0,00000;  14,75530;   0,00000;  99,99799;  10,08135
2021-04-29 22:00:00; 13,94305;  56,67941;   9,06990;   1,02165;  11,19296;   0,72177;   0,00000;  14,75750;   0,00000;  99,86018;  10,07408
2021-04-29 23:00:00; 13,73781;  55,83272;   9,06536;   1,03689;  11,56190;   0,76636;   0,00000;  14,75645;   0,00000;  99,99799;  10,07663
2021-04-30 21:00:00; 15,89709;  52,96631;   8,53978;   0,74861;  16,24419;   0,58501;   0,00000;  14,75154;   0,00000;  82,11814;  10,07290
2021-04-30 20:00:00; 16,13154;  52,05756;   8,53259;   0,82728;  16,53390;   0,52604;   0,00000;  14,74835;   0,00000;  81,26205;  10,07290
2021-04-30 19:00:00; 16,38452;  58,83739;   8,54132;   0,66449;  17,68984;   0,47949;   0,00000;  14,74715;   0,00000;  77,33663;  10,06957
2021-04-29 19:00:00; 14,63567;  57,92770;   9,07824;   0,80224;  14,10930;   0,56649;   0,00000;  14,75693;   0,00000;  94,20163;  10,07221
2021-04-29 20:00:00; 14,41695;  45,80571;   9,06932;   0,61059;  12,90099;   0,37882;   0,00000;  14,75859;   0,00000;  97,04052;  10,07340
2021-04-29 21:00:00; 14,18164;  19,21178;   9,06396;   0,61005;  11,78937;   0,32002;   0,00000;  14,75715;   0,00000;  98,93395;  10,07320
2021-04-29 10:00:00; 12,81095; 127,75910;   9,17398;   2,69827;  19,48088;   1,89945;   0,00000;  14,75682; 623,12130;  76,48268;  10,05669
2021-04-29 11:00:00; 13,57723; 155,04918;   9,12779;   2,65199;  22,00865;   1,96608;   0,00000;  14,75240; 649,06510;  63,81363;  10,04274
2021-04-29 12:00:00; 14,35069; 172,46167;   9,06979;   2,96886;  23,06323;   2,08212;   0,00000;  14,74930; 528,05380;  56,13121;  10,04444
2021-04-29 16:00:00; 15,06679;  96,71608;   9,09407;   1,83559;  17,37615;   1,28059;   0,00000;  14,75693;  44,44600;  85,61784;  10,05432
2021-04-29 14:00:00; 15,15730; 174,73962;   9,03792;   2,84772;  20,40004;   2,01720;   0,07246;  14,75166;  82,80437;  70,28056;  10,03858
2021-04-29 15:00:00; 15,13919; 123,90659;   9,09222;   1,84975;  17,38815;   1,33302;   0,00000;  14,75560;  73,50301;  83,87817;  10,03972
2021-04-29 13:00:00; 14,91774; 175,82376;   9,02785;   2,59482;  22,73123;   1,84885;   0,00000;  14,74967; 264,82150;  56,51971;  10,04508
2021-04-29 17:00:00; 14,99143;  92,62675;   9,08636;   1,67281;  16,89616;   1,20717;   0,00000;  14,75593;   8,02100;  83,32621;  10,06060
2021-04-29 18:00:00; 14,84119;  80,85719;   9,07836;   1,33035;  15,53403;   0,98495;   0,00000;  14,75788;   0,00000;  88,59812;  10,06174
2021-04-29 09:00:00; 12,32495; 129,07469;   9,21909;   2,79844;  16,40523;   1,79179;   0,00000;  14,76222; 337,18295;  86,19025;  10,07212
2021-04-29 08:00:00; 11,97441; 112,67674;   9,23676;   2,81233;  14,48267;   1,89426;   0,00000;  14,76327; 259,59216;  91,78194;  10,07264
2021-04-29 07:00:00; 11,77593; 129,97238;   9,23758;   2,08223;  12,61494;   1,45636;   0,00000;  14,76654; 118,76748;  96,56622;  10,07281
2021-04-29 05:00:00; 11,66553; 141,82070;   9,24737;   2,00002;  10,97078;   1,36588;   0,00000;  14,76955;  49,30039;  99,44553;  10,07273
2021-04-29 06:00:00; 11,68633; 140,45987;   9,24420;   1,81164;  11,70443;   1,26255;   0,00000;  14,76861;  80,44445;  98,40766;  10,07281
2021-04-28 22:00:00; 11,93640; 114,14038;   9,25853;   0,93318;  11,10529;   0,65578;   0,00000;  14,77451;   0,00000;  99,99799;  10,07050
2021-04-28 23:00:00; 11,90919; 101,65794;   9,25878;   1,08508;  11,14921;   0,75196;   0,00000;  14,77275;   0,00000;  99,99799;  10,06893
2021-04-29 00:00:00; 11,88593; 114,57066;   9,25734;   0,83708;  11,14620;   0,56493;   0,00000;  14,77101;   0,00000;  99,99799;  10,06973
2021-04-29 01:00:00; 11,85840; 152,23120;   9,25590;   1,74631;  11,14956;   1,30803;   0,00000;  14,77062;   0,00000;  99,99725;  10,07076
2021-04-29 04:00:00; 11,69429; 143,76610;   9,24595;   1,53533;  10,58450;   1,12390;   0,00000;  14,77039;  12,27466;  99,88433;  10,07268
2021-04-29 03:00:00; 11,74586; 153,24327;   9,24944;   1,54459;  10,75612;   1,10101;   0,00000;  14,77035;   0,94137;  99,58994;  10,07148
2021-04-29 02:00:00; 11,80487; 161,61050;   9,25315;   1,72807;  11,04479;   1,20453;   0,00000;  14,77034;   0,00000;  98,89201;  10,06943
2021-04-26 18:00:00; 12,25542;   5,26892;   9,65605;   0,52947;   8,25276;   0,27440;   0,00000;  14,82161;   0,00000;  88,25726;  10,01075
2021-04-26 19:00:00; 12,18442;   6,88739;   9,66416;   0,55234;   8,31441;   0,21337;   0,03623;  14,82152;   0,00000;  91,11954;  10,01176
2021-04-26 20:00:00; 12,09298; 343,41772;   9,66652;   0,76522;   8,05739;   0,48505;   0,00000;  14,82220;   0,00000;  92,12524;  10,01677
2021-04-26 21:00:00; 11,97760; 330,90918;   9,66058;   0,66967;   8,11629;   0,31988;   0,00000;  14,82085;   0,00000;  91,12922;  10,03131
2021-04-26 16:00:00; 12,55252; 317,83102;   9,65248;   1,93849;  10,87426;   1,39713;   0,00000;  14,82888;   9,85351;  60,89450;  10,01130
2021-04-26 17:00:00; 12,37331; 318,85693;   9,64024;   1,02138;   8,84244;   0,59287;   0,07246;  14,82362;   0,00000;  81,38850;  10,00735
2021-04-26 15:00:00; 12,75981; 323,93585;   9,65816;   2,52704;  12,11390;   1,93349;   0,00000;  14,83338;  31,54864;  49,31065;  10,00128
2021-04-26 12:00:00; 12,50049;  57,71504;   9,75877;   2,48920;  14,34084;   1,54183;   0,00000;  14,83750; 448,16740;  41,42166;   9,99372
2021-04-26 11:00:00; 12,16103;  58,74989;   9,80361;   2,21943;  13,71336;   1,23377;   0,00000;  14,83644; 519,36646;  41,61632;  10,00868
2021-04-26 13:00:00; 12,76830;  27,85883;   9,72300;   2,07923;  14,01396;   1,17853;   0,00000;  14,83701; 224,85138;  42,76672;   9,98606
2021-04-26 14:00:00; 12,85366; 329,58243;   9,68197;   1,45122;  13,44205;   0,83277;   0,00000;  14,83649;  97,05335;  43,83796;   9,98990
2021-04-26 09:00:00; 11,69233; 100,79633;   9,87276;   1,60693;  11,50600;   0,98018;   0,00000;  14,83918; 234,04643;  51,38947;  10,01180
2021-04-26 10:00:00; 11,90669;  37,49479;   9,84424;   1,85356;  12,27982;   0,96729;   0,00000;  14,83811; 281,70987;  47,89852;  10,01180
2021-04-26 08:00:00; 11,51347;  87,78407;   9,90757;   1,99457;  10,97870;   1,23676;   0,00000;  14,83875; 184,50209;  52,84706;  10,01192
2021-04-26 07:00:00; 11,35374;  76,71924;   9,93859;   1,56147;   9,75697;   1,13342;   0,00000;  14,83993; 133,05153;  59,93578;  10,01522
2021-04-25 23:00:00; 12,20914; 318,07874;  10,03806;   3,45722;   9,82364;   2,59807;   0,00000;  14,84186;   0,00000;  55,72890;  10,01048
2021-04-26 00:00:00; 11,91445; 319,64030;  10,02252;   2,61551;   8,62686;   1,87256;   0,00000;  14,84186;   0,00000;  64,25163;  10,01180
2021-04-26 06:00:00; 11,28127;  42,93890;   9,95457;   1,32382;   8,98498;   0,89760;   0,00000;  14,84075; 114,46133;  67,66424;  10,01666
2021-04-26 01:00:00; 11,70225; 320,52335;  10,00799;   2,33812;   7,99137;   1,67409;   0,00000;  14,84182;   0,00000;  78,62225;  10,01176
2021-04-26 02:00:00; 11,54978; 322,61610;   9,99081;   1,99838;   7,47898;   1,36209;   0,00000;  14,84196;   0,00000;  81,05897;  10,01188
2021-04-26 03:00:00; 11,39756;  40,99798;   9,98564;   0,84961;   7,01054;   0,47960;   0,00000;  14,84182;   2,39882;  80,74043;  10,01350
2021-04-26 04:00:00; 11,31397;  53,17420;   9,97709;   0,66558;   7,29729;   0,35713;   0,00000;  14,84148;  62,47525;  78,77783;  10,01539
2021-04-26 05:00:00; 11,28240; 342,17650;   9,96794;   0,92066;   8,06054;   0,45325;   0,00000;  14,84109;  63,95555;  76,18142;  10,01683
2021-04-25 22:00:00; 12,51495; 320,44547;  10,05631;   3,38889;  10,59627;   2,61352;   0,00000;  14,84186;   0,00000;  57,36837;   9,99766
2021-04-27 21:00:00; 11,83609;  76,48030;   9,38140;   0,49708;   9,15592;   0,21548;   0,00000;  14,79452;   0,00000;  94,05538;  10,04952
2021-04-27 20:00:00; 11,93920; 140,89925;   9,38329;   0,80442;   9,50613;   0,50040;   0,00000;  14,79926;   0,00000;  90,80665;  10,04660
2021-04-27 19:00:00; 12,07484; 183,08243;   9,39038;   1,30041;  10,12273;   0,96884;   0,00000;  14,80264;   0,00000;  87,37933;  10,03888
2021-04-27 16:00:00; 12,32901;  99,85448;   9,40600;   1,26093;  12,12851;   0,84424;   0,00000;  14,80771;  31,65925;  66,96295;  10,03824
2021-04-27 17:00:00; 12,28572;  96,97258;   9,39382;   0,84634;  11,57507;   0,45621;   0,00000;  14,80738;   3,80210;  68,92754;  10,03526
2021-04-27 18:00:00; 12,20202; 151,96123;   9,39300;   0,78182;  10,83639;   0,52484;   0,00000;  14,80573;   0,00000;  77,29605;  10,03443
2021-04-26 22:00:00; 11,86916; 344,07420;   9,65233;   0,29836;   8,39937;   0,11768;   0,00000;  14,81813;   0,00000;  87,48309;  10,03918
2021-04-26 23:00:00; 11,79390; 128,96895;   9,64845;   0,66640;   8,60157;   0,32345;   0,00000;  14,81918;   0,00000;  87,37575;  10,03820
2021-04-27 15:00:00; 12,33204; 109,23724;   9,42151;   1,46129;  12,71083;   1,02712;   0,00000;  14,80780;  71,83086;  63,96680;  10,03991
2021-04-27 14:00:00; 12,28499; 109,17233;   9,44713;   2,24611;  12,86418;   1,36113;   0,00000;  14,80780; 106,36149;  63,47772;  10,03946
2021-04-27 13:00:00; 12,13623; 110,96619;   9,46967;   2,22623;  13,08867;   1,47016;   0,00000;  14,80780; 198,36119;  65,09407;  10,03922
2021-04-27 12:00:00; 11,91314;  99,54662;   9,50332;   2,42904;  12,80594;   1,46918;   0,00000;  14,80780; 239,53029;  68,00523;  10,03769
2021-04-27 11:00:00; 11,67140;  93,43238;   9,52782;   2,02234;  12,37634;   1,41684;   0,00000;  14,80780; 229,75670;  69,47442;  10,03654
2021-04-27 09:00:00; 11,35551;  53,61937;   9,57770;   1,59005;  10,49694;   1,06466;   0,00000;  14,80790; 127,17242;  76,29827;  10,03214
2021-04-27 10:00:00; 11,45384;  88,14373;   9,55720;   1,93713;  11,32882;   1,34442;   0,00000;  14,80780; 183,76662;  73,65017;  10,03412
2021-04-27 04:00:00; 11,33348;  40,93337;   9,62989;   0,52566;   7,66955;   0,29831;   0,00000;  14,81097;  16,92283;  91,68515;  10,03248
2021-04-27 05:00:00; 11,26236;   8,84263;   9,62201;   1,01158;   8,17031;   0,63999;   0,00000;  14,80980;  34,68583;  90,49927;  10,03299
2021-04-27 06:00:00; 11,22532;  87,91594;   9,61393;   0,93399;   8,78294;   0,49459;   0,00000;  14,80896;  46,03772;  86,18098;  10,03179
2021-04-27 07:00:00; 11,25523;  79,80537;   9,59863;   1,27264;   9,09451;   0,87430;   0,00000;  14,80847;  71,70974;  82,80653;  10,03119
2021-04-27 08:00:00; 11,29270;  34,33646;   9,59343;   1,53261;   9,66022;   0,93184;   0,00000;  14,80828; 133,26994;  80,55198;  10,03247
2021-04-27 00:00:00; 11,72947;  73,77947;   9,64668;   0,35797;   8,26286;   0,15110;   0,00000;  14,81617;   0,00000;  90,18396;  10,03712
2021-04-27 01:00:00; 11,65993;  36,54955;   9,63670;   0,47911;   7,81518;   0,27647;   0,00000;  14,81560;   0,00000;  93,29966;  10,03490
2021-04-27 02:00:00; 11,54524;  73,13244;   9,63139;   0,68573;   7,52138;   0,39503;   0,00000;  14,81444;   0,00000;  96,99445;  10,03365
2021-04-27 03:00:00; 11,43919;  37,26663;   9,62972;   0,53519;   7,28478;   0,26779;   0,00000;  14,81214;   1,32362;  95,55905;  10,03211
2021-04-30 23:00:00; 15,54363;  59,76404;   8,52252;   1,00532;  16,28190;   0,70228;   0,00000;  14,75585;   0,00000;  82,34882;  10,07779
2021-04-30 22:00:00; 15,70705;  56,58472;   8,52593;   0,85287;  16,36839;   0,64356;   0,00000;  14,75535;   0,00000;  81,00418;  10,07369
2021-04-25 12:00:00; 12,53429; 181,00731;  10,30061;   2,97403;  20,18268;   1,63600;   0,00000;  14,83911; 596,88460;  35,79419;   9,94938
2021-04-25 18:00:00; 13,65759; 316,33704;  10,12524;   3,60395;  15,65250;   2,73035;   0,00000;  14,83921;   0,00000;  46,62058;   9,96226
2021-04-25 16:00:00; 14,07536; 304,14267;  10,15408;   1,53370;  18,92772;   0,98765;   0,00000;  14,83167;  38,38974;  38,71637;   9,95123
2021-04-25 14:00:00; 13,70238; 182,41748;  10,20059;   2,34764;  21,21985;   1,47988;   0,00000;  14,82976; 428,24512;  33,00594;   9,93901
2021-04-25 11:00:00; 12,01946; 175,17424;  10,35795;   2,50118;  19,27654;   1,70272;   0,00000;  14,84229; 409,67800;  38,29070;   9,95080
2021-04-25 19:00:00; 13,37316; 315,00528;  10,10516;   2,96749;  14,37314;   2,16784;   0,00000;  14,84085;   0,00000;  47,14006;   9,97149
2021-04-25 20:00:00; 13,11052; 318,86395;  10,08710;   3,21603;  13,01252;   2,61567;   0,00000;  14,84148;   0,00000;  49,92706;   9,98130
2021-04-25 21:00:00; 12,80163; 318,26330;  10,07355;   3,50813;  11,92206;   2,75513;   0,00000;  14,84143;   0,00000;  51,29147;   9,98250
2021-04-25 13:00:00; 13,15004; 194,71980;  10,25240;   2,96967;  20,70573;   1,80364;   0,00000;  14,83324; 529,31635;  33,66280;   9,94134
2021-04-25 15:00:00; 14,05938; 220,03387;  10,16828;   2,40018;  20,16985;   1,67229;   0,00000;  14,83057; 121,78532;  34,11195;   9,94854
2021-04-25 17:00:00; 13,92501; 319,58017;  10,13354;   3,00370;  17,08992;   2,42351;   0,00000;  14,83691;   5,33023;  46,16015;   9,96904
2021-04-25 10:00:00; 11,41674; 171,43408;  10,40449;   2,69228;  19,11052;   1,91078;   0,00000;  14,84356; 579,79010;  38,98170;   9,95084
2021-04-25 08:00:00; 10,73109; 154,97247;  10,49731;   2,30899;  16,72349;   1,63753;   0,00000;  14,85301;  90,32671;  44,54083;   9,97183
2021-04-25 07:00:00; 10,43164; 143,09818;  10,54203;   1,81246;  14,88878;   1,38646;   0,00000;  14,85385;  77,56290;  50,29855;   9,97864
2021-04-25 09:00:00; 11,00437; 176,53180;  10,45808;   2,58502;  17,86018;   1,77903;   0,00000;  14,84937; 343,92773;  41,45663;   9,95896
2021-04-25 04:00:00; 9,94166;  61,94385;  10,58271;   0,94053;   3,25194;   0,78035;   0,00000;  14,85905;  46,73833;  85,56927;   9,98109
2021-04-25 05:00:00; 9,89454;  86,12349;  10,59595;   1,15123;   8,88603;   0,93781;   0,00000;  14,85643; 173,10414;  69,89970;   9,98063
2021-04-25 06:00:00; 10,15486; 132,94212;  10,58160;   1,44958;  12,59747;   1,09243;   0,00000;  14,85476; 146,25215;  55,71260;   9,98008
2021-04-25 03:00:00; 10,17532;  53,19853;  10,58545;   0,83844;   1,91294;   0,68932;   0,00000;  14,85933;   1,98700;  89,06017;   9,98038
2021-04-25 01:00:00; 10,69614;  54,34960;  10,61256;   0,67266;   4,00085;   0,51249;   0,00000;  14,86089;   0,00000;  81,10212;   9,96577
2021-04-25 02:00:00; 10,43897;  54,06539;  10,59848;   0,49762;   2,78702;   0,24089;   0,00000;  14,86102;   0,00000;  86,65802;   9,97810
2021-04-24 22:00:00; 11,54573;  51,28169;  10,65315;   0,79571;   5,32592;   0,61190;   0,00000;  14,86110;   0,00000;  77,85412;   9,95063
2021-04-24 23:00:00; 11,24301;  47,33858;  10,64370;   0,76576;   4,92326;   0,67634;   0,00000;  14,86005;   0,00000;  77,62925;   9,95084
2021-04-25 00:00:00; 10,95666;  51,62551;  10,62826;   0,75841;   4,92718;   0,64119;   0,00000;  14,86001;   0,00000;  76,58855;   9,95371
2021-04-24 18:00:00; 12,67316;  40,78205;  10,70272;   0,30026;  11,55776;   0,17158;   0,00000;  14,86292;   0,00000;  54,66703;   9,90841
2021-04-24 19:00:00; 12,45355;  33,73974;  10,69003;   0,24201;   9,19669;   0,09182;   0,00000;  14,86187;   0,00000;  66,60358;   9,92138
2021-04-24 20:00:00; 12,16702;  51,50413;  10,67254;   0,58337;   7,17661;   0,41794;   0,00000;  14,86120;   0,00000;  70,95681;   9,92143
2021-04-24 21:00:00; 11,85654;  35,85170;  10,66482;   0,59317;   5,90985;   0,36638;   0,00000;  14,86015;   0,00000;  77,50024;   9,93973
2021-04-24 12:00:00; 11,49486; 319,38116;  10,86784;   3,11967;  16,55663;   2,09976;   0,00000;  14,85272; 613,00824;  36,97067;   9,88996
2021-04-24 11:00:00; 11,00628; 315,73444;  10,91347;   2,97484;  16,27295;   1,96403;   0,00000;  14,85381; 664,19840;  36,44580;   9,89000
2021-04-24 13:00:00; 11,90896; 306,50970;  10,81554;   2,95416;  17,22968;   1,72477;   0,00000;  14,85533; 535,16910;  35,58240;   9,88983
2021-04-24 15:00:00; 12,63282; 301,26290;  10,74546;   1,68614;  17,87648;   0,98866;   0,00000;  14,85679; 253,46199;  33,87400;   9,89000
2021-04-24 16:00:00; 12,82782; 329,58510;  10,72023;   1,78796;  16,91412;   1,23436;   0,00000;  14,85838; 107,68031;  35,61727;   9,89325
2021-04-24 14:00:00; 12,30071; 316,68347;  10,78231;   2,00410;  17,74117;   1,14507;   0,00000;  14,85619; 403,86154;  34,51122;   9,88987
2021-04-24 17:00:00; 12,80074; 357,27295;  10,70600;   0,42358;  14,63328;   0,17566;   0,00000;  14,85996;   6,50174;  41,94904;   9,91475
2021-04-24 09:00:00; 10,17629; 296,25827;  10,99218;   2,37949;  14,28494;   1,62698;   0,00000;  14,86128; 379,62040;  44,21643;   9,89013
2021-04-24 10:00:00; 10,43293; 297,45547;  10,96064;   2,41924;  15,42472;   1,67651;   0,00000;  14,85729; 680,71070;  40,64795;   9,89000
2021-04-23 23:00:00; 10,99011;  48,96948;  11,14818;   0,52539;   2,98778;   0,35378;   0,00000;  14,87295;   0,00000;  90,45019;   9,86166
2021-04-24 00:00:00; 10,69563;   3,36888;  11,13528;   0,79543;   2,57441;   0,32171;   0,00000;  14,87217;   0,00000;  90,70231;   9,86387
2021-04-24 01:00:00; 10,40028; 319,38733;  11,12456;   0,33402;   3,02040;   0,14676;   0,00000;  14,87161;   0,00000;  89,78769;   9,87776
2021-04-24 02:00:00; 10,13494; 283,33752;  11,11726;   0,49327;   3,13811;   0,19634;   0,00000;  14,87202;   0,00000;  90,40052;   9,88945
2021-04-24 03:00:00; 9,90664; 324,69630;  11,10451;   0,56404;   3,07231;   0,31281;   0,00000;  14,87074;   1,19941;  92,16375;   9,88996
2021-04-24 04:00:00; 9,70908; 313,75424;  11,10576;   0,78209;   4,24390;   0,43147;   0,00000;  14,86999;  47,67693;  85,08234;   9,89004
2021-04-24 08:00:00; 10,01308; 313,16620;  11,03070;   2,63348;  12,79613;   1,73616;   0,00000;  14,86377;  61,81421;  47,91318;   9,89020
2021-04-24 05:00:00; 9,62421; 313,13898;  11,11478;   1,71609;   7,99794;   1,22791;   0,00000;  14,86999; 196,32368;  68,50208;   9,89000
2021-04-24 06:00:00; 9,65852; 315,94537;  11,10207;   2,45544;   9,73559;   1,83295;   0,00000;  14,86946; 140,05950;  60,25000;   9,89000
2021-04-24 07:00:00; 9,79006; 314,67470;  11,05838;   2,18703;  11,36135;   1,56158;   0,00000;  14,86745;  58,61834;  54,63520;   9,89029
2021-04-23 22:00:00; 11,28926;  50,14030;  11,16211;   0,47802;   3,92163;   0,31518;   0,00000;  14,87314;   0,00000;  87,88490;   9,86612
2021-04-23 20:00:00; 11,86672;  51,43740;  11,18610;   0,52239;   6,14568;   0,38931;   0,00000;  14,87353;   0,00000;  76,19624;   9,85538
2021-04-23 21:00:00; 11,58433;  54,50200;  11,17737;   0,49572;   4,91720;   0,35392;   0,00000;  14,87305;   0,00000;  83,69659;   9,85456
2021-04-23 18:00:00; 12,29598; 356,17250;  11,20286;   0,41759;  10,62286;   0,20370;   0,00000;  14,87353;   0,00000;  56,71055;   9,82921
2021-04-23 19:00:00; 12,10796;  57,76039;  11,19831;   0,46986;   8,27704;   0,32664;   0,00000;  14,87433;   0,00000;  67,23162;   9,84533
2021-04-23 13:00:00; 11,93195; 293,56732;  11,33885;   3,46702;  16,13530;   2,14903;   0,00000;  14,87789; 521,60297;  38,74915;   9,79351
