DATE; Besugárzás; Levegő-hőmérséklet; Levegő-páratartalom; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Talajnedvesség 90 cm; Csapadék; Szélirány; Széllökés; Talajhőmérséklet 0 cm; Szélsebesség; Levélnedvesség
2021-04-30 23:50:00; 0,00000;  14,71964;  95,42863;  40,85035;  26,25235;  27,41281;   0,65217; 317,76456;   2,04820;  12,82403;   1,32909;-9999,00000
2021-04-30 22:00:00; 0,00000;  13,36955;  93,97530;  40,80805;  26,21830;  27,44678;   0,00000;  92,80632;   0,41323;  13,08689;   0,16170;-9999,00000
2021-04-30 22:10:00; 0,00000;  13,37114;  94,06967;  40,80373;  26,21830;  27,44750;   0,00000;  16,66774;   0,35443;  13,05697;   0,04864;-9999,00000
2021-04-30 22:30:00; 0,00000;  13,52935;  93,82133;  40,81629;  26,21869;  27,44750;   0,00000; 107,19409;   0,40343;  13,00115;   0,11179;-9999,00000
2021-04-30 23:40:00; 0,00000;  14,64494;  94,23533;  40,84927;  26,18408;  27,44075;   2,82609; 248,57270;   1,72807;  12,84022;   0,75170;-9999,00000
2021-04-30 23:10:00; 0,00000;  13,79342;  93,46070;  40,84111;  26,21900;  27,44570;   0,00000; 298,44284;   1,13680;  12,89905;   0,29024;-9999,00000
2021-04-30 22:20:00; 0,00000;  13,44857;  94,04463;  40,81273;  26,21862;  27,44750;   0,00000;  22,45203;   0,13067;  13,02915;   0,01351;-9999,00000
2021-04-30 22:50:00; 0,00000;  13,60858;  93,71730;  40,83733;  26,21865;  27,44714;   0,00000;  71,33350;   0,51450;  12,95164;   0,34039;-9999,00000
2021-04-30 22:40:00; 0,00000;  13,66011;  93,97100;  40,82261;  26,21862;  27,44750;   0,00000;  35,48206;   0,33973;  12,97394;   0,07602;-9999,00000
2021-04-30 23:30:00; 0,00000;  14,61941;  92,88600;  40,84486;  26,18120;  27,44678;   0,21739;  13,28527;   0,89017;  12,85690;   0,35558;-9999,00000
2021-04-30 23:20:00; 0,00000;  14,56108;  91,62180;  40,84444;  26,20045;  27,44678;   0,00000; 167,55396;   0,95550;  12,87791;   0,35786;-9999,00000
2021-04-30 23:00:00; 0,00000;  13,61678;  93,60350;  40,84234;  26,21900;  27,44714;   0,00000;  22,51598;   0,20417;  12,92413;   0,04867;-9999,00000
2021-04-30 19:30:00; 0,00000;  15,21046;  88,61834;  40,77543;  26,25991;  27,40470;   0,00000;   0,00000;   0,00163;  13,59244;   0,00018;-9999,00000
2021-04-30 19:20:00; 0,00000;  15,55463;  88,30473;  40,77590;  26,25998;  27,40470;   0,00000;  34,74465;   0,12740;  13,62482;   0,03371;-9999,00000
2021-04-30 19:50:00; 0,00000;  14,73822;  90,09489;  40,77212;  26,25785;  27,40470;   0,00000;   5,99953;   0,27603;  13,52859;   0,03495;-9999,00000
2021-04-30 19:40:00; 0,00000;  15,02711;  89,52154;  40,77743;  26,25903;  27,40470;   0,00000;  11,40252;   0,28093;  13,56085;   0,02881;-9999,00000
2021-04-30 20:00:00; 0,00000;  14,46747;  91,21830;  40,77380;  26,25050;  27,40470;   0,00000;   4,81736;   0,06043;  13,49458;   0,00604;-9999,00000
2021-04-30 20:10:00; 0,00000;  14,11756;  91,92490;  40,77758;  26,23475;  27,40470;   0,00000;  53,97043;   0,56840;  13,46092;   0,27130;-9999,00000
2021-04-30 20:30:00; 0,00000;  13,79706;  93,47990;  40,79510;  26,21970;  27,40470;   0,00000;  21,43041;   0,07840;  13,39312;   0,02123;-9999,00000
2021-04-30 20:20:00; 0,00000;  13,86249;  93,29710;  40,78217;  26,22600;  27,40470;   0,00000;  34,73146;   0,40017;  13,42681;   0,18979;-9999,00000
2021-04-30 18:00:00; 0,00000;  18,59238;  75,70222;  40,73084;  26,22257;  27,36200;   0,00000;  67,76533;   0,09147;  13,82648;   0,03285;-9999,00000
2021-04-30 18:10:00; 0,00000;  18,07961;  78,28564;  40,73828;  26,22020;  27,36200;   0,00000;  98,39749;   0,36587;  13,80630;   0,13690;-9999,00000
2021-04-30 18:20:00; 0,00000;  17,54850;  81,89700;  40,74524;  26,21830;  27,36317;   0,00000; 150,91945;   0,29073;  13,78856;   0,18021;-9999,00000
2021-04-30 18:30:00; 0,00000;  17,02167;  83,18537;  40,75613;  26,21989;  27,36681;   0,00000;   3,61433;   0,03267;  13,76356;   0,00549;-9999,00000
2021-04-30 18:40:00; 0,00000;  16,48373;  85,45809;  40,76711;  26,22250;  27,38512;   0,00000;   0,00000;   0,00000;  13,73719;   0,00000;-9999,00000
2021-04-30 18:50:00; 0,00000;  16,20568;  83,87029;  40,77758;  26,23020;  27,40007;   0,00000;   6,62726;   0,00163;  13,71197;   0,00016;-9999,00000
2021-04-30 19:00:00; 0,00000;  16,10204;  85,11089;  40,77800;  26,24770;  27,40434;   0,00000;  10,20148;   0,09473;  13,68348;   0,01748;-9999,00000
2021-04-30 19:10:00; 0,00000;  15,73907;  86,23178;  40,77823;  26,25369;  27,40470;   0,00000;   0,00000;   0,00000;  13,65532;   0,00000;-9999,00000
2021-04-30 16:30:00; 143,07176;  24,01050;  51,97300;  40,72990;  26,24058;  27,36200;   0,00000; 199,08253;   1,68070;  13,88746;   0,85542;-9999,00000
2021-04-30 16:40:00; 67,15340;  23,86994;  51,61950;  40,72990;  26,25295;  27,36200;   0,00000; 213,11560;   1,10087;  13,88649;   0,53622;-9999,00000
2021-04-30 17:10:00; 23,98206;  21,92409;  58,61445;  40,72990;  26,26030;  27,36200;   0,00000; 167,75458;   0,69580;  13,87423;   0,40452;-9999,00000
2021-04-30 17:00:00; 26,15363;  22,17418;  57,04079;  40,72990;  26,26030;  27,36200;   0,00000; 187,63892;   1,06167;  13,87913;   0,63341;-9999,00000
2021-04-30 16:50:00; 27,60141;  22,60681;  54,83840;  40,72990;  26,25785;  27,36200;   0,00000; 196,34380;   1,59250;  13,88107;   1,06657;-9999,00000
2021-04-30 17:30:00; 5,32956;  20,68857;  66,78939;  40,72990;  26,25890;  27,36200;   0,00000;  50,54288;   0,20417;  13,86755;   0,06599;-9999,00000
2021-04-30 17:20:00; 16,70788;  21,49752;  61,27182;  40,72952;  26,25808;  27,36200;   0,00000;  83,07439;   0,46387;  13,87667;   0,10052;-9999,00000
2021-04-30 17:50:00; 0,00000;  18,89071;  72,21651;  40,72990;  26,23580;  27,36200;   0,00000;   2,99391;   0,18130;  13,84164;   0,01813;-9999,00000
2021-04-30 17:40:00; 0,00000;  19,66509;  70,17190;  40,72990;  26,24945;  27,36200;   0,00000;  53,79532;   0,34627;  13,85738;   0,11090;-9999,00000
2021-04-30 15:10:00; 382,52430;  24,09791;  49,56100;  40,72990;  26,22116;  27,36232;   0,00000; 208,40025;   3,63417;  13,81224;   3,00697;-9999,00000
2021-04-30 15:30:00; 322,65973;  24,40106;  50,28122;  40,72990;  26,21830;  27,36200;   0,00000; 204,92110;   4,48187;  13,84948;   1,96436;-9999,00000
2021-04-30 15:40:00; 233,00592;  24,09792;  49,80055;  40,72990;  26,21830;  27,36200;   0,00000; 215,59910;   2,44347;  13,86458;   1,53370;-9999,00000
2021-04-30 15:20:00; 329,88983;  24,00255;  50,62950;  40,72990;  26,21830;  27,36235;   0,00000; 208,51512;   3,06577;  13,83288;   2,11811;-9999,00000
2021-04-30 15:50:00; 191,37598;  24,02131;  49,60820;  40,72990;  26,21865;  27,36200;   0,00000; 224,00980;   1,58597;  13,86714;   1,00940;-9999,00000
2021-04-30 16:00:00; 183,72383;  23,92182;  51,05550;  40,72990;  26,22040;  27,36200;   0,00000; 205,40988;   1,72480;  13,87610;   1,28037;-9999,00000
2021-04-30 16:20:00; 152,44916;  23,92724;  51,36311;  40,72990;  26,22958;  27,36200;   0,00000; 201,00267;   1,05350;  13,88765;   0,91358;-9999,00000
2021-04-30 16:10:00; 187,63419;  23,98433;  50,92319;  40,72990;  26,22215;  27,36200;   0,00000; 199,16080;   2,19683;  13,88294;   1,56473;-9999,00000
2021-04-30 13:50:00; 370,42505;  23,48261;  53,88520;  40,77800;  26,26170;  27,40470;   0,00000; 206,42464;   4,36917;  13,56005;   2,72375;-9999,00000
2021-04-30 13:40:00; 325,13790;  23,21122;  54,53180;  40,77422;  26,27395;  27,40470;   0,00000; 206,19121;   3,79260;  13,52070;   2,82746;-9999,00000
2021-04-30 14:10:00; 592,36430;  24,34082;  51,77467;  40,76660;  26,25447;  27,40470;   0,00000; 198,85838;   3,59823;  13,62988;   2,74346;-9999,00000
2021-04-30 14:00:00; 550,25653;  23,73862;  53,00330;  40,77968;  26,26030;  27,40470;   0,00000; 208,13573;   3,50023;  13,60037;   2,50129;-9999,00000
2021-04-30 14:30:00; 394,44733;  23,94400;  52,25030;  40,73912;  26,25120;  27,40007;   0,00000; 199,07110;   2,82077;  13,70078;   2,26053;-9999,00000
2021-04-30 14:20:00; 456,18652;  24,31453;  51,20255;  40,74551;  26,23802;  27,40437;   0,00000; 211,94337;   3,73380;  13,66633;   2,51162;-9999,00000
2021-04-30 14:50:00; 366,36730;  24,01314;  50,89591;  40,72990;  26,25807;  27,37428;   0,00000; 206,23862;   3,64887;  13,76279;   2,71178;-9999,00000
2021-04-30 14:40:00; 454,74090;  24,37996;  51,48644;  40,73084;  26,26030;  27,39086;   0,00000; 195,13647;   3,69787;  13,73166;   2,49991;-9999,00000
2021-04-30 15:00:00; 400,53600;  24,32251;  50,51877;  40,72990;  26,24358;  27,36712;   0,00000; 202,53632;   3,15233;  13,78824;   2,61533;-9999,00000
2021-04-30 12:30:00; 710,87310;  23,93925;  55,51378;  40,80979;  26,26885;  27,43043;   0,00000; 211,64256;   3,32383;  13,17541;   1,87597;-9999,00000
2021-04-30 11:30:00; 604,93470;  23,04097;  57,11100;  40,84152;  26,30230;  27,43357;   0,00000; 201,79333;   4,89673;  12,86736;   3,45711;-9999,00000
2021-04-30 11:40:00; 214,46768;  22,61832;  57,71900;  40,84183;  26,30269;  27,44271;   0,00000; 213,18268;   4,03107;  12,92087;   2,81841;-9999,00000
2021-04-30 12:10:00; 442,65762;  23,38809;  55,55980;  40,80472;  26,28095;  27,44750;   0,00000; 215,91107;   3,48553;  13,08135;   2,13950;-9999,00000
2021-04-30 12:50:00; 568,54310;  24,15022;  54,12950;  40,81182;  26,29530;  27,40470;   0,00000; 216,89856;   3,38753;  13,27351;   1,95869;-9999,00000
2021-04-30 12:20:00; 585,72345;  23,62118;  55,64960;  40,80723;  26,27115;  27,44570;   0,00000; 214,42252;   2,86323;  13,12968;   1,94906;-9999,00000
2021-04-30 12:40:00; 727,18900;  24,21971;  54,10955;  40,81197;  26,29212;  27,40534;   0,00000; 220,73238;   3,37937;  13,22109;   2,07567;-9999,00000
2021-04-30 13:10:00; 576,23180;  24,38590;  53,03920;  40,77674;  26,26240;  27,40470;   0,00000; 201,35040;   3,41857;  13,37216;   2,63440;-9999,00000
2021-04-30 13:00:00; 666,67200;  24,48008;  52,87300;  40,79594;  26,27185;  27,40470;   0,00000; 224,56447;   3,68480;  13,32226;   1,84371;-9999,00000
2021-04-30 13:20:00; 265,37710;  23,84835;  53,57189;  40,77031;  26,26030;  27,40470;   0,00000; 198,80513;   3,16213;  13,42113;   2,47904;-9999,00000
2021-04-30 13:30:00; 240,85205;  23,30671;  54,03963;  40,77248;  26,26284;  27,40470;   0,00000; 207,18721;   3,42837;  13,46944;   2,46054;-9999,00000
2021-04-30 10:40:00; 223,52324;  22,07991;  60,86940;  40,87956;  26,30793;  27,43572;   0,00000; 208,78615;   3,31893;  12,61020;   2,00622;-9999,00000
2021-04-30 11:00:00; 667,15936;  23,13659;  57,38519;  40,84151;  26,34125;  27,41468;   0,00000; 205,37247;   3,91510;  12,70918;   2,67164;-9999,00000
2021-04-30 10:50:00; 766,65894;  23,17193;  58,48060;  40,86575;  26,32513;  27,41148;   0,00000; 201,12164;   3,21113;  12,66168;   1,90594;-9999,00000
2021-04-30 11:10:00; 663,22950;  22,90230;  57,71811;  40,83580;  26,31285;  27,42175;   0,00000; 209,05644;   3,64723;  12,75643;   3,15342;-9999,00000
2021-04-30 11:20:00; 637,15240;  22,98302;  57,49082;  40,83745;  26,30293;  27,42932;   0,00000; 206,66986;   3,62110;  12,80823;   2,90377;-9999,00000
2021-04-30 11:50:00; 388,93665;  22,57067;  58,71137;  40,82792;  26,31062;  27,44424;   0,00000; 209,59055;   2,87630;  12,97498;   1,92332;-9999,00000
2021-04-30 12:00:00; 572,93933;  23,32186;  56,09700;  40,81561;  26,29985;  27,44606;   0,00000; 200,78485;   2,96613;  13,03097;   2,24861;-9999,00000
2021-04-30 09:10:00; 712,72060;  21,16316;  66,79100;  40,93941;  26,35634;  27,44750;   0,00000; 210,95865;   3,00697;  12,05549;   2,47352;-9999,00000
2021-04-30 09:20:00; 588,08970;  20,99093;  67,85511;  40,93060;  26,35774;  27,44750;   0,00000; 191,38736;   3,38100;  12,11342;   2,31786;-9999,00000
2021-04-30 09:40:00; 661,47266;  22,03845;  65,60145;  40,93022;  26,34886;  27,44750;   0,00000; 220,93503;   3,80567;  12,23941;   2,04716;-9999,00000
2021-04-30 09:50:00; 844,52795;  22,16752;  63,11780;  40,91097;  26,35703;  27,44750;   0,00000; 210,38991;   3,20950;  12,30779;   2,23358;-9999,00000
2021-04-30 10:00:00; 472,49985;  22,30591;  61,16610;  40,88544;  26,34720;  27,44750;   0,00000; 209,90416;   3,42673;  12,37118;   2,61644;-9999,00000
2021-04-30 09:30:00; 627,19340;  21,82546;  66,46000;  40,93060;  26,36783;  27,44750;   0,00000; 196,20528;   2,82403;  12,17383;   1,69159;-9999,00000
2021-04-30 10:10:00; 396,12140;  22,14395;  59,75320;  40,88040;  26,34440;  27,44750;   0,00000; 210,82120;   4,31690;  12,43614;   2,55470;-9999,00000
2021-04-30 10:20:00; 468,59955;  22,27432;  59,25188;  40,88040;  26,34401;  27,44750;   0,00000; 200,22517;   3,61947;  12,49496;   2,95561;-9999,00000
2021-04-30 10:30:00; 216,99725;  21,97420;  60,20099;  40,88040;  26,33867;  27,44782;   0,00000; 218,32274;   2,92693;  12,55414;   1,92273;-9999,00000
2021-04-30 08:00:00; 542,33210;  18,74744;  82,07791;  40,98772;  26,38650;  27,44782;   0,00000; 183,84343;   2,03840;  11,73755;   1,25039;-9999,00000
2021-04-30 08:10:00; 663,77260;  19,79872;  79,34380;  40,98217;  26,36967;  27,44750;   0,00000; 172,09450;   1,93387;  11,77156;   1,12749;-9999,00000
2021-04-30 08:30:00; 685,87410;  20,72486;  75,75790;  40,98090;  26,38615;  27,44750;   0,00000; 170,21213;   2,43367;  11,84796;   1,18172;-9999,00000
2021-04-30 21:30:00; 0,00000;  13,53194;  93,57300;  40,81226;  26,21830;  27,40721;   0,00000;  99,38338;   0,52103;  13,18590;   0,26362;-9999,00000
2021-04-30 21:20:00; 0,00000;  13,48734;  94,23660;  40,80765;  26,21830;  27,40470;   0,00000;  42,26991;   0,62720;  13,22109;   0,18261;-9999,00000
2021-04-30 21:40:00; 0,00000;  13,51056;  93,23380;  40,80973;  26,21655;  27,41719;   0,00000; 116,34597;   0,61903;  13,15291;   0,37305;-9999,00000
2021-04-30 21:50:00; 0,00000;  13,50773;  93,34679;  40,81141;  26,21830;  27,43891;   0,00000;   7,10277;   0,15680;  13,12023;   0,01568;-9999,00000
2021-04-30 20:50:00; 0,00000;  13,67183;  93,83455;  40,81617;  26,21830;  27,40470;   0,00000;  12,79952;   0,20743;  13,32656;   0,02628;-9999,00000
2021-04-30 21:10:00; 0,00000;  13,52219;  93,95600;  40,81350;  26,21575;  27,40470;   0,00000;  12,98354;   0,32177;  13,25699;   0,03415;-9999,00000
2021-04-30 21:00:00; 0,00000;  13,72459;  93,29899;  40,82140;  26,21830;  27,40470;   0,00000; 119,82816;   0,48837;  13,29314;   0,33284;-9999,00000
2021-04-30 20:40:00; 0,00000;  13,69806;  93,61523;  40,80328;  26,21830;  27,40470;   0,00000;  34,32444;   0,39363;  13,36210;   0,07423;-9999,00000
2021-04-30 08:20:00; 669,46545;  19,81612;  76,49940;  40,98090;  26,37950;  27,44750;   0,00000; 177,04507;   2,23440;  11,80778;   1,47327;-9999,00000
2021-04-30 08:50:00; 719,43243;  20,71477;  70,72463;  40,98091;  26,38427;  27,44750;   0,00000; 204,52500;   2,91223;  11,94232;   2,09913;-9999,00000
2021-04-30 08:40:00; 700,81110;  20,68445;  73,08334;  40,98090;  26,38650;  27,44750;   0,00000; 175,71945;   2,58230;  11,89222;   1,73460;-9999,00000
2021-04-30 09:00:00; 753,47140;  20,88044;  69,57310;  40,96452;  26,37740;  27,44750;   0,00000; 189,14772;   2,53493;  11,99735;   1,58303;-9999,00000
2021-04-29 22:20:00; 0,00000;  13,89871;  95,98901;  40,87761;  26,30230;  27,38491;   0,00000; 161,53660;   0,80687;  12,09689;   0,68890;-9999,00000
2021-04-29 22:00:00; 0,00000;  13,74408;  97,10532;  40,87807;  26,30230;  27,36200;   0,00000; 164,80527;   0,96857;  12,12695;   0,70143;-9999,00000
2021-04-29 22:30:00; 0,00000;  13,80633;  96,10464;  40,87696;  26,30230;  27,40437;   0,00000; 168,69624;   1,11720;  12,07974;   0,78697;-9999,00000
2021-04-30 07:30:00; 453,88654;  18,14399;  85,72678;  40,98694;  26,37832;  27,44750;   0,00000; 161,57520;   1,64313;  11,66600;   0,87166;-9999,00000
2021-04-30 07:40:00; 410,54413;  18,51883;  83,28110;  40,98963;  26,38650;  27,44750;   0,00000; 176,00552;   1,77053;  11,68592;   0,86596;-9999,00000
2021-04-30 07:50:00; 369,30945;  18,66628;  82,61955;  40,98832;  26,38650;  27,44750;   0,00000; 184,19667;   1,66437;  11,71154;   1,03717;-9999,00000
2021-04-30 06:20:00; 296,40607;  14,79736;  95,77100;  40,98090;  26,33425;  27,45459;   0,00000; 140,80750;   1,22990;  11,59212;   0,76342;-9999,00000
2021-04-30 06:30:00; 155,47350;  14,76969;  93,95490;  40,98090;  26,34405;  27,45280;   0,00000; 149,32935;   1,02900;  11,59301;   0,76522;-9999,00000
2021-04-30 06:10:00; 270,71390;  13,86652;  97,62599;  40,98090;  26,32444;  27,46205;   0,00000; 150,08789;   0,82157;  11,58610;   0,65399;-9999,00000
2021-04-30 06:40:00; 211,80959;  14,90724;  94,80067;  40,98090;  26,34362;  27,44947;   0,00000; 162,48297;   0,84280;  11,59971;   0,51287;-9999,00000
2021-04-30 06:50:00; 206,98145;  15,34364;  93,66482;  40,98091;  26,34440;  27,44815;   0,00000; 138,51154;   0,88037;  11,60969;   0,65066;-9999,00000
2021-04-30 07:00:00; 546,41534;  16,13553;  92,90134;  40,98229;  26,34518;  27,44750;   0,00000; 137,98604;   0,76440;  11,61755;   0,56386;-9999,00000
2021-04-30 07:10:00; 314,32788;  17,15130;  89,21327;  40,98470;  26,36321;  27,44815;   0,00000; 152,62393;   1,32463;  11,63196;   0,83894;-9999,00000
2021-04-30 07:20:00; 388,54170;  17,53606;  89,09880;  40,99009;  26,34930;  27,44750;   0,00000; 157,58084;   1,16457;  11,64574;   0,71752;-9999,00000
2021-04-30 02:40:00; 0,00000;  11,64866;  99,25491;  40,93270;  26,30370;  27,44642;   0,00000; 152,41663;   1,01920;  11,79997;   0,80213;-9999,00000
2021-04-30 02:50:00; 0,00000;  11,69715;  99,40667;  40,93107;  26,30230;  27,44750;   0,00000; 165,22876;   1,03063;  11,78409;   0,79053;-9999,00000
2021-04-30 03:10:00; 0,00000;  11,73124;  99,29577;  40,93153;  26,30230;  27,44710;   0,00000; 160,64494;   1,51083;  11,75833;   1,03535;-9999,00000
2021-04-30 03:00:00; 0,00000;  11,76065;  99,41773;  40,93137;  26,30261;  27,44750;   0,00000; 156,43427;   1,39323;  11,77259;   0,96931;-9999,00000
2021-04-30 03:20:00; 0,00000;  11,69849;  99,05654;  40,93137;  26,30230;  27,44685;   0,00000; 157,99536;   1,29850;  11,74368;   1,00495;-9999,00000
2021-04-30 03:40:00; 4,28908;  11,77760;  98,42470;  40,93102;  26,30265;  27,44750;   0,00000; 174,18655;   1,62517;  11,71889;   1,07490;-9999,00000
2021-04-30 03:30:00; 1,19531;  11,72242;  98,69551;  40,93060;  26,30265;  27,44750;   0,00000; 161,50507;   1,33443;  11,73492;   1,03374;-9999,00000
2021-04-30 05:10:00; 31,31716;  11,80818;  99,99799;  40,97964;  26,34370;  27,44750;   0,00000; 148,18016;   1,20050;  11,61472;   0,79821;-9999,00000
2021-04-30 05:20:00; 70,32631;  11,94471;  99,99799;  40,98090;  26,34020;  27,44714;   0,00000; 159,30507;   1,38017;  11,61211;   0,78171;-9999,00000
2021-04-30 05:30:00; 115,01583;  12,27375;  99,99799;  40,98090;  26,34207;  27,44670;   0,00000; 157,04997;   0,95713;  11,60306;   0,74970;-9999,00000
2021-04-30 05:40:00; 120,08103;  12,57095;  99,99799;  40,98091;  26,34408;  27,44229;   0,00000; 167,92685;   0,98327;  11,59593;   0,69090;-9999,00000
2021-04-30 05:50:00; 225,63933;  13,28917;  99,92311;  40,98090;  26,34440;  27,44470;   0,00000; 151,24540;   0,79217;  11,59174;   0,43791;-9999,00000
2021-04-30 06:00:00; 129,28418;  13,54909;  98,19254;  40,98091;  26,33549;  27,46526;   0,00000; 159,02945;   0,88690;  11,58658;   0,58503;-9999,00000
2021-04-29 22:10:00; 0,00000;  13,88730;  96,52436;  40,87773;  26,30198;  27,37267;   0,00000; 167,11053;   0,90323;  12,11002;   0,76188;-9999,00000
2021-04-29 22:50:00; 0,00000;  14,00227;  95,14409;  40,87469;  26,30135;  27,40307;   0,00000; 174,13297;   1,42753;  12,05456;   0,92209;-9999,00000
2021-04-29 22:40:00; 0,00000;  13,88232;  95,84944;  40,87667;  26,30191;  27,40390;   0,00000; 170,74611;   1,33280;  12,06168;   0,91086;-9999,00000
2021-04-29 23:00:00; 0,00000;  14,16163;  93,08120;  40,87079;  26,30090;  27,40470;   0,00000; 190,60281;   1,60720;  12,04011;   1,33786;-9999,00000
2021-04-29 23:20:00; 0,00000;  13,92468;  93,09640;  40,88754;  26,30932;  27,36486;   1,30435; 170,88600;   1,82770;  12,01916;   1,51508;-9999,00000
2021-04-29 23:30:00; 0,00000;  13,49749;  95,86088;  40,89436;  26,34323;  27,36200;   0,65217; 231,81436;   1,78360;  12,00442;   0,77856;-9999,00000
2021-04-29 23:10:00; 0,00000;  14,23198;  91,14920;  40,87664;  26,30090;  27,40470;   0,00000; 191,36455;   2,69663;  12,02222;   1,60214;-9999,00000
2021-04-29 23:40:00; 0,00000;  13,46005;  96,50591;  40,91428;  26,33867;  27,36200;   0,00000; 165,66025;   1,88323;  11,99748;   1,18892;-9999,00000
2021-04-29 23:50:00; 0,00000;  13,54356;  96,13111;  40,91808;  26,34129;  27,36200;   0,00000; 179,91519;   1,75747;  11,98211;   1,33843;-9999,00000
2021-04-30 00:10:00; 0,51562;  13,34574;  95,14222;  40,91809;  26,33973;  27,37225;   0,00000; 172,87810;   1,61047;  11,97386;   1,36002;-9999,00000
2021-04-30 00:20:00; 0,00000;  13,06743;  95,94492;  40,90742;  26,34344;  27,39823;   0,00000; 168,53499;   1,53043;  11,95878;   1,06597;-9999,00000
2021-04-30 00:00:00; 1,30397;  13,54040;  95,04055;  40,91389;  26,34026;  27,36200;   0,00000; 173,68062;   2,96613;  11,97939;   1,90001;-9999,00000
2021-04-30 00:30:00; 0,00000;  12,74217;  96,75330;  40,90760;  26,34370;  27,40470;   0,00000; 161,76888;   1,02410;  11,95271;   0,63210;-9999,00000
2021-04-30 00:40:00; 0,00000;  12,46772;  97,67171;  40,90214;  26,33985;  27,40470;   0,00000; 174,70866;   0,90487;  11,93945;   0,57967;-9999,00000
2021-04-30 01:00:00; 0,00000;  12,13721;  98,92519;  40,90298;  26,33705;  27,40470;   0,00000; 153,55307;   0,75460;  11,91883;   0,56709;-9999,00000
2021-04-30 00:50:00; 0,00000;  12,30685;  98,38910;  40,89964;  26,32970;  27,40470;   0,00000; 170,81224;   0,96530;  11,93481;   0,65431;-9999,00000
2021-04-30 01:10:00; 0,00000;  11,98972;  99,33431;  40,90550;  26,33040;  27,40470;   0,21739; 150,17516;   0,67783;  11,91169;   0,36734;-9999,00000
2021-04-30 01:20:00; 0,00000;  11,85365;  99,53122;  40,90783;  26,33429;  27,40470;   0,00000; 156,95396;   0,98653;  11,89904;   0,59435;-9999,00000
2021-04-30 01:30:00; 0,00000;  11,82697;  99,44136;  40,91580;  26,31988;  27,40470;   0,00000; 165,23639;   0,91630;  11,89161;   0,69981;-9999,00000
2021-04-30 01:50:00; 0,00000;  11,73554;  99,07781;  40,92569;  26,31988;  27,40470;   0,00000; 154,07913;   1,06330;  11,85944;   0,57033;-9999,00000
2021-04-30 01:40:00; 0,00000;  11,78182;  99,10744;  40,91670;  26,33545;  27,40470;   0,00000; 155,19324;   0,65823;  11,87922;   0,44154;-9999,00000
2021-04-30 02:10:00; 0,00000;  11,70843;  99,26410;  40,93480;  26,32268;  27,40578;   0,00000; 157,09390;   1,22337;  11,83756;   0,84950;-9999,00000
2021-04-30 02:00:00; 0,00000;  11,69050;  99,24020;  40,93354;  26,31989;  27,40470;   0,00000; 162,06493;   0,69417;  11,85129;   0,57183;-9999,00000
2021-04-30 02:20:00; 0,00000;  11,64215;  99,15919;  40,93354;  26,30934;  27,42395;   0,00000; 156,63618;   1,13843;  11,82010;   0,90454;-9999,00000
2021-04-30 02:30:00; 0,00000;  11,61523;  99,14990;  40,93312;  26,30968;  27,44070;   0,00000; 155,89194;   1,19233;  11,81376;   0,89523;-9999,00000
2021-04-30 04:00:00; 3,59373;  11,82415;  98,11655;  40,93340;  26,30230;  27,44750;   0,21739; 163,21860;   1,60557;  11,69677;   1,20467;-9999,00000
2021-04-30 03:50:00; 8,50769;  11,84146;  98,19120;  40,93270;  26,30230;  27,44750;   0,00000; 182,89697;   1,90447;  11,70659;   1,36220;-9999,00000
2021-04-30 04:10:00; 3,50284;  11,69757;  98,76218;  40,93785;  26,31797;  27,44685;   0,21739; 165,03487;   1,57780;  11,68460;   1,09300;-9999,00000
2021-04-30 04:20:00; 5,35935;  11,61762;  99,40222;  40,94087;  26,33701;  27,44750;   0,21739; 151,34512;   1,17927;  11,67406;   0,86131;-9999,00000
2021-04-30 04:40:00; 8,10935;  11,64594;  99,98866;  40,95900;  26,34285;  27,44750;   0,00000; 118,32361;   0,73173;  11,65125;   0,41269;-9999,00000
2021-04-30 04:30:00; 17,18185;  11,65132;  99,81272;  40,94281;  26,34153;  27,44750;   0,21739; 168,01709;   1,30667;  11,65557;   0,79410;-9999,00000
2021-04-30 04:50:00; 16,73423;  11,68850;  99,99799;  40,96945;  26,34090;  27,44750;   0,00000; 137,60474;   0,98980;  11,63866;   0,50366;-9999,00000
2021-04-30 05:00:00; 26,73228;  11,76107;  99,99799;  40,97754;  26,33950;  27,44750;   0,00000; 152,43149;   1,27890;  11,63046;   0,74186;-9999,00000
2021-04-29 10:50:00; 804,28880;  21,22470;  63,78756;  40,93899;  26,34596;  27,48586;   0,00000; 158,54874;   2,74563;  10,93199;   1,87162;-9999,00000
2021-04-29 11:10:00; 774,82000;  21,52953;  62,60810;  40,95157;  26,38160;  27,55692;   0,00000; 171,68993;   2,91387;  11,07673;   1,99708;-9999,00000
2021-04-29 11:40:00; 767,24790;  22,46173;  57,49680;  40,91516;  26,34475;  27,48380;   0,00000; 182,32054;   3,17357;  11,31830;   2,16760;-9999,00000
2021-04-29 09:00:00; 563,58795;  16,94467;  71,91845;  41,04561;  26,44236;  27,61641;   0,00000; 161,11624;   2,24257;  10,30396;   1,67506;-9999,00000
2021-04-29 09:30:00; 469,43463;  17,43763;  71,93010;  41,03110;  26,41949;  27,57580;   0,00000; 151,56178;   2,35200;  10,47469;   1,61357;-9999,00000
