DATE; Napelem töltőfeszültség; Talajhőmérséklet 0 cm; Talajnedvesség 30 cm; Szélsebesség; Talajnedvesség 120 cm; Talajnedvesség 60 cm; Csapadék; Talajnedvesség 90 cm; Széllökés; Levélnedvesség; Fagy; Fényegység; Besugárzás; Külső akkufeszültség; Belső akkufeszültség; Levegő-páratartalom; Levegő-hőmérséklet; Szélirány; Légnyomás
2021-04-30 11:00:00; 20,86725;  14,76667;  31,20083;   0,25000;-9999,00000;  32,95609;   0,00000;  34,39399;   8,25000;   5,00000;-9999,00000;3895,00000; 423,33334;  13,31408;   4,24350;  51,08750;  22,98334; 355,38495;1002,71680
2021-04-30 12:00:00; 20,67658;  15,41667;  31,23058;   0,66667;-9999,00000;  32,95608;   0,00000;  34,39399;  10,33333;   5,00000;-9999,00000;3895,00000; 455,41666;  13,34575;   4,24567;  50,75333;  22,97500; 356,52325;1002,31665
2021-04-30 13:00:00; 20,89183;  15,85000;  31,29999;   0,45455;-9999,00000;  32,90649;   0,00000;  34,39399;  10,90909;   5,00000;-9999,00000;3895,00000; 513,75000;  13,29017;   4,24400;  46,00500;  23,65833; 357,01254;1001,90840
2021-04-30 14:00:00; 19,98992;  16,26667;  31,30991;   0,08333;-9999,00000;  32,94616;   0,00000;  34,39399;   4,08333;   5,00000;-9999,00000;3895,00000; 438,75000;  13,20633;   4,24517;  46,31917;  23,62500; 357,56738;1001,84155
2021-04-30 15:00:00; 18,03217;  16,53334;  31,31983;   0,00000;-9999,00000;  32,95608;   0,00000;  34,39399;   0,75000;   5,00000;-9999,00000;3895,00000; 246,92308;  13,14800;   4,24450;  47,95583;  23,10000; 356,84476;1001,70000
2021-04-30 10:00:00; 21,16766;  13,99167;  31,18100;   0,50000;-9999,00000;  32,96600;   0,00000;  34,39399;  10,83333;   4,58333;-9999,00000;3895,00000; 619,58330;  13,35433;   4,24517;  55,06750;  22,31667; 353,58730;1002,93335
2021-04-30 16:00:00; 17,07425;  16,50000;  31,35949;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,33333;   5,00000;-9999,00000;3895,00000; 150,83333;  13,08892;   4,24458;  50,40834;  22,62500;   7,41912;1001,44165
2021-04-30 18:00:00; 0,87150;  15,96364;  31,46227;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;  79,16666;   0,00000;  12,99142;   4,24283;  75,75365;  15,66363;   0,00000;1002,10000
2021-04-30 17:00:00; 13,13166;  16,35000;  31,41900;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3394,50000;  15,83333;  13,02467;   4,24367;  62,95833;  19,30000;   0,00000;1001,63330
2021-04-30 09:00:00; 21,21358;  13,42500;  31,18100;   0,08333;-9999,00000;  32,96600;   0,00000;  34,39399;   5,16667;   5,00000;-9999,00000;3895,00000; 481,25000;  13,37025;   4,24658;  59,60417;  21,00833; 358,72153;1003,09990
2021-04-30 06:00:00; 20,65900;  12,22727;  31,26754;   0,00000;-9999,00000;  33,00927;   0,00000;  34,39399;   4,36364;   5,00000;-9999,00000;3895,00000; 350,83334;  13,52933;   4,24467;  90,34180;  14,91818; 307,57693;1003,16364
2021-04-30 07:00:00; 20,90667;  12,46667;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000; 392,91666;  13,42158;   4,24367;  79,47166;  17,45833; 316,16095;1003,24170
2021-04-30 08:00:00; 20,62975;  12,93333;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   1,50000;   5,00000;-9999,00000;3895,00000; 391,66666;  13,40550;   4,24533;  68,07667;  19,54167; 334,66680;1003,11664
2021-04-30 03:00:00; 5,84692;  12,32500;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,83333;   5,00000;-9999,00000; 303,75000;   0,41667;  12,83925;   4,24058;  91,47665;  12,86667; 313,38266;1001,97490
2021-04-30 04:00:00; 13,84292;  12,23333;  31,29999;   0,00000;-9999,00000;  33,01558;   0,01808;  34,39399;   1,00000;   5,00000;-9999,00000;2406,58330;  13,33333;  12,83092;   4,24125;  92,01251;  12,94167; 320,59850;1002,69165
2021-04-29 22:00:00; 0,00000;  13,20833;  31,30991;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,33333;   0,00000;  12,88325;   4,24292;  86,67001;  13,99167; 330,14426;1001,22504
2021-04-29 23:00:00; 0,00000;  13,00000;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,58334;   0,00000;  12,86650;   4,24267;  87,34083;  14,01667; 344,04437;1001,35840
2021-04-30 00:00:00; 0,00000;  12,84546;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,66667;   5,00000;-9999,00000; 324,58334;   0,00000;  12,85408;   4,24150;  88,55727;  13,61818; 313,22406;1001,33636
2021-04-30 01:00:00; 0,00000;  12,68333;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 325,25000;   0,00000;  12,84417;   4,24100;  90,52499;  12,69167; 304,04315;1001,62506
2021-04-30 02:00:00; 0,04200;  12,46667;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,58334;   0,00000;  12,83925;   4,24050;  91,44999;  12,61667; 302,01318;1001,59155
2021-04-30 05:00:00; 17,49608;  12,15000;  31,29999;   0,00000;-9999,00000;  33,05524;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000;  84,16666;  13,07233;   4,24033;  93,85500;  13,20833; 309,73264;1003,14166
2021-04-30 19:00:00; 0,00000;  15,43333;  31,53800;   0,00000;-9999,00000;  32,98583;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   2,41667;   0,00000;  12,95592;   4,24308;  80,63416;  14,25833;   0,00000;1002,44995
2021-04-30 20:00:00; 0,00000;  14,90000;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,16667;   5,00000;-9999,00000;   1,91667;   0,00000;  12,91317;   4,24242;  77,00584;  14,32500;   6,62741;1002,44995
2021-04-30 21:00:00; 0,00000;  14,44167;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   1,91667;   0,00000;  12,87725;   4,24250;  81,82000;  12,77500;  13,34308;1002,61664
2021-04-28 21:00:00; 0,00000;  10,80000;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,41667;   5,00000;-9999,00000;   0,00000;   0,00000;  12,89634;   4,24408;  80,84819;  11,56364; 285,09244;1002,52730
2021-04-28 19:00:00; 0,00000;  10,99167;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,00000;   0,00000;  12,97383;   4,24383;  89,14750;  11,95000; 200,26361;1002,23334
2021-04-28 20:00:00; 0,00000;  10,89167;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,45455;   5,00000;-9999,00000;   0,00000;   0,00000;  12,93667;   4,24383;  87,46249;  12,38333; 260,22380;1002,25000
2021-04-28 16:00:00; 16,90708;  11,10000;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000;  64,16666;  13,26008;   4,24492;  76,88000;  13,89167; 195,95361;1001,55830
2021-04-28 17:00:00; 11,17417;  11,20000;  31,16117;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;2195,25000;  12,91667;  13,05008;   4,24292;  82,37084;  13,10833; 200,26361;1001,62494
2021-04-28 18:00:00; 0,27575;  11,10833;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   3,00000;   0,00000;  13,01367;   4,24300;  87,54250;  12,32500; 200,35173;1001,99170
2021-04-28 14:00:00; 18,47325;  10,75833;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000; 140,83333;  13,38883;   4,24667;  75,94834;  13,79167; 162,30252;1002,16656
2021-04-28 15:00:00; 17,77567;  11,00833;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000;  85,83334;  13,24908;   4,24517;  76,44727;  13,86364; 197,30609;1001,93646
2021-04-28 13:00:00; 20,42308;  10,47500;  31,07192;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,33333;   5,00000;-9999,00000;3895,00000; 210,41667;  13,51025;   4,24375;  78,09250;  12,97500; 141,09622;1002,53326
2021-04-28 11:00:00; 18,23075;  10,21667;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,27273;   5,00000;-9999,00000;3895,00000;  93,33334;  13,44017;   4,24383;  75,84333;  10,95833; 134,45718;1003,56670
2021-04-28 12:00:00; 19,80892;  10,31667;  31,17108;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000; 151,66667;  13,41858;   4,24425;  79,04666;  11,66667; 115,10287;1003,12506
2021-04-28 10:00:00; 18,72475;  10,06364;  31,18100;   0,00000;-9999,00000;  32,97682;   0,00000;  34,39399;   0,91667;   5,00000;-9999,00000;3895,00000; 109,58334;  13,43233;   4,24400;  70,48083;  10,60000; 165,96928;1003,79170
2021-04-27 22:00:00; 0,00000;  10,89167;  31,29999;   0,00000;-9999,00000;  33,02549;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 325,33334;   0,00000;  12,95892;   4,24508;  48,11834;   9,80833; 141,02808;1003,93335
2021-04-27 23:00:00; 0,00000;  10,67500;  31,29999;   0,00000;-9999,00000;  33,06516;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 485,91666;   0,00000;  12,94017;   4,24442;  51,46636;   9,44546; 125,43538;1003,71814
2021-04-28 08:00:00; 18,38333;   9,80000;  31,18100;   0,00000;-9999,00000;  33,02550;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000;  99,16666;  13,46242;   4,24092;  59,75000;   9,76666; 156,15830;1003,98340
2021-04-28 09:00:00; 19,32850;   9,89167;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,83333;   5,00000;-9999,00000;3895,00000; 160,83333;  13,47083;   4,24542;  64,55000;  10,39091; 161,62074;1003,94550
2021-04-28 00:00:00; 0,00000;  10,45455;  31,29999;   0,00000;-9999,00000;  33,07418;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,83334;   0,00000;  12,91358;   4,24392;  50,56667;   9,35834; 140,72185;1003,20013
2021-04-28 01:00:00; 0,00000;  10,30000;  31,29999;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   7,33333;   0,00000;  12,89183;   4,24417;  52,82333;   8,93333;  82,68965;1003,20830
2021-04-28 03:00:00; 6,42733;   9,98333;  31,29999;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 449,50000;   1,66667;  12,84609;   4,24350;  56,90667;   8,40000;  90,47665;1002,89180
2021-04-28 04:00:00; 14,89650;   9,86364;  31,29999;   0,00000;-9999,00000;  33,07417;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3268,41670;  15,41667;  12,82317;   4,24267;  55,40000;   8,60000; 102,02396;1003,13630
2021-04-28 02:00:00; 0,00000;  10,13333;  31,29999;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,00000;   0,00000;  12,86692;   4,24308;  55,37416;   8,58333;  79,88292;1003,01666
2021-04-28 05:00:00; 16,79350;   9,78333;  31,29999;   0,00000;-9999,00000;  33,06516;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000;  54,16667;  12,89758;   4,24233;  53,69000;   9,00000; 116,02951;1003,33330
2021-04-28 06:00:00; 17,48908;   9,70000;  31,29999;   0,00000;-9999,00000;  33,06516;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000;  93,75000;  13,27683;   4,24225;  56,30084;   9,00000; 100,77718;1003,50830
2021-04-28 07:00:00; 19,10142;   9,72500;  31,18100;   0,00000;-9999,00000;  33,06516;   0,00000;  34,39399;   1,00000;   5,00000;-9999,00000;3895,00000; 115,90909;  13,45433;   4,24117;  57,47917;   9,45833; 116,87864;1003,58330
2021-04-30 23:00:00; 0,00000;  13,75834;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;   1,58333;   0,00000;  12,83808;   4,24242;  83,14333;  13,61667;  13,37241;1002,69995
2021-04-30 22:00:00; 0,00000;  14,03333;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   1,41667;   0,00000;  12,85350;   4,24158;  84,93583;  12,46667;  13,37241;1002,71674
2021-04-29 14:00:00; 19,25225;  15,15833;  31,05208;   0,08333;-9999,00000;  32,84699;   0,00000;  34,39399;   6,91667;   5,00000;-9999,00000;3895,00000; 450,76923;  13,25875;   4,24508;  51,16417;  22,76666; 295,37354; 999,95825
2021-04-29 15:00:00; 18,31392;  15,49167;  31,06200;   0,00000;-9999,00000;  32,84699;   0,00000;  34,39399;   3,58333;   5,00000;-9999,00000;3895,00000; 140,41667;  13,17508;   4,24358;  51,74500;  21,88333; 295,28662; 999,54175
2021-04-29 16:00:00; 16,31225;  15,47500;  31,18100;   0,00000;-9999,00000;  32,84699;   0,00000;  34,39399;   1,63636;   5,00000;-9999,00000;3895,00000;  39,58333;  13,07975;   4,24492;  54,39084;  20,93333; 309,90790; 999,29156
2021-04-29 17:00:00; 11,76108;  15,20000;  31,18100;   0,25000;-9999,00000;  32,90650;   0,00000;  34,39399;   7,16667;   5,00000;-9999,00000;3020,00000;   8,33333;  13,02908;   4,24533;  65,94167;  18,50833; 317,51130; 999,79170
2021-04-29 18:00:00; 0,59658;  14,86364;  31,28918;   0,00000;-9999,00000;  32,95518;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000; 397,91666;   0,00000;  12,99433;   4,24367;  76,07182;  16,26364; 342,21378;1000,10016
2021-04-29 12:00:00; 20,58158;  14,07500;  30,97275;   1,00000;-9999,00000;  32,84699;   0,00000;  34,39399;  14,16667;   5,00000;-9999,00000;3895,00000; 576,25000;  13,36167;   4,24508;  54,75750;  21,61667; 315,40410;1000,96680
2021-04-29 13:00:00; 20,11317;  14,75833;  31,01242;   0,66667;-9999,00000;  32,84699;   0,00000;  34,39399;  10,08333;   4,61538;-9999,00000;3895,00000; 383,75000;  13,34025;   4,24550;  53,42334;  21,96667; 327,82825;1000,52515
2021-04-29 19:00:00; 0,00000;  14,46667;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,00000;   0,00000;  12,97783;   4,24325;  81,26000;  14,55833; 344,62354;1000,45000
2021-04-29 20:00:00; 0,00000;  14,00000;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,25000;   0,00000;  12,93800;   4,24433;  85,26583;  13,44167; 331,43720;1000,78340
2021-04-29 21:00:00; 0,00000;  13,55833;  31,31983;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,58334;   0,00000;  12,90767;   4,24275;  86,78000;  13,13333; 330,40810;1001,00830
2021-04-29 11:00:00; 21,25283;  13,09167;  30,96283;   0,83333;-9999,00000;  32,84699;   0,00000;  34,39399;  13,25000;   5,00000;-9999,00000;3895,00000; 665,00000;  13,42883;   4,24558;  58,07417;  20,55833; 310,24207;1001,55000
2021-04-29 10:00:00; 21,20092;  12,11667;  31,03225;   0,58333;-9999,00000;  32,85691;   0,00000;  34,39399;  11,58333;   5,00000;-9999,00000;3895,00000; 758,75000;  13,46808;   4,24600;  64,32250;  18,81667; 296,40570;1001,95830
2021-04-29 08:00:00; 21,48267;  10,68182;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   4,83333;   5,00000;-9999,00000;3895,00000; 610,00000;  13,51558;   4,24475;  76,54917;  14,77500; 288,80695;1002,86670
2021-04-29 09:00:00; 21,33108;  11,26667;  31,04217;   0,09091;-9999,00000;  32,86682;   0,00000;  34,39399;   9,00000;   5,00000;-9999,00000;3895,00000; 604,16670;  13,48875;   4,24658;  69,93416;  17,08333; 296,14975;1002,30000
2021-04-29 07:00:00; 21,38375;  10,34167;  31,06200;   0,08333;-9999,00000;  32,96600;   0,00000;  34,39399;   5,58333;   5,00000;-9999,00000;3895,00000; 328,75000;  13,62167;   4,24483;  84,49364;  12,20000; 277,64545;1002,99994
2021-04-28 22:00:00; 0,00000;  10,71667;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,58333;   5,00000;-9999,00000;   0,00000;   0,00000;  12,78900;   4,08292;  82,29417;  10,79167; 274,64210;1002,70830
2021-04-28 23:00:00; 0,00000;  10,59167;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   4,08333;   5,00000;-9999,00000;   0,00000;   0,00000;  12,84875;   4,24150;  85,67750;  10,19167; 295,55096;1002,55840
2021-04-29 00:00:00; 0,00000;  10,43333;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,36364;   5,45455;-9999,00000; 324,58334;   0,00000;  12,83617;   4,24242;  86,63000;   9,61667; 276,59130;1002,37506
2021-04-29 01:00:00; 0,00000;  10,33333;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,25000;   5,00000;-9999,00000;  41,41667;   0,00000;  12,83325;   4,24175;  86,39667;   9,61667; 290,49863;1002,53340
2021-04-29 02:00:00; 0,01075;  10,25000;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   1,00000;   5,00000;-9999,00000; 160,83333;   0,00000;  12,82600;   4,24200;  86,70364;   9,68182; 292,99020;1002,45447
2021-04-29 03:00:00; 7,33700;  10,10909;  31,15936;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,83333;   5,00000;-9999,00000; 634,25000;   1,66667;  12,82467;   4,24083;  87,08249;   9,77500; 288,72772;1002,97510
2021-04-29 04:00:00; 15,41517;  10,09167;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   2,00000;   5,00000;-9999,00000;3053,66670;  25,00000;  12,82967;   4,24125;  87,54833;   9,84167; 279,82770;1003,01680
2021-04-29 05:00:00; 17,85208;  10,05000;  31,12150;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,75000;   5,00000;-9999,00000;3895,00000; 108,33334;  13,26542;   4,24025;  88,40333;  10,25000; 262,66888;1003,03345
2021-04-29 06:00:00; 19,27775;  10,12500;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   6,50000;   5,00000;-9999,00000;3895,00000; 160,41667;  13,43517;   4,24083;  89,76584;  10,70000; 293,13846;1003,15826
2021-04-27 19:00:00; 0,00000;  11,81818;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,58334;   0,00000;  13,01600;   4,24642;  51,93333;  10,86667;  91,12537;1003,27496
2021-04-27 18:00:00; 0,58083;  12,14167;  31,24050;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;  18,50000;   0,00000;  13,04509;   4,24600;  48,30818;  11,78182; 103,22247;1003,11816
2021-04-27 20:00:00; 0,00000;  11,48333;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   1,33333;   5,00000;-9999,00000;   1,00000;   0,00000;  12,99783;   4,24625;  47,75000;  10,55833;  93,72182;1003,59174
2021-04-27 16:00:00; 17,98317;  12,63333;  31,14133;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000; 113,33334;  13,32617;   4,24733;  38,52917;  14,21667; 108,90541;1002,88336
2021-04-27 17:00:00; 13,00842;  12,43333;  31,18100;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3132,91670;  13,33333;  13,09308;   4,24575;  40,28833;  13,36667; 119,09404;1002,77496
2021-04-27 15:00:00; 19,57017;  12,77500;  31,06200;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,72727;   5,00000;-9999,00000;3895,00000; 175,83333;  13,34092;   4,24683;  37,77667;  14,38333; 125,59177;1003,12500
2021-04-27 21:00:00; 0,00000;  11,19167;  31,29999;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,16667;   5,00000;-9999,00000;  14,41667;   0,00000;  12,97767;   4,24475;  48,29584;  10,05833; 112,36603;1003,84174
2021-04-27 14:00:00; 20,15717;  12,67500;  30,98266;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   0,16667;   5,00000;-9999,00000;3895,00000; 217,50000;  13,44858;   4,24683;  37,40250;  14,38333; 147,88013;1003,31665
2021-04-27 13:00:00; 21,10225;  12,28333;  30,92316;   0,08333;-9999,00000;  32,96600;   0,00000;  34,39399;   5,08333;   5,00000;-9999,00000;3895,00000; 468,33334;  13,44692;   4,24600;  38,25167;  14,51667; 165,50499;1003,65826
2021-04-27 12:00:00; 21,43175;  11,81818;  30,91054;   0,08333;-9999,00000;  32,96600;   0,00000;  34,39399;   5,25000;   5,00000;-9999,00000;3895,00000; 535,41670;  13,47792;   4,24542;  39,36083;  14,05833; 148,40428;1004,11670
2021-04-27 10:00:00; 21,77333;  10,75000;  30,94299;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   1,83333;   5,00000;-9999,00000;3895,00000; 548,33330;  13,51492;   4,24642;  43,92500;  13,14167; 100,68279;1004,76666
2021-04-27 11:00:00; 21,56200;  11,31667;  30,94299;   0,00000;-9999,00000;  32,96600;   0,00000;  34,39399;   3,25000;   5,00000;-9999,00000;3895,00000; 592,08330;  13,52250;   4,24617;  42,22909;  13,71818;  87,82337;1004,38184
2021-04-27 09:00:00; 21,62367;  10,23334;  30,94299;   0,00000;-9999,00000;  32,97592;   0,00000;  34,39399;   1,09091;   5,00000;-9999,00000;3895,00000; 478,33334;  13,63442;   4,24708;  45,82583;  12,45833;  83,24335;1005,21674
2021-04-27 06:00:00; 20,14709;   9,40000;  31,05118;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,75000;   5,00000;-9999,00000;3895,00000; 165,00000;  13,45283;   4,24208;  60,75583;   9,50000;  64,20908;1005,31665
2021-04-27 05:00:00; 18,04675;   9,40000;  31,05208;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000; 107,91666;  13,25267;   4,24275;  65,05727;   8,71818;  72,59875;1005,26360
2021-04-27 02:00:00; 0,01458;   9,81667;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   4,16667;   0,00000;  12,84842;   4,24333;  73,43000;   7,26667;  73,90027;1004,73340
2021-04-27 01:00:00; 0,00000;   9,91818;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,00000;   0,00000;  12,87275;   4,24458;  67,46333;   8,18333;  73,86800;1005,29156
2021-04-27 03:00:00; 10,17817;   9,63333;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;2209,41670;   6,25000;  12,82383;   4,24317;  76,07751;   6,70000;  73,90027;1004,63336
2021-04-27 08:00:00; 22,04733;   9,80000;  30,94299;   0,00000;-9999,00000;  32,99575;   0,00000;  34,39399;   0,91667;   5,00000;-9999,00000;3895,00000; 467,08334;  13,58542;   4,24575;  52,54584;  11,68333;  85,27702;1005,52510
2021-04-27 04:00:00; 16,64575;   9,45000;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3895,00000;  31,66667;  12,81808;   4,24283;  73,22334;   7,60833;  73,90027;1004,98334
2021-04-26 23:00:00; 0,00000;  10,24167;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   0,33333;   0,00000;  12,92317;   4,24458;  65,16084;   8,42500;  75,57164;1006,35840
2021-04-27 07:00:00; 20,67658;   9,55833;  30,99258;   0,00000;-9999,00000;  33,02550;   0,00000;  34,39399;   0,58333;   5,00000;-9999,00000;3895,00000; 305,83334;  13,67950;   4,24625;  59,02250;  10,28333;  83,41908;1005,58330
2021-04-26 22:00:00; 0,00000;  10,36667;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,45455;-9999,00000; 644,25000;   0,00000;  12,94317;   4,24475;  67,94334;   8,45833;  77,83537;1006,55000
2021-04-27 00:00:00; 0,00000;  10,06667;  31,06200;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 326,33334;   0,00000;  12,89717;   4,24417;  67,66909;   8,11818;  73,90027;1005,73630
2021-04-24 17:00:00; 12,23550;  13,48333;  31,41900;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;3069,00000;  14,58333;  13,07317;   4,24467;  41,15417;  13,14167;  46,06761;1012,32495
2021-04-24 18:00:00; 0,31183;  12,88334;  31,50824;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;  24,66667;   0,00000;  13,03042;   4,24550;  56,09001;   9,59167;  46,04127;1012,75830
2021-04-24 19:00:00; 0,00000;  12,15833;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;  15,25000;   0,00000;  12,99908;   4,24492;  67,04999;   6,75000;  45,89459;1013,16670
2021-04-24 20:00:00; 0,00000;  11,52727;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000;   7,91667;   0,00000;  12,96083;   4,24550;  76,29000;   5,00000;  45,98212;1013,16370
2021-04-24 21:00:00; 0,00000;  10,91667;  31,53800;   0,00000;-9999,00000;  33,08499;   0,00000;  34,39399;   0,00000;   5,00000;-9999,00000; 324,58334;   0,00000;  12,92633;   4,24542;  76,20750;   5,21667;  45,97158;1012,86664
2021-04-24 15:00:00; 17,54883;  13,81818;  31,23509;   0,00000;-9999,00000;  32,97682;   0,00000;  34,39399;   0,41667;   5,00000;-9999,00000;3895,00000; 364,58334;  13,22933;   4,24592;  32,67916;  16,23334;  31,83944;1012,63324
2021-04-24 16:00:00; 16,78175;  13,84167;  31,30991;   0,00000;-9999,00000;  33,06516;   0,00000;  34,39399;   0,08333;   5,00000;-9999,00000;3895,00000; 167,08333;  13,14033;   4,24600;  32,68083;  15,91667;  46,04127;1012,25850
2021-04-24 14:00:00; 20,38900;  13,50833;  31,18100;   0,00000;-9999,00000;  32,99575;   0,00000;  34,39399;   0,16667;   5,00000;-9999,00000;3895,00000; 498,33334;  13,26408;   4,24575;  33,00182;  15,95454;  38,70511;1012,97270
2021-04-24 12:00:00; 21,60700;  12,13333;  31,18100;   0,09091;-9999,00000;  33,08499;   0,00000;  34,39399;   1,18182;   5,00000;-9999,00000;3895,00000; 729,16670;  13,52233;   4,24717;  34,76667;  15,37500;  22,92534;1014,36670
