DATE; Napelem töltőfeszültség; Külső akkufeszültség; Talajnedvesség 60 cm; Talajnedvesség 90 cm; Talajhőmérséklet 0 cm; Belső akkufeszültség; Talajnedvesség 30 cm; Fényegység; Szélirány; Csapadék; Széllökés; Szélsebesség; Fagy; Besugárzás; Levegő-hőmérséklet; Levélnedvesség; Levegő-páratartalom; Légnyomás
2021-04-30 17:00:00; 14,92200;  13,15175;-9999,00000;-9999,00000;-9999,00000;   4,22683;-9999,00000;3840,41670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 18:00:00; 1,85758;  13,10450;-9999,00000;-9999,00000;-9999,00000;   4,22783;-9999,00000;3637,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 19:00:00; 0,00000;  13,06025;-9999,00000;-9999,00000;-9999,00000;   4,22558;-9999,00000;3512,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 20:00:00; 0,00000;  13,02300;-9999,00000;-9999,00000;-9999,00000;   4,22558;-9999,00000;3765,41670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 16:00:00; 18,81375;  13,27075;-9999,00000;-9999,00000;-9999,00000;   4,22858;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 14:00:00; 20,29708;  13,30467;-9999,00000;-9999,00000;-9999,00000;   4,22925;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 15:00:00; 20,10050;  13,31950;-9999,00000;-9999,00000;-9999,00000;   4,22833;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 12:00:00; 20,56225;  13,34192;-9999,00000;-9999,00000;-9999,00000;   4,22808;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 13:00:00; 20,22658;  13,31567;-9999,00000;-9999,00000;-9999,00000;   4,22717;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 07:00:00; 19,56325;  13,33017;-9999,00000;-9999,00000;-9999,00000;   4,22583;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 08:00:00; 20,21958;  13,39275;-9999,00000;-9999,00000;-9999,00000;   4,22608;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 09:00:00; 20,26167;  13,35842;-9999,00000;-9999,00000;-9999,00000;   4,22742;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 10:00:00; 20,71383;  13,36450;-9999,00000;-9999,00000;-9999,00000;   4,22850;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 04:00:00; 16,27808;  12,93667;-9999,00000;-9999,00000;-9999,00000;   4,22150;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 05:00:00; 16,95600;  13,11642;-9999,00000;-9999,00000;-9999,00000;   4,22125;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 06:00:00; 17,94808;  13,39842;-9999,00000;-9999,00000;-9999,00000;   4,22683;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 22:00:00; 0,00000;  12,97525;-9999,00000;-9999,00000;-9999,00000;   4,22408;-9999,00000;3363,08330;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 23:00:00; 0,00000;  12,95958;-9999,00000;-9999,00000;-9999,00000;   4,22308;-9999,00000;3496,08330;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 11:00:00; 20,76858;  13,36192;-9999,00000;-9999,00000;-9999,00000;   4,22992;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 00:00:00; 0,00000;  12,94900;-9999,00000;-9999,00000;-9999,00000;   4,22383;-9999,00000;3761,75000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 01:00:00; 0,00000;  12,94058;-9999,00000;-9999,00000;-9999,00000;   4,22358;-9999,00000;3364,08330;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 02:00:00; 0,00000;  12,94192;-9999,00000;-9999,00000;-9999,00000;   4,22208;-9999,00000;3761,16670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 03:00:00; 6,47717;  12,93667;-9999,00000;-9999,00000;-9999,00000;   4,22283;-9999,00000;3525,50000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-30 21:00:00; 0,00000;  12,99783;-9999,00000;-9999,00000;-9999,00000;   4,22433;-9999,00000;3634,91670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-28 20:00:00; 0,00000;  12,98236;  33,86391;  27,37300;  12,26364;   4,22327;  22,85100; 354,36365;  72,14069;   0,00000;   1,90909;   0,54545;-9999,00000;   0,00000;  10,69000;   5,00000;  97,17100;1000,08997
2021-04-28 21:00:00; 0,00000;  12,96231;  33,83561;  27,37299;  12,12308;   4,22385;  22,83116;   1,38462;  91,47297;   0,00000;   1,15385;   0,15385;-9999,00000;   0,00000;  10,60000;   5,00000;  97,64153;1000,22310
2021-04-28 11:00:00; 18,75417;  13,36392;  33,91799;  27,49200;  11,96667;   4,22675;  22,69954;3895,00000;  63,10927;   0,00000;  11,33333;   7,50000;-9999,00000; 110,45454;  12,04546;   0,00000;  82,77636;1000,69995
2021-04-28 12:00:00; 18,98800;  13,36350;  33,90808;  27,49200;  12,14167;   4,22542;  22,73200;3895,00000;  57,36716;   0,00000;  14,00000;   9,41667;-9999,00000; 116,66666;  12,21667;   0,00000;  83,16916;1000,35004
2021-04-28 13:00:00; 18,01742;  13,37658;  33,88554;  27,49200;  12,29091;   4,22642;  22,73200;3895,00000;  54,50819;   0,00000;  12,63636;   8,63636;-9999,00000;  95,45454;  12,14546;   0,00000;  85,74364;1000,08185
2021-04-28 14:00:00; 17,28092;  13,36842;  33,85392;  27,45538;  12,38462;   4,22542;  22,74115;3895,00000;  57,48133;   0,00000;  11,08333;   7,41667;-9999,00000;  78,07692;  12,17500;   0,00000;  86,49583; 999,88330
2021-04-28 15:00:00; 17,74367;  13,34825;  33,85849;  27,44241;  12,40000;   4,22758;  22,79150;3895,00000;  65,79305;   0,00000;  11,08333;   7,58333;-9999,00000;  99,54546;  12,25833;   0,00000;  88,14666; 999,67505
2021-04-28 18:00:00; 0,45767;  13,03975;  33,84227;  27,37300;  12,40000;   4,22467;  22,85100; 716,41670;  90,00565;   0,00000;   3,27273;   1,90909;-9999,00000;   0,00000;  11,15000;   0,00000;  94,84000; 999,99994
2021-04-28 19:00:00; 0,00000;  13,00892;  33,84858;  27,37299;  12,34167;   4,22383;  22,85100;   0,58333;  68,32792;   0,00000;   3,41667;   1,75000;-9999,00000;   0,00000;  10,80000;   0,00000;  96,44918;1000,00830
2021-04-28 08:00:00; 19,17218;  13,55446;  33,91799;  27,49200;  11,40000;   4,22645;  22,73200;3895,00000;  57,11948;   0,00000;   9,36364;   5,63636;-9999,00000; 239,54546;  11,79000;   0,00000;  58,94400;1001,06006
2021-04-28 09:00:00; 18,32646;  13,47046;  33,91799;  27,49200;  11,52308;   4,22615;  22,73200;3895,00000;  75,75727;   0,00000;  12,15385;   8,30769;-9999,00000; 155,00000;  12,06154;   0,00000;  68,24461;1000,97687
2021-04-28 10:00:00; 19,33033;  13,47642;  33,91799;  27,49200;  11,75000;   4,22700;  22,73200;3895,00000;  78,55251;   0,00000;  12,36364;   7,81818;-9999,00000; 198,33333;  12,48334;   0,00000;  76,06250;1000,79175
2021-04-28 16:00:00; 16,46883;  13,14667;  33,91799;  27,38291;  12,48333;   4,22617;  22,87083;3895,00000;  84,05796;   0,01808;   6,66667;   4,25000;-9999,00000;  30,83333;  11,98333;   0,00000;  89,74583; 999,67500
2021-04-28 17:00:00; 12,69625;  13,07400;  33,89817;  27,37299;  12,46667;   4,22375;  22,85100;3117,91670; 105,94003;   0,00000;   5,00000;   3,00000;-9999,00000;   9,16667;  11,73636;   0,00000;  91,53728; 999,78180
2021-04-28 06:00:00; 17,31608;  13,27662;  33,91799;  27,49200;  11,40000;   4,22069;  22,76175;3895,00000;  26,36654;   0,00000;  10,36364;   7,18182;-9999,00000; 108,75000;   9,67273;   0,00000;  69,78001;1000,91820
2021-04-28 07:00:00; 18,20908;  13,48275;  33,91799;  27,49200;  11,40000;   4,22408;  22,73200;3895,00000;  48,70070;   0,00000;   8,15385;   5,30769;-9999,00000; 157,08333;  10,46923;   0,00000;  63,15000;1001,03845
2021-04-28 04:00:00; 16,11383;  12,92633;  33,91799;  27,49200;  11,58333;   4,22200;  22,79150;3884,75000; 344,63925;   0,00000;   3,83333;   2,00000;-9999,00000;  20,83333;   8,94167;   0,00000;  88,66416;1000,81665
2021-04-28 05:00:00; 16,69282;  13,00736;  33,91799;  27,49200;  11,45454;   4,22127;  22,79691;3895,00000;  17,45653;   0,00000;   8,90909;   6,00000;-9999,00000;  55,00000;   9,40000;   0,00000;  79,92364;1000,76370
2021-04-28 01:00:00; 0,00000;  12,94483;  33,91799;  27,49200;  12,00714;   4,22333;  22,85100;1028,66660; 235,53348;   0,00000;   1,46154;   0,23077;-9999,00000;   0,00000;   8,68462;   0,00000;  89,99308;1000,91534
2021-04-28 02:00:00; 0,00775;  12,93308;  33,91799;  27,49200;  11,85000;   4,22042;  22,85100; 697,41670; 319,03780;   0,00000;   1,72727;   0,72727;-9999,00000;   0,00000;   8,75833;   0,00000;  90,37417;1000,60820
2021-04-28 03:00:00; 8,74975;  12,93400;  33,91799;  27,49200;  11,72500;   4,22150;  22,85100;1688,91660; 355,25006;   0,00000;   3,16667;   1,50000;-9999,00000;   1,81818;   8,64545;   0,00000;  90,45454;1000,63635
2021-04-27 22:00:00; 0,00000;  12,98875;  33,91799;  27,49200;  12,55000;   4,22375;  22,92042; 567,58330; 156,63805;   0,00000;   3,54545;   2,00000;-9999,00000;   0,00000;   9,21667;   0,00000;  85,44166;1001,66670
2021-04-27 23:00:00; 0,00000;  12,97125;  33,91799;  27,49200;  12,35833;   4,22308;  22,84108; 511,25000; 129,87575;   0,00000;   2,25000;   0,83333;-9999,00000;   0,00000;   8,76667;   0,00000;  88,92584;1001,50850
2021-04-28 00:00:00; 0,00000;  12,95192;  33,91799;  27,49200;  12,19091;   4,22225;  22,85100; 630,91670; 237,05698;   0,00000;   2,45455;   1,09091;-9999,00000;   0,00000;   8,80000;   0,00000;  89,28200;1001,12000
2021-04-29 16:00:00; 17,11842;  13,23183;-9999,00000;-9999,00000;-9999,00000;   4,22692;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 15:00:00; 19,09867;  13,31625;-9999,00000;-9999,00000;-9999,00000;   4,22708;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 17:00:00; 15,13817;  13,11558;-9999,00000;-9999,00000;-9999,00000;   4,22633;-9999,00000;3895,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 14:00:00; 19,13782;  13,32727;  33,79900;  27,39945;  14,94444;   4,22945;  22,82455;3895,00000; 161,13225;   0,00000;  25,87500;  17,87500;-9999,00000; 206,66667;  22,01111;   0,00000;  54,57889; 997,67786
2021-04-29 18:00:00; 2,24683;  13,08417;-9999,00000;-9999,00000;-9999,00000;   4,22650;-9999,00000;3369,91670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 19:00:00; 0,00000;  13,04900;-9999,00000;-9999,00000;-9999,00000;   4,22558;-9999,00000;3371,41670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-29 04:00:00; 16,11667;  12,93108;  33,86841;  27,36308;  11,57500;   4,22092;  22,72208;3689,91670; 149,85533;   0,00000;  19,75000;  14,08333;-9999,00000;  20,41667;  10,47273;   0,00000;  94,52363;1000,09090
2021-04-29 05:00:00; 16,68392;  13,00392;  33,85850;  27,37300;  11,47500;   4,22142;  22,68241;3895,00000; 152,69635;   0,00000;  22,83333;  16,58333;-9999,00000;  56,25000;  10,62500;   0,00000;  94,60333;1000,32500
2021-04-29 06:00:00; 17,53700;  13,32050;  33,84227;  27,37299;  11,40000;   4,22342;  22,67250;3895,00000; 154,16232;   0,00000;  21,33333;  15,75000;-9999,00000; 140,90909;  11,40000;   0,00000;  93,71334;1000,36664
2021-04-29 07:00:00; 18,17783;  13,55017;  33,84858;  27,37299;  11,40000;   4,22733;  22,63463;3895,00000; 148,50737;   0,00000;  25,09091;  18,63636;-9999,00000; 220,83333;  12,57273;   0,00000;  90,64363;1000,28186
2021-04-29 08:00:00; 21,01716;  13,48642;  33,88825;  27,44242;  11,53333;   4,22817;  22,64275;3895,00000; 141,26949;   0,00000;  25,08333;  18,58333;-9999,00000; 540,83330;  14,30833;   0,00000;  86,47668;1000,09174
2021-04-29 09:00:00; 20,98383;  13,46867;  33,86842;  27,49200;  11,76667;   4,22908;  22,63283;3895,00000; 143,25484;   0,00000;  27,25000;  19,16667;-9999,00000; 723,33330;  16,71667;   0,00000;  78,43750; 999,86664
2021-04-29 10:00:00; 20,83900;  13,45625;  33,84858;  27,49200;  12,30000;   4,22842;  22,65266;3895,00000; 141,94330;   0,00000;  30,00000;  20,25000;-9999,00000; 705,41670;  18,75455;   0,00000;  71,76546; 999,50000
2021-04-29 11:00:00; 20,52017;  13,40842;  33,85849;  27,42258;  12,94167;   4,22725;  22,69233;3895,00000; 160,17348;   0,00000;  29,08333;  18,33333;-9999,00000; 750,00000;  21,20833;   0,00000;  59,80667; 998,87494
2021-04-29 12:00:00; 20,47125;  13,39683;  33,80892;  27,37300;  13,64167;   4,22800;  22,70225;3895,00000; 181,53929;   0,00000;  30,58333;  18,50000;-9999,00000; 633,33330;  22,45833;   0,00000;  51,79167; 998,42505
2021-04-29 13:00:00; 20,47692;  13,33775;  33,77737;  27,37300;  14,32727;   4,22967;  22,82936;3895,00000; 179,85188;   0,00000;  29,72727;  17,72727;-9999,00000; 570,90910;  22,80909;   0,00000;  50,14636; 997,80000
2021-04-29 21:00:00; 0,00000;  12,99458;-9999,00000;-9999,00000;-9999,00000;   4,22383;-9999,00000;3229,41670;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-28 22:00:00; 0,00000;  12,94850;  33,86841;  27,37299;  12,00833;   4,22392;  22,81133;   3,58333; 124,08744;   0,00000;   6,25000;   4,08333;-9999,00000;   0,00000;  10,86364;   5,00000;  97,95637;1000,07280
2021-04-28 23:00:00; 0,00000;  12,93992;  33,86841;  27,37299;  11,90000;   4,22217;  22,81133; 206,33333; 130,91525;   0,00000;   7,45455;   5,18182;-9999,00000;   0,00000;  11,06667;   5,00000;  97,55834; 999,64996
2021-04-29 00:00:00; 0,00000;  12,94475;  33,86841;  27,37300;  11,82500;   4,22292;  22,75183;   9,41667; 134,55240;   0,00000;   7,16667;   5,00000;-9999,00000;   0,00000;  11,00833;   5,00000;  97,10751; 999,66670
2021-04-29 01:00:00; 0,00000;  12,93433;  33,84858;  27,37299;  11,80000;   4,22258;  22,73200;   2,08333; 159,13358;   0,00000;  11,50000;   8,33333;-9999,00000;   0,00000;  11,07273;   1,66667;  95,44544; 999,95450
2021-04-29 02:00:00; 0,00000;  12,93925;  33,83866;  27,37299;  11,70000;   4,22117;  22,73200; 324,58334; 174,10614;   0,00000;  15,58333;  10,41667;-9999,00000;   0,00000;  11,03333;   0,00000;  93,72666; 999,96674
2021-04-29 03:00:00; 8,16558;  12,92858;  33,81883;  27,37299;  11,60000;   4,22117;  22,73200;1869,58340; 161,97502;   0,00000;  17,54545;  12,18182;-9999,00000;   2,08333;  10,70000;   0,00000;  93,88168;1000,11664
2021-04-29 20:00:00; 0,00000;  13,01800;-9999,00000;-9999,00000;-9999,00000;   4,22500;-9999,00000;3762,58330;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000;-9999,00000
2021-04-26 22:00:00; 0,00000;  12,96727;  33,93963;  27,49200;  12,04546;   4,22382;  22,92673; 354,09090;   0,00000;   0,00000;   0,45455;   0,00000;-9999,00000;   0,00000;   8,19091;   0,00000;  88,76453;1004,51820
2021-04-27 21:00:00; 0,00000;  13,01159;  33,91799;  27,49200;  12,80000;   4,22400;  22,88762; 334,41666; 167,45250;   0,00000;   6,07692;   4,15385;-9999,00000;   0,00000;   9,40000;   0,00000;  83,22667;1001,76654
2021-04-27 20:00:00; 0,00000;  13,03833;  33,91799;  27,49200;  12,98182;   4,22433;  22,94836; 188,25000; 164,45578;   0,00000;   6,18182;   3,81818;-9999,00000;   0,00000;   9,84545;   0,00000;  80,77727;1001,67280
2021-04-27 19:00:00; 0,00000;  13,05933;  33,91799;  27,49200;  13,19167;   4,22658;  22,97000;1623,16660; 208,68063;   0,00000;   3,66667;   2,25000;-9999,00000;   0,00000;  10,21818;   0,00000;  77,10727;1001,57270
2021-04-27 18:00:00; 0,69542;  13,10183;  33,90718;  27,49200;  13,36667;   4,22542;  22,95918; 857,66670; 203,34962;   0,00000;   3,54545;   2,00000;-9999,00000;   0,00000;  10,63333;   0,00000;  71,74917;1001,18330
2021-04-27 17:00:00; 13,01808;  13,13425;  33,91799;  27,49200;  13,48333;   4,22642;  22,96008;2683,83330; 178,18631;   0,00000;   9,00000;   6,25000;-9999,00000;   6,81818;  11,79167;   0,00000;  62,53418;1000,87500
2021-04-27 16:00:00; 17,10950;  13,30058;  33,91799;  27,49200;  13,60000;   4,22717;  22,93033;3895,00000; 148,23073;   0,00000;  10,16667;   6,83333;-9999,00000;  59,58333;  12,48182;   0,00000;  58,61818;1000,62730
2021-04-27 15:00:00; 18,62362;  13,36515;  33,90884;  27,49200;  13,60000;   4,22738;  22,88762;3895,00000; 129,12608;   0,00000;   9,76923;   6,84615;-9999,00000; 105,76923;  12,64615;   0,00000;  59,39154;1001,04620
2021-04-27 14:00:00; 17,66846;  13,36573;  33,91799;  27,49200;  13,46667;   4,22745;  22,85100;3895,00000; 183,35500;   0,00000;  14,45454;  10,09091;-9999,00000;  82,08334;  12,74167;   0,00000;  58,18917;1001,27510
2021-04-27 13:00:00; 19,39008;  13,35742;  33,91799;  27,49200;  13,18182;   4,22850;  22,81854;3895,00000; 207,33975;   0,00000;  12,18182;   5,90909;-9999,00000; 138,50000;  13,32000;   0,00000;  52,96300;1001,34000
2021-04-27 12:00:00; 20,46125;  13,47667;  33,92791;  27,51183;  12,75833;   4,22858;  22,75183;3895,00000; 178,62665;   0,00000;  15,83333;   8,00000;-9999,00000; 366,66666;  13,54167;   0,00000;  53,70750;1001,60010
2021-04-27 11:00:00; 20,46033;  13,46725;  33,89817;  27,56142;  12,25833;   4,22792;  22,73200;3895,00000; 154,68243;   0,00000;  12,08333;   5,75000;-9999,00000; 382,91666;  13,35833;   0,00000;  53,19333;1001,97510
2021-04-27 10:00:00; 20,57784;  13,54350;  33,94775;  27,50282;  11,75000;   4,22800;  22,73200;3895,00000; 120,43549;   0,00000;  12,83333;   6,58333;-9999,00000; 482,91666;  12,99091;   0,00000;  56,49636;1002,21814
2021-04-27 06:00:00; 19,00358;  13,52775;  33,91799;  27,49200;  10,85000;   4,22683;  22,73200;3895,00000;  54,76211;   0,00000;   6,75000;   4,00000;-9999,00000; 182,91667;   9,51667;   0,00000;  73,59500;1003,15010
2021-04-27 07:00:00; 20,02900;  13,56467;  33,91799;  27,49200;  10,85834;   4,22792;  22,73200;3895,00000;  57,48810;   0,00000;   8,33333;   4,25000;-9999,00000; 283,75000;  10,49091;   0,00000;  67,83909;1003,12720
2021-04-27 08:00:00; 20,81742;  13,59666;  33,91799;  27,49200;  10,98182;   4,22625;  22,73200;3895,00000;  58,80556;   0,00000;  10,27273;   4,54545;-9999,00000; 465,45456;  11,36364;   0,00000;  64,13818;1003,01830
2021-04-27 09:00:00; 20,45558;  13,52158;  33,91799;  27,49200;  11,29286;   4,19692;  22,73200;3895,00000;  61,55202;   0,00000;  10,50000;   5,25000;-9999,00000; 375,83334;  12,23846;   0,00000;  58,76231;1002,67690
2021-04-26 23:00:00; 0,00000;  12,94954;  33,94546;  27,49200;  11,85385;   4,22362;  22,86092; 602,84610; 358,59210;   0,00000;   1,61538;   0,69231;-9999,00000;   0,00000;   8,04167;   0,00000;  91,74084;1004,25000
2021-04-27 00:00:00; 0,00000;  12,93858;  33,95766;  27,49200;  11,68333;   4,22208;  22,85100; 976,41670; 116,41594;   0,00000;   2,58333;   1,33333;-9999,00000;   0,00000;   7,81667;   0,00000;  91,71833;1003,41670
2021-04-27 01:00:00; 0,00000;  12,93692;  33,93783;  27,49200;  11,52500;   4,22308;  22,85100; 371,00000; 127,00614;   0,00000;   1,36364;   0,27273;-9999,00000;   0,00000;   7,59091;   0,00000;  92,57455;1002,97270
2021-04-27 02:00:00; 0,46442;  12,92775;  33,92791;  27,49200;  11,35833;   4,22242;  22,85100; 513,41670; 128,11331;   0,00000;   3,08333;   1,66667;-9999,00000;   0,00000;   7,51667;   0,00000;  90,88666;1002,52496
2021-04-27 03:00:00; 9,00908;  12,92183;  33,91799;  27,49200;  11,25000;   4,22175;  22,80141;1778,08340;  31,32979;   0,00000;   3,33333;   1,91667;-9999,00000;   2,50000;   7,42500;   0,00000;  91,30499;1002,55000
2021-04-27 04:00:00; 16,45717;  12,93933;  33,91799;  27,49200;  11,07500;   4,22217;  22,80141;3895,00000;   5,73664;   0,00000;   6,18182;   4,09091;-9999,00000;  35,00000;   7,50909;   0,00000;  90,39181;1002,95450
2021-04-27 05:00:00; 17,51642;  13,28492;  33,91799;  27,49200;  10,92500;   4,22150;  22,73200;3895,00000;  17,91965;   0,00000;   5,36364;   3,36364;-9999,00000; 111,36364;   8,36667;   0,00000;  85,55584;1003,09990
2021-04-26 20:00:00; 0,00000;  13,01500;  33,95766;  27,49200;  12,47692;   4,22458;  22,97000; 885,25000; 311,26642;   0,00000;   3,00000;   1,30769;-9999,00000;   0,00000;   8,12500;   0,00000;  89,29333;1004,89996
2021-04-26 21:00:00; 0,00000;  12,98750;  33,93783;  27,49200;  12,24167;   4,22433;  22,92042; 511,00000;   0,00000;   0,00000;   1,18182;   0,18182;-9999,00000;   0,00000;   8,08333;   0,00000;  90,52917;1004,60004
2021-04-26 14:00:00; 17,74258;  13,40325;  33,93783;  27,55691;  13,26667;   4,22800;  22,88075;3895,00000; 337,77470;   0,00000;  15,50000;  11,66667;-9999,00000;  97,50000;  11,95833;   0,00000;  44,32917;1005,66670
2021-04-26 15:00:00; 16,85425;  13,33550;  33,95766;  27,49200;  13,40000;   4,22692;  22,91591;3895,00000; 330,30466;   0,00000;  16,83333;  12,33333;-9999,00000;  62,72727;  10,66364;   0,00000;  55,41364;1005,20905
2021-04-26 16:00:00; 16,59308;  13,15467;  33,94775;  27,49200;  13,38333;   4,22558;  22,94025;3895,00000;   4,00266;   0,01808;  13,91667;   9,75000;-9999,00000;  30,00000;   9,30833;   0,00000;  69,57999;1004,85834
2021-04-26 10:00:00; 19,74508;  13,55392;  33,99733;  27,61099;  11,70833;   4,22808;  22,85100;3895,00000;  90,91718;   0,00000;   9,08333;   4,00000;-9999,00000; 301,25000;  11,83333;   0,00000;  39,57584;1008,74170
2021-04-26 11:00:00; 21,02092;  13,48117;  33,96758;  27,61099;  12,05000;   4,22775;  22,84108;3895,00000; 121,15082;   0,00000;   8,58333;   4,08333;-9999,00000; 428,18182;  12,45000;   0,00000;  39,35166;1007,94165
2021-04-26 08:00:00; 20,47300;  13,56042;  34,03699;  27,61099;  11,14167;   4,22708;  22,85100;3895,00000; 108,91595;   0,00000;   9,83333;   5,00000;-9999,00000; 269,58334;  10,38333;   0,00000;  46,82250;1010,14996
2021-04-26 09:00:00; 19,68742;  13,62967;  34,02707;  27,61099;  11,38462;   4,22642;  22,85100;3895,00000;  82,30155;   0,00000;   5,63636;   2,00000;-9999,00000; 348,33334;  11,37273;   0,00000;  42,94091;1009,49994
2021-04-26 18:00:00; 0,07325;  13,06283;  33,97749;  27,49200;  12,96667;   4,22517;  22,97000;   8,33333; 147,20438;   0,00000;   3,83333;   2,08333;-9999,00000;   0,00000;   8,60909;   0,00000;  82,91637;1004,96360
2021-04-26 19:00:00; 0,00000;  13,03700;  33,93963;  27,49200;  12,71818;   4,22608;  22,97000; 973,75000; 192,55608;   0,00000;   4,72727;   2,90909;-9999,00000;   0,00000;   8,42727;   0,00000;  86,44364;1005,17267
2021-04-26 06:00:00; 18,88133;  13,55233;  34,03699;  27,61099;  11,07500;   4,22558;  22,88075;3895,00000;  50,97638;   0,00000;   7,91667;   4,66667;-9999,00000; 200,83333;   8,00909;   0,00000;  67,27546;1009,90000
2021-04-26 12:00:00; 20,45250;  13,53408;  33,98741;  27,61099;  12,41667;   4,22858;  22,85100;3895,00000;  28,90482;   0,00000;  10,41667;   4,91667;-9999,00000; 487,91666;  13,12727;   0,00000;  39,15909;1006,65454
