DATE; Talajhőmérséklet 0 cm; Külső akkufeszültség; Fényegység; Széllökés; Talajnedvesség 60 cm; Talajnedvesség 90 cm; Talajnedvesség 120 cm; Levélnedvesség; Levegő-páratartalom; Szélsebesség; Besugárzás; Talajnedvesség 30 cm; Napelem töltőfeszültség; Légnyomás; Szélirány; Belső akkufeszültség; Fagy; Csapadék; Levegő-hőmérséklet
2021-04-05 14:00:00; 7,62500;  13,56108;3895,00000;  22,72727;-9999,00000;  22,37500;-9999,00000;   0,00000;  33,99333;  11,81818; 336,25000;  25,70700;  20,22950; 999,39166; 234,22243;   4,21458;-9999,00000;   0,00000;  12,94167
2021-04-05 08:00:00; 6,67500;  13,65200;3895,00000;  14,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  47,93250;   8,16667; 598,63635;  25,86566;  21,43775;1005,53340; 271,78024;   4,21600;-9999,00000;   0,00000;   9,30833
2021-04-05 09:00:00; 6,61667;  13,56683;3895,00000;  17,18182;-9999,00000;  22,37500;-9999,00000;   0,00000;  45,28500;   8,54546; 625,00000;  25,82599;  21,26358;1004,74170; 264,99307;   4,21333;-9999,00000;   0,00000;  10,30833
2021-04-05 10:00:00; 6,74545;  13,54092;3895,00000;  18,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  41,94584;   9,41667; 701,66670;  25,82599;  21,23050;1003,99170; 256,63904;   4,21317;-9999,00000;   0,00000;  11,30000
2021-04-05 12:00:00; 7,10833;  13,44758;3895,00000;  22,66667;-9999,00000;  22,37500;-9999,00000;   0,00000;  33,29084;  11,66667; 596,25000;  25,81608;  21,23908;1001,27510; 246,44140;   4,21358;-9999,00000;   0,00000;  12,80000
2021-04-04 22:00:00; 8,27500;  12,83025;   0,00000;   0,41667;-9999,00000;  22,37500;-9999,00000;   0,00000;  83,76584;   0,00000;   0,00000;  26,06400;   0,00000;1008,08325; 105,74769;   4,20133;-9999,00000;   0,00000;   0,11667
2021-04-05 21:00:00; 8,26364;  12,89925; 204,08333;  14,16667;-9999,00000;  22,37500;-9999,00000;   0,00000;  67,02250;   7,41667;   0,00000;  25,70700;   0,00283; 995,66670; 177,73730;   4,20275;-9999,00000;   0,00000;   5,50000
2021-04-05 11:00:00; 6,86667;  13,58525;3895,00000;  20,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  37,59583;  10,09091; 674,16670;  25,82599;  21,05233;1002,78326; 244,58353;   4,21583;-9999,00000;   0,00000;  12,23333
2021-04-05 07:00:00; 6,79167;  13,63992;3895,00000;  12,66667;-9999,00000;  22,37500;-9999,00000;   0,00000;  53,39000;   6,66667; 489,16666;  25,94500;  21,51992;1006,00900; 266,83330;   4,21492;-9999,00000;   0,00000;   7,89091
2021-04-05 06:00:00; 6,92500;  13,81658;3895,00000;   9,54546;-9999,00000;  22,37500;-9999,00000;   0,00000;  69,47000;   4,36364; 342,50000;  25,94500;  21,38575;1006,41670; 273,55970;   4,21733;-9999,00000;   0,00000;   4,65833
2021-04-05 05:00:00; 7,10909;  13,81592;3895,00000;   4,27273;-9999,00000;  22,37500;-9999,00000;   0,00000;  78,93000;   1,63636; 183,75000;  25,95582;  21,34367;1006,55830; 109,61177;   4,21258;-9999,00000;   0,00000;   1,20833
2021-04-05 04:00:00; 7,29167;  13,07492;3707,25000;   2,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  91,38500;   1,16667;  46,36364;  26,05408;  17,37567;1006,62506; 105,80664;   4,20292;-9999,00000;   0,00000;  -1,90833
2021-04-05 03:00:00; 7,45000;  12,62000; 525,25000;   0,36364;-9999,00000;  22,37500;-9999,00000;   5,45455;  94,02001;   0,00000;   0,00000;  26,06400;   4,09400;1006,98180; 105,79594;   4,12492;-9999,00000;   0,00000;  -2,69091
2021-04-05 02:00:00; 7,63636;  12,66900;   0,00000;   0,50000;-9999,00000;  22,37500;-9999,00000;   5,00000;  92,43667;   0,00000;   0,00000;  26,06400;   0,00000;1007,20825; 105,77689;   4,19792;-9999,00000;   0,00000;  -2,15833
2021-04-05 01:00:00; 7,82500;  12,71117; 331,33334;   0,27273;-9999,00000;  22,37500;-9999,00000;   4,16667;  90,67333;   0,00000;   0,00000;  26,06400;   0,00092;1007,42500; 105,70000;   4,19942;-9999,00000;   0,00000;  -1,78333
2021-04-05 00:00:00; 7,95833;  12,75558;   0,50000;   2,08333;-9999,00000;  22,37500;-9999,00000;   0,00000;  87,50000;   0,91667;   0,00000;  26,06400;   0,00092;1007,95830; 105,68929;   4,20042;-9999,00000;   0,00000;  -1,16667
2021-04-04 23:00:00; 8,11818;  12,79625; 324,83334;   0,09091;-9999,00000;  22,37500;-9999,00000;   0,00000;  87,22272;   0,00000;   0,00000;  26,06400;   0,00000;1008,02716; 105,82804;   4,20075;-9999,00000;   0,00000;  -0,60000
2021-04-03 22:00:00; 9,89091;  12,82292;   1,33333;   5,18182;-9999,00000;  22,48318;-9999,00000;   4,16667;  89,19546;   2,00000;   0,00000;  26,30200;   0,00000;1006,30900;   6,46237;   4,20267;-9999,00000;   0,00000;   5,80000
2021-04-04 21:00:00; 8,38333;  12,86617;   2,58333;   0,09091;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,65333;   0,00000;   0,00000;  26,06400;   0,00000;1008,10834; 105,63577;   4,20192;-9999,00000;   0,00000;   0,95833
2021-04-04 20:00:00; 8,50000;  12,89125; 325,25000;   3,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  70,93250;   1,50000;   0,00000;  26,06400;   0,00000;1008,13330; 105,71849;   4,20308;-9999,00000;   0,00000;   2,49167
2021-04-04 18:00:00; 8,60000;  12,95600;   0,00000;   1,16667;-9999,00000;  22,37500;-9999,00000;   0,00000;  72,90916;   0,08333;   0,00000;  26,06400;   0,00092;1007,84160; 105,71849;   4,20550;-9999,00000;   0,00000;   4,56667
2021-04-04 19:00:00; 8,60000;  12,92025;   0,00000;   1,81818;-9999,00000;  22,37500;-9999,00000;   0,00000;  69,94546;   0,36364;   0,00000;  26,06400;   0,00000;1008,15454; 105,76367;   4,20358;-9999,00000;   0,00000;   3,11818
2021-04-04 16:00:00; 8,60000;  13,24709;3895,00000;   1,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  79,41250;   0,58333;  35,00000;  26,06400;  16,62133;1006,98320; 105,65955;   4,20833;-9999,00000;   0,00000;   7,32500
2021-04-04 17:00:00; 8,60000;  13,00633; 690,58330;   2,09091;-9999,00000;  22,37500;-9999,00000;   0,00000;  78,07166;   0,45455;   0,83333;  26,06400;   5,67975;1007,26666; 105,60366;   4,20742;-9999,00000;   0,00000;   6,33333
2021-04-04 15:00:00; 8,60000;  13,43775;3895,00000;   6,18182;-9999,00000;  22,37500;-9999,00000;   0,00000;  79,10250;   3,45455;  78,75000;  26,06400;  18,52117;1007,09990; 107,23413;   4,20950;-9999,00000;   0,00000;   7,35833
2021-04-04 14:00:00; 8,60000;  13,38350;3895,00000;  15,41667;-9999,00000;  22,37500;-9999,00000;   0,00000;  76,77000;   9,33333;  53,75000;  26,06400;  17,17608;1007,08180; 100,96926;   4,21142;-9999,00000;   0,00000;   7,40000
2021-04-04 13:00:00; 8,60000;  13,45358;3895,00000;  17,66667;-9999,00000;  22,37500;-9999,00000;   0,00000;  60,92250;   8,75000; 161,81818;  26,06400;  19,54667;1006,85004; 118,57615;   4,21408;-9999,00000;   0,00000;   9,25000
2021-04-04 12:00:00; 8,58333;  13,43867;3895,00000;  15,81818;-9999,00000;  22,37500;-9999,00000;   0,00000;  65,47000;   9,00000; 122,91666;  26,06400;  19,82550;1007,18330; 198,21075;   4,21167;-9999,00000;   0,00000;   8,86667
2021-04-04 11:00:00; 8,60000;  13,62575;3895,00000;  15,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  71,31667;   8,33333; 434,16666;  26,06400;  20,63167;1007,60834; 135,48910;   4,21642;-9999,00000;   0,00000;   8,90000
2021-04-04 10:00:00; 8,60000;  13,59442;3895,00000;  10,72727;-9999,00000;  22,48408;-9999,00000;   1,66667;  86,63834;   6,18182; 173,75000;  26,01441;  20,11983;1008,29175; 138,92747;   4,21325;-9999,00000;   0,00000;   5,77500
2021-04-04 09:00:00; 8,68333;  13,45275;3895,00000;  13,91667;-9999,00000;  22,48408;-9999,00000;   5,00000;  88,66416;   6,25000;  67,72727;  26,00450;  17,90392;1008,84990;  67,45571;   4,20883;-9999,00000;   0,27767;   4,31667
2021-04-04 08:00:00; 8,78333;  13,49384;3895,00000;  18,75000;-9999,00000;  22,37500;-9999,00000;   1,66667;  82,78636;   8,83333; 132,08333;  26,18299;  19,38033;1008,73640; 102,36156;   4,21133;-9999,00000;   0,00000;   5,35454
2021-04-04 07:00:00; 8,84167;  13,65583;3895,00000;  17,90909;-9999,00000;  22,37500;-9999,00000;   1,25000;  83,40499;   8,36364; 177,50000;  26,18299;  19,96825;1008,50836;  91,44623;   4,21575;-9999,00000;   0,00000;   4,98333
2021-04-04 06:00:00; 8,93636;  13,48417;3895,00000;  16,08333;-9999,00000;  22,37500;-9999,00000;   0,00000;  84,54833;   8,25000; 119,58334;  26,18299;  18,86183;1008,15840; 103,99165;   4,19992;-9999,00000;   0,00000;   4,36667
2021-04-04 05:00:00; 9,09167;  13,01117;3895,00000;  14,36364;-9999,00000;  22,37500;-9999,00000;   0,00000;  84,11083;   8,27273;  51,25000;  26,18299;  16,83258;1007,89996; 134,85820;   4,19783;-9999,00000;   0,00000;   4,05000
2021-04-04 04:00:00; 9,25000;  12,72817;2689,00000;  13,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  83,70834;   7,58333;  11,36364;  26,18299;  15,36134;1007,52496; 166,67253;   4,19808;-9999,00000;   0,00000;   3,92500
2021-04-04 03:00:00; 9,35834;  12,72700; 357,91666;  14,63636;-9999,00000;  22,37500;-9999,00000;   0,00000;  81,89636;   7,90909;   0,00000;  26,18299;   1,87217;1007,20000; 209,61067;   4,19808;-9999,00000;   0,00000;   4,12727
2021-04-04 02:00:00; 9,45454;  12,73408; 137,66667;  13,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  81,28667;   7,25000;   0,00000;  26,21545;   0,00000;1006,87500; 153,72678;   4,19883;-9999,00000;   0,00000;   4,62500
2021-04-04 01:00:00; 9,58333;  12,74267;   0,91667;   8,81818;-9999,00000;  22,37500;-9999,00000;   0,00000;  83,85667;   4,36364;   0,00000;  26,23258;   0,00092;1006,87500; 353,93765;   4,19958;-9999,00000;   0,00000;   4,96667
2021-04-04 00:00:00; 9,69167;  12,75283;   2,25000;   8,08333;-9999,00000;  22,37500;-9999,00000;   0,00000;  83,33667;   4,16667;   0,00000;  26,27225;   0,00092;1006,64166;  13,83343;   4,20008;-9999,00000;   0,00000;   5,14167
2021-04-03 23:00:00; 9,80000;  12,79333;   0,50000;   8,33333;-9999,00000;  22,41466;-9999,00000;   0,00000;  87,78417;   4,16667;   0,00000;  26,30200;   0,00192;1006,50000; 348,29193;   4,20142;-9999,00000;   0,00000;   5,13333
2021-04-01 22:00:00; 10,90000;  12,87350;   0,50000;  10,58333;-9999,00000;  22,37500;-9999,00000;   0,00000;  76,08667;   5,00000;   0,00000;  26,77800;   0,02400;1001,51666; 218,18616;   4,20233;-9999,00000;   0,00000;  13,07500
2021-04-02 21:00:00; 11,11667;  12,86100;   9,00000;   2,63636;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,05181;   0,63636;   0,00000;  26,64908;   0,00092;1002,00903;  39,22436;   4,20417;-9999,00000;   0,00000;   7,77273
2021-04-02 20:00:00; 11,24167;  12,88350;   0,91667;   4,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  76,82583;   1,25000;   0,00000;  26,65900;   0,00283;1002,15826;  53,84450;   4,20458;-9999,00000;   0,00000;   7,83333
2021-04-02 19:00:00; 11,30000;  12,91483;   1,50000;   6,90909;-9999,00000;  22,37500;-9999,00000;   0,00000;  70,10917;   2,18182;   0,00000;  26,65900;   0,00950;1002,25000;  46,77034;   4,20750;-9999,00000;   0,00000;   9,35000
2021-04-02 18:00:00; 11,30000;  12,93875; 331,50000;   7,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  68,04333;   2,83333;   0,00000;  26,65900;   0,01725;1001,95830;  44,09284;   4,20850;-9999,00000;   0,00000;  10,58333
2021-04-02 17:00:00; 11,30000;  12,98058; 483,41666;   8,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  67,21667;   2,08333;   0,41667;  26,65900;   4,61642;1001,35840;  49,98777;   4,21008;-9999,00000;   0,00000;  12,30000
2021-04-02 16:00:00; 11,30000;  13,08017;3895,00000;  13,90909;-9999,00000;  22,37500;-9999,00000;   0,00000;  59,02501;   7,00000;  36,66667;  26,65900;  16,26908;1000,85840;  57,58405;   4,21167;-9999,00000;   0,00000;  14,57500
2021-04-02 15:00:00; 11,15833;  13,25133;3895,00000;  16,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  53,83833;  10,41667; 162,08333;  26,65900;  18,78267;1000,44165;  62,31823;   4,21508;-9999,00000;   0,00000;  16,35000
2021-04-02 14:00:00; 11,06667;  13,31108;3895,00000;  14,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  60,94084;   8,33333; 345,83334;  26,65900;  20,61000;1000,58344;  67,22337;   4,21500;-9999,00000;   0,00000;  16,86667
2021-04-02 13:00:00; 10,90833;  13,21983;3895,00000;  16,09091;-9999,00000;  22,38492;-9999,00000;   2,50000;  64,08182;   7,09091; 131,25000;  26,65900;  19,05350;1001,00916;  70,77477;   4,21400;-9999,00000;   0,01983;  15,98182
2021-04-02 12:00:00; 10,75833;  13,33150;3895,00000;   9,50000;-9999,00000;  22,37500;-9999,00000;   0,00000;  50,29500;   4,41667; 370,83334;  26,65900;  19,84009;1001,01666;  18,73977;   4,21392;-9999,00000;   0,00000;  18,25833
2021-04-02 11:00:00; 10,54167;  13,27567;3895,00000;   9,41667;-9999,00000;  22,37500;-9999,00000;   0,83333;  56,35834;   4,50000; 161,25000;  26,65900;  19,68358;1001,64166;  22,02096;   4,21442;-9999,00000;   0,00000;  17,14167
2021-04-02 09:00:00; 10,30000;  13,42083;3895,00000;  16,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  58,68417;   8,16667; 545,83330;  26,67883;  20,65592;1002,00000;  83,06602;   4,21542;-9999,00000;   0,00000;  17,94167
2021-04-02 08:00:00; 10,20833;  13,38908;3895,00000;  13,50000;-9999,00000;  22,37500;-9999,00000;   0,00000;  68,95750;   7,00000; 527,08330;  26,77799;  20,81450;1002,16670;  70,81210;   4,21550;-9999,00000;   0,00000;  16,60000
2021-04-02 10:00:00; 10,37273;  13,36075;3895,00000;  14,54546;-9999,00000;  22,37500;-9999,00000;   0,00000;  51,60083;   6,81818; 441,81818;  26,65900;  20,42800;1001,81660;  99,96972;   4,21350;-9999,00000;   0,00000;  18,46666
2021-04-02 06:00:00; 10,30000;  13,53441;3895,00000;   8,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  88,29501;   4,75000; 180,00000;  26,77799;  19,59558;1001,52510; 338,50195;   4,21658;-9999,00000;   0,00000;  11,90000
2021-04-02 07:00:00; 10,27500;  13,46342;3895,00000;  11,27273;-9999,00000;  22,37500;-9999,00000;   0,00000;  80,38416;   6,18182; 349,16666;  26,77799;  20,72858;1002,01680;   5,01058;   4,21350;-9999,00000;   0,00000;  14,60834
2021-04-02 05:00:00; 10,40000;  12,90658;3895,00000;   9,33333;-9999,00000;  22,37500;-9999,00000;   0,00000;  88,84417;   4,66667;  49,58333;  26,77799;  17,00083;1001,13330; 337,52030;   4,19633;-9999,00000;   0,00000;  10,52500
2021-04-02 04:00:00; 10,52500;  12,77008;3099,91670;   7,81818;-9999,00000;  22,37500;-9999,00000;   0,00000;  86,92251;   4,36364;  14,16667;  26,77799;  15,63242;1000,70000; 315,98430;   4,19967;-9999,00000;   0,00000;   9,05000
2021-04-02 03:00:00; 10,60000;  12,78225; 657,83330;   4,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  84,81638;   1,83333;   0,00000;  26,77800;   1,76350;1000,31820; 308,26965;   4,19725;-9999,00000;   0,00000;   8,85455
2021-04-02 02:00:00; 10,65833;  12,79900;   2,08333;   5,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  79,13667;   2,66667;   0,00000;  26,77799;   0,01808; 999,82500; 254,42142;   4,19892;-9999,00000;   0,00000;  10,63333
2021-04-02 01:00:00; 10,78333;  12,80675;   1,33333;  10,27273;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,42000;   5,00000;   0,00000;  26,77799;   0,01708;1000,22490; 249,88110;   4,19900;-9999,00000;   0,00000;  11,78333
2021-04-02 00:00:00; 10,80000;  12,83083;   4,08333;  14,16667;-9999,00000;  22,37500;-9999,00000;   0,00000;  76,48499;   7,41667;   0,00000;  26,77799;   0,02792;1000,30835; 229,38890;   4,20142;-9999,00000;   0,00000;  12,54167
2021-04-01 23:00:00; 10,87500;  12,85042;   3,75000;  13,18182;-9999,00000;  22,37500;-9999,00000;   0,00000;  75,55917;   7,27273;   0,00000;  26,77799;   0,03167;1001,00836; 236,96095;   4,20142;-9999,00000;   0,00000;  12,85000
2021-04-03 20:00:00; 10,10000;  12,88692; 649,16670;  12,54546;-9999,00000;  22,47417;-9999,00000;   5,00000;  85,87167;   7,00000;   0,00000;  26,30200;   0,00092;1005,85010; 150,76271;   4,20433;-9999,00000;   0,01983;   6,29167
2021-04-03 21:00:00; 9,97500;  12,86308; 327,00000;   5,25000;-9999,00000;  22,47417;-9999,00000;   4,16667;  89,57250;   1,41667;   0,00000;  26,30200;   0,00092;1006,10840;   6,51081;   4,20392;-9999,00000;   0,00000;   5,92500
2021-04-03 18:00:00; 10,25455;  12,92691;   2,66667;   8,63636;-9999,00000;  22,37500;-9999,00000;   0,00000;  68,15334;   3,09091;   0,00000;  26,30200;   0,00567;1004,81670; 347,73240;   4,20550;-9999,00000;   0,00000;   8,15000
2021-04-03 19:00:00; 10,15833;  12,91142;   0,00000;  13,58333;-9999,00000;  22,39483;-9999,00000;   3,33333;  80,48251;   7,08333;   0,00000;  26,30200;   0,00367;1005,54170; 325,77800;   4,20575;-9999,00000;   0,00000;   6,72500
2021-04-03 17:00:00; 10,30000;  12,95733; 250,16667;   6,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  65,11272;   3,00000;   0,83333;  26,30200;   4,71217;1004,16350;   1,53618;   4,20825;-9999,00000;   0,00000;   8,46364
2021-04-03 15:00:00; 10,15833;  13,09650;3895,00000;  21,45455;-9999,00000;  22,37500;-9999,00000;   0,00000;  57,38166;  11,81818;  45,00000;  26,30200;  16,80317;1003,38336; 314,95840;   4,21225;-9999,00000;   0,00000;  10,25000
2021-04-03 14:00:00; 10,05000;  13,29175;3895,00000;   9,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  39,12250;   4,16667; 174,16667;  26,30200;  19,08283;1002,52496; 308,80035;   4,21475;-9999,00000;   0,00000;  12,92500
2021-04-03 16:00:00; 10,28333;  13,01667;3795,50000;  12,66667;-9999,00000;  22,37500;-9999,00000;   0,00000;  61,96834;   5,91667;  29,16667;  26,30200;  16,44033;1003,80005; 333,62756;   4,21067;-9999,00000;   0,00000;   9,20833
2021-04-03 13:00:00; 9,90909;  13,45642;3895,00000;   8,41667;-9999,00000;  22,37500;-9999,00000;   0,00000;  37,11750;   3,33333; 386,66666;  26,30200;  20,58650;1002,67487; 290,71710;   4,21333;-9999,00000;   0,00000;  13,26667
2021-04-03 12:00:00; 9,81667;  13,42217;3895,00000;  10,54546;-9999,00000;  22,37500;-9999,00000;   0,00000;  37,11417;   5,36364; 384,16666;  26,34167;  20,65017;1002,98334; 320,41760;   4,21442;-9999,00000;   0,00000;  12,60000
2021-04-03 11:00:00; 9,74167;  13,40775;3895,00000;  11,50000;-9999,00000;  22,37500;-9999,00000;   0,00000;  39,82167;   5,66667; 456,25000;  26,41108;  20,93192;1003,22504; 314,08533;   4,21500;-9999,00000;   0,00000;  12,29167
2021-04-03 10:00:00; 9,69167;  13,50183;3895,00000;   8,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  46,98584;   2,83333; 547,08330;  26,42099;  20,88400;1003,40010; 321,59888;   4,21400;-9999,00000;   0,00000;  11,85000
2021-04-03 08:00:00; 9,75833;  13,57908;3895,00000;   8,50000;-9999,00000;  22,37500;-9999,00000;   0,00000;  59,81546;   3,50000; 305,90910;  26,45075;  20,73333;1003,01810;  37,85525;   4,21675;-9999,00000;   0,00000;   9,41818
2021-04-02 22:00:00; 10,98182;  12,84283;   0,75000;   4,50000;-9999,00000;  22,37500;-9999,00000;   0,00000;  73,84000;   1,08333;   0,00000;  26,65900;   0,00092;1001,84990;  52,09106;   4,20333;-9999,00000;   0,00000;   7,96667
2021-04-03 09:00:00; 9,69167;  13,50675;3895,00000;   5,63636;-9999,00000;  22,37500;-9999,00000;   0,00000;  52,64917;   2,36364; 276,25000;  26,42099;  20,00750;1003,25000; 340,29984;   4,21333;-9999,00000;   0,00000;  10,60833
2021-04-03 07:00:00; 9,81818;  13,38783;3895,00000;   6,45455;-9999,00000;  22,37500;-9999,00000;   0,00000;  69,37167;   2,81818; 160,00000;  26,54000;  19,52334;1002,59990;  12,29519;   4,19917;-9999,00000;   0,00000;   7,73333
2021-04-03 06:00:00; 9,90833;  12,98000;3895,00000;   5,33333;-9999,00000;  22,37500;-9999,00000;   0,00000;  76,09583;   2,66667;  52,91667;  26,54000;  16,82391;1002,30000; 333,10850;   4,19642;-9999,00000;   0,00000;   6,56667
2021-04-03 05:00:00; 10,06667;  12,81242;3895,00000;   5,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,49750;   2,25000;  39,16667;  26,54000;  16,82383;1001,77510; 329,18042;   4,19708;-9999,00000;   0,00000;   6,04167
2021-04-03 04:00:00; 10,20000;  12,73975;2335,66670;   5,36364;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,23584;   2,27273;   6,81818;  26,54000;  14,15892;1001,51660; 321,44880;   4,19783;-9999,00000;   0,00000;   5,74167
2021-04-03 03:00:00; 10,34167;  12,74133;   7,41667;   5,66667;-9999,00000;  22,37500;-9999,00000;   0,00000;  73,34909;   2,50000;   0,00000;  26,54000;   0,89100;1000,73640; 355,42548;   4,19842;-9999,00000;   0,00000;   6,19091
2021-04-03 02:00:00; 10,44546;  12,75083;   0,00000;   6,90909;-9999,00000;  22,37500;-9999,00000;   0,00000;  72,31333;   3,09091;   0,00000;  26,55081;   0,00092;1000,63330;  36,76692;   4,20050;-9999,00000;   0,00000;   6,39167
2021-04-03 01:00:00; 10,60833;  12,77000;   2,41667;   3,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  74,56001;   1,00000;   0,00000;  26,63917;   0,00092;1000,84160;  18,15931;   4,19975;-9999,00000;   0,00000;   6,33333
2021-04-03 00:00:00; 10,75833;  12,79250;   1,58333;   4,09091;-9999,00000;  22,37500;-9999,00000;   0,00000;  74,11666;   1,36364;   0,00000;  26,64908;   0,00092;1001,07500;  84,97032;   4,20125;-9999,00000;   0,00000;   7,09167
2021-04-02 23:00:00; 10,86667;  12,81750;   4,25000;   3,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  75,49082;   0,75000;   0,00000;  26,65900;   0,00183;1001,49170;  86,95039;   4,20242;-9999,00000;   0,00000;   7,32500
2021-03-31 22:00:00; 9,87500;  12,84725;   0,00000;   0,83333;-9999,00000;  22,38492;-9999,00000;   5,00000;  93,12727;   0,08333;   0,00000;  27,02591;   0,01350;1012,13630;   0,00000;   4,20150;-9999,00000;   0,00000;   7,17273
2021-04-01 21:00:00; 10,90000;  12,88925;   0,33333;   8,91667;-9999,00000;  22,37500;-9999,00000;   0,00000;  74,84083;   4,00000;   0,00000;  26,77799;   0,02592;1002,12506; 216,55818;   4,20383;-9999,00000;   0,00000;  13,86667
2021-04-01 20:00:00; 10,90000;  12,91575;   0,00000;  11,45454;-9999,00000;  22,37500;-9999,00000;   0,00000;  72,43999;   4,72727;   0,00000;  26,77799;   0,03275;1002,42505; 201,67422;   4,20592;-9999,00000;   0,00000;  14,65833
2021-04-01 19:00:00; 10,90000;  12,93550;   0,00000;  10,75000;-9999,00000;  22,37500;-9999,00000;   0,00000;  70,35333;   4,41667;   0,00000;  26,77799;   0,05117;1002,59160; 208,93713;   4,20567;-9999,00000;   0,00000;  15,35833
2021-04-01 18:00:00; 10,87500;  12,95700;   0,58333;   9,83333;-9999,00000;  22,37500;-9999,00000;   0,00000;  66,42546;   3,91667;   0,00000;  26,77799;   0,05025;1002,89100; 198,19430;   4,20808;-9999,00000;   0,00000;  16,32727
2021-04-01 17:00:00; 10,77500;  12,98867; 467,83334;   9,54546;-9999,00000;  22,37500;-9999,00000;   0,00000;  61,27083;   4,27273;   0,83333;  26,77799;   3,85333;1003,20000; 196,07741;   4,20942;-9999,00000;   0,00000;  17,71667
2021-04-01 16:00:00; 10,58333;  13,04925;3895,00000;  11,58333;-9999,00000;  22,37500;-9999,00000;   0,00000;  54,01334;   5,16667;  33,33333;  26,77799;  16,00692;1003,36670; 201,39180;   4,21158;-9999,00000;   0,00000;  19,87500
2021-04-01 15:00:00; 10,37273;  13,17258;3895,00000;  13,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  48,14749;   6,58333; 164,58333;  26,77800;  18,95367;1003,80005; 230,54550;   4,21350;-9999,00000;   0,00000;  21,60833
2021-04-01 14:00:00; 10,14166;  13,32033;3895,00000;  14,25000;-9999,00000;  22,37500;-9999,00000;   0,00000;  48,23584;   7,41667; 240,41667;  26,81767;  19,64150;1004,35820; 244,73619;   4,21558;-9999,00000;   0,00000;  21,88333
2021-04-01 13:00:00; 9,82500;  13,27742;3895,00000;  12,54546;-9999,00000;  22,37500;-9999,00000;   0,00000;  48,02750;   6,09091; 286,66666;  26,89700;  20,11108;1005,08325; 251,75952;   4,21333;-9999,00000;   0,00000;  21,98334
2021-04-01 12:00:00; 9,51667;  13,23716;3895,00000;  13,41667;-9999,00000;  22,37500;-9999,00000;   0,00000;  48,09333;   6,16667; 381,66666;  26,89700;  20,38983;1005,99170; 268,33620;   4,21542;-9999,00000;   0,00000;  21,97500
2021-04-01 11:00:00; 9,22500;  13,27392;3895,00000;  16,00000;-9999,00000;  22,37500;-9999,00000;   0,00000;  48,55833;   7,33333; 517,91670;  26,89700;  20,12958;1006,80000; 252,42444;   4,21333;-9999,00000;   0,00000;  21,76667
2021-04-01 10:00:00; 8,98334;  13,33258;3895,00000;  15,18182;-9999,00000;  22,37500;-9999,00000;   0,00000;  51,16999;   6,72727; 641,81820;  26,89700;  20,26183;1007,69995; 248,74258;   4,21408;-9999,00000;   0,00000;  21,05833
2021-04-01 09:00:00; 8,84167;  13,32217;3895,00000;  14,33333;-9999,00000;  22,37500;-9999,00000;   0,00000;  57,06417;   7,00000; 668,33330;  26,89700;  20,33700;1008,53340; 209,28087;   4,21383;-9999,00000;   0,00000;  19,67500
2021-04-01 08:00:00; 8,80000;  13,45375;3895,00000;  11,16667;-9999,00000;  22,37500;-9999,00000;   0,00000;  72,46083;   5,91667; 411,66666;  26,89700;  20,20900;1009,36670; 188,78511;   4,21400;-9999,00000;   0,00000;  16,30833
2021-04-01 07:00:00; 8,80000;  13,44717;3895,00000;   6,72727;-9999,00000;  22,37500;-9999,00000;   0,00000;  77,49667;   3,45455; 196,25000;  26,93666;  19,62592;1009,85834; 184,65466;   4,21492;-9999,00000;   0,00000;  14,49167
2021-04-01 06:00:00; 8,80000;  13,50725;3895,00000;   7,08333;-9999,00000;  22,37500;-9999,00000;   0,83333;  83,34916;   3,66667; 275,41666;  27,01599;  20,73233;1009,89996; 181,40600;   4,21242;-9999,00000;   0,00000;  12,65833
