DATE; Szélirány; Belső akkufeszültség; Besugárzás; Levélnedvesség; Talajhőmérséklet 0 cm; Légnyomás; Csapadék; Napelem töltőfeszültség; Külső akkufeszültség; Fagy; Szélsebesség; Talajnedvesség 90 cm; Széllökés; Levegő-páratartalom; Talajnedvesség 60 cm; Talajnedvesség 30 cm; Fényegység; Levegő-hőmérséklet
2021-04-30 18:00:00; 277,20618;   4,22083;   0,00000;   0,00000;  17,65000;1000,90910;   0,00000;   0,40283;  12,93683;-9999,00000;   0,00000;  23,11875;   0,00000;  72,30637;  20,59000;  20,46108; 334,66666;  17,00909
2021-04-30 19:00:00; 277,30206;   4,21975;   0,00000;   0,00000;  17,10000;1001,28180;   0,00000;   0,00000;  12,89325;-9999,00000;   0,00000;  23,08900;   0,00000;  75,88728;  20,59000;  20,35199;  13,66667;  15,58182
2021-04-30 20:00:00; 277,27264;   4,22082;   0,00000;   0,00000;  16,58333;1001,30000;   0,00000;   0,00000;  12,86100;-9999,00000;   0,00000;  23,08900;   0,08333;  76,98166;  20,59000;  20,35199;   4,90909;  14,97500
2021-04-30 17:00:00; 276,92322;   4,22100;  11,92308;   0,00000;  18,23077;1000,53080;   0,00000;  12,83323;  12,96908;-9999,00000;   1,07692;  23,20800;   2,38462;  62,59846;  20,59000;  20,35199;  83,53846;  19,97693
2021-04-30 21:00:00; 277,30206;   4,21992;   0,00000;   0,00000;  16,13077;1001,51540;   0,00000;   0,00000;  12,82385;-9999,00000;   0,00000;  23,08899;   0,53846;  79,49461;  20,59000;  20,37030; 312,07693;  14,26923
2021-04-29 22:00:00; 255,83392;   4,21773;   0,00000;   0,00000;  15,50000; 999,84550;   0,00000;   0,00000;  12,85709;-9999,00000;   1,72727;  23,08900;   4,81818;  75,82819;  20,59000;  20,51427; 357,81818;  14,50000
2021-04-29 23:00:00; 233,79477;   4,21777;   0,00000;   0,00000;  15,19231;1000,00000;   0,00000;   0,00000;  12,84000;-9999,00000;   3,76923;  23,08899;  10,15385;  76,54077;  20,59000;  20,48015;   7,61538;  13,93077
2021-04-30 00:00:00; 269,25104;   4,21618;   0,00000;   1,36364;  14,88182;1000,37280;   0,08255;   0,00000;  12,82127;-9999,00000;   4,90000;  23,11063;  10,30000;  78,97636;  20,59000;  20,50670;  10,63636;  13,52727
2021-04-30 01:00:00; 244,05618;   4,21654;   0,00000;   5,00000;  14,66923;1000,63840;   0,10477;   0,00000;  12,80746;-9999,00000;   5,23077;  23,20800;  11,15385;  87,26770;  20,55338;  20,70900; 788,76920;  12,93846
2021-04-30 02:00:00; 225,55249;   4,21408;   0,00000;   5,00000;  14,49166;1000,70825;   0,00000;   0,29417;  12,79508;-9999,00000;   4,00000;  23,20799;   9,75000;  84,92999;  20,59000;  20,59991; 403,91666;  12,79167
2021-04-30 03:00:00; 223,99846;   4,21446;   1,81818;   5,00000;  14,31818;1001,02730;   0,00000;  10,82491;  12,80127;-9999,00000;   4,90909;  23,15390;  12,18182;  85,44637;  20,59000;  20,48181;  12,09091;  12,40000
2021-04-30 04:00:00; 225,31996;   4,21292;  22,69231;   5,00000;  14,13077;1001,65390;   0,00000;  15,78462;  12,77608;-9999,00000;   5,25000;  23,08900;  13,08333;  85,68615;  20,69069;  20,47099; 286,30768;  12,45385
2021-04-30 05:00:00; 245,04865;   4,21246;  39,09091;   5,00000;  14,03636;1002,34000;   0,16509;  16,84846;  12,83000;-9999,00000;   2,81818;  23,18636;   7,00000;  88,72900;  20,61163;  20,56836; 174,36363;  12,31000
2021-04-30 06:00:00; 214,63528;   4,21177; 126,15385;   5,00000;  14,03846;1002,40010;   0,00000;  18,22639;  13,20092;-9999,00000;   6,69231;  23,20800;  12,23077;  88,41000;  20,59000;  20,58008; 678,23080;  13,20769
2021-04-30 07:00:00; 203,50406;   4,22545; 255,00000;   5,00000;  14,28182;1002,62720;   0,00000;  19,38000;  13,38873;-9999,00000;   7,36364;  23,20799;  12,45454;  84,87454;  20,60082;  20,47099;1685,18180;  14,95454
2021-04-30 08:00:00; 205,25185;   4,22569; 612,69230;   3,46154;  14,88462;1002,59240;   0,00000;  20,35754;  13,48100;-9999,00000;   8,25000;  23,20800;  14,75000;  79,43308;  20,59000;  20,47099;2290,30760;  17,66923
2021-04-30 09:00:00; 219,40663;   4,22533; 635,90910;   0,00000;  16,22500;1002,27496;   0,00000;  20,09350;  13,35833;-9999,00000;   7,75000;  23,20799;  18,08333;  68,77333;  20,59000;  20,40158;2575,83330;  20,60833
2021-04-30 10:00:00; 265,34875;   4,22445; 670,41670;   0,00000;  17,62727;1001,93634;   0,00000;  20,37164;  13,33200;-9999,00000;   8,54546;  23,20799;  16,54545;  62,72455;  20,59000;  20,35199;2769,36350;  22,10909
2021-04-30 11:00:00; 275,06372;   4,22169; 521,53845;   0,00000;  18,82308;1001,59235;   0,00000;  20,08492;  13,39300;-9999,00000;   8,76923;  23,20800;  17,46154;  58,31616;  20,59000;  20,35199;2805,00000;  22,83846
2021-04-30 12:00:00; 274,55057;   4,22291; 636,36365;   0,00000;  19,46364;1001,07270;   0,00000;  20,13900;  13,34573;-9999,00000;  12,00000;  23,20799;  21,54545;  51,95090;  20,59000;  20,35199;2986,45460;  23,75455
2021-04-30 13:00:00; 275,42398;   4,22254; 435,38460;   0,00000;  19,66154;1000,60000;   0,00000;  19,36500;  13,32762;-9999,00000;  10,75000;  23,20800;  18,66667;  51,01000;  20,59000;  20,35199;2487,61550;  23,64615
2021-04-30 14:00:00; 278,10278;   4,22382; 264,54544;   0,00000;  19,42727;1000,54550;   0,00000;  18,59691;  13,36291;-9999,00000;  10,45454;  23,20799;  17,63636;  50,62091;  20,59000;  20,35199;1900,63640;  23,16363
2021-04-30 15:00:00; 281,60640;   4,22154; 233,84616;   0,00000;  19,13077;1000,53070;   0,00000;  17,72500;  13,16192;-9999,00000;   8,46154;  23,20800;  14,92308;  50,21077;  20,59000;  20,35199;1889,84620;  23,10000
2021-04-30 16:00:00; 284,99106;   4,21791; 147,72728;   0,00000;  18,74545;1000,27280;   0,00000;  16,77700;  13,01536;-9999,00000;   5,27273;  23,20799;   9,90909;  50,61091;  20,59000;  20,35199;1936,54540;  22,93636
2021-04-29 15:00:00; 235,48790;   4,22115; 226,53847;   0,00000;  17,87692; 998,71540;   0,00000;  17,98338;  13,16438;-9999,00000;   5,66667;  23,20800;  13,66667;  48,62539;  20,59000;  20,47099;2510,84620;  22,48462
2021-04-29 16:00:00; 226,04608;   4,22082;  77,27273;   0,00000;  17,70909; 998,39996;   0,00000;  16,73764;  13,09364;-9999,00000;   3,90909;  23,20799;  11,27273;  51,44001;  20,56836;  20,47099;1282,27270;  21,44545
2021-04-29 17:00:00; 217,77173;   4,22025;   7,91667;   0,00000;  17,31667; 998,57495;   0,00000;  11,21217;  12,98950;-9999,00000;   7,25000;  23,19808;  12,16667;  58,71083;  20,59000;  20,47099; 358,91666;  19,73333
2021-04-29 18:00:00; 251,56328;   4,22008;   0,00000;   0,38462;  16,86923; 999,03070;   0,00000;   0,27077;  12,96177;-9999,00000;   5,61538;  23,20800;  10,23077;  64,81692;  20,59000;  20,59000;  31,92308;  18,52307
2021-04-29 14:00:00; 238,71210;   4,22200; 265,90910;   0,00000;  17,95455; 999,19100;   0,00000;  18,73336;  13,26527;-9999,00000;   3,90909;  23,20799;  11,90909;  48,27272;  20,59000;  20,47099;1638,45460;  22,63636
2021-04-29 19:00:00; 231,18106;   4,22036;   0,00000;   0,00000;  16,50000; 999,28180;   0,00000;   0,00000;  12,93455;-9999,00000;   3,09091;  23,20799;   7,90909;  71,33818;  20,59000;  20,59000; 361,18182;  17,28182
2021-04-29 04:00:00; 221,67226;   4,21508;  57,50000;   0,00000;  12,23333;1002,36920;   0,00000;  16,63877;  12,97400;-9999,00000;   1,38462;  23,20800;   9,00000;  80,60078;  20,70900;  20,59000; 425,84616;  10,25385
2021-04-29 05:00:00; 226,20987;   4,22036; 181,36363;   0,00000;  12,26364;1002,30000;   0,00000;  19,60636;  13,37527;-9999,00000;   3,90909;  23,19718;  15,18182;  76,09454;  20,70900;  20,59000;1918,54540;  11,54546
2021-04-29 06:00:00; 230,82372;   4,22623; 392,30768;   0,00000;  12,46923;1002,19230;   0,00000;  20,94731;  13,49985;-9999,00000;   7,75000;  23,20799;  20,25000;  68,50384;  20,70900;  20,59000;2906,07700;  13,81538
2021-04-29 07:00:00; 222,65920;   4,22775; 542,50000;   0,00000;  12,99167;1002,01810;   0,00000;  20,81350;  13,49858;-9999,00000;  10,08333;  23,20799;  23,75000;  64,46455;  20,70900;  20,56025;2955,91670;  15,42727
2021-04-29 08:00:00; 219,57932;   4,22518; 542,27270;   0,00000;  13,75455;1001,80900;   0,00000;  20,45491;  13,52809;-9999,00000;   8,09091;  23,20799;  22,09091;  62,50818;  20,68916;  20,47099;2466,18200;  16,63636
2021-04-29 09:00:00; 227,91248;   4,22423; 598,84610;   0,00000;  14,71538;1001,48460;   0,00000;  20,34577;  13,54046;-9999,00000;   5,58333;  23,19884;  17,91667;  59,53846;  20,70900;  20,44353;3193,15380;  18,46923
2021-04-29 10:00:00; 216,96458;   4,22564; 612,72730;   0,00000;  15,90000;1001,09090;   0,00000;  20,30982;  13,49873;-9999,00000;   9,18182;  23,20799;  20,36364;  58,49091;  20,61975;  20,47099;3148,18200;  19,50909
2021-04-29 11:00:00; 221,61873;   4,22492; 592,50000;   0,00000;  16,80769;1000,71540;   0,00000;  20,43069;  13,25931;-9999,00000;   7,07692;  23,20800;  20,07692;  56,02385;  20,59000;  20,40692;3086,23070;  20,86154
2021-04-29 12:00:00; 218,69571;   4,22245; 438,18182;   0,00000;  17,55454;1000,27270;   0,00000;  19,37591;  13,28045;-9999,00000;   7,45455;  23,20799;  20,81818;  52,15546;  20,59000;  20,42772;2138,00000;  21,99091
2021-04-29 13:00:00; 219,54642;   4,22277; 326,53845;   0,00000;  17,97693; 999,78455;   0,00000;  19,26392;  13,24669;-9999,00000;   6,23077;  23,20800;  17,61538;  50,36538;  20,59000;  20,47099;1994,53850;  22,28461
2021-04-29 21:00:00; 227,60248;   4,21817;   0,00000;   0,00000;  15,84167; 999,74554;   0,00000;   0,00000;  12,88675;-9999,00000;   4,25000;  23,08900;  11,50000;  73,28272;  20,59000;  20,59000;   0,16667;  15,72727
2021-04-28 22:00:00; 235,05257;   4,22062;   0,00000;   1,25000;  13,36154;1001,96920;   0,00000;   0,00000;  12,83777;-9999,00000;   1,00000;  23,20799;   6,00000;  80,12308;  20,70900;  20,59000;1077,92310;  10,74615
2021-04-28 23:00:00; 222,25034;   4,21973;   0,00000;   2,27273;  13,15455;1001,83630;   0,00000;   0,00000;  12,82164;-9999,00000;   0,72727;  23,20799;   7,27273;  83,07909;  20,70900;  20,59000;   3,09091;  10,15455
2021-04-29 00:00:00; 219,47163;   4,21767;   0,00000;   0,00000;  12,95000;1001,70844;   0,00000;   0,00000;  12,80117;-9999,00000;   7,08333;  23,20799;  16,25000;  82,09666;  20,70900;  20,59000;  21,16667;   9,95000
2021-04-29 01:00:00; 221,04768;   4,21746;   0,00000;   0,00000;  12,71538;1001,80830;   0,00000;   0,00000;  12,79708;-9999,00000;   5,61538;  23,20800;  15,23077;  80,85500;  20,70900;  20,59000; 306,76923;  10,00000
2021-04-29 02:00:00; 218,25255;   4,21718;   0,00000;   0,00000;  12,51818;1001,65454;   0,00000;   0,10873;  12,79100;-9999,00000;   7,20000;  23,19718;  15,00000;  80,55364;  20,70900;  20,59000;   4,54545;   9,99091
2021-04-29 03:00:00; 223,95586;   4,21683;   2,08333;   0,00000;  12,35000;1002,06665;   0,00000;  10,38750;  12,76792;-9999,00000;   3,33333;  23,20799;  12,16667;  81,08834;  20,69908;  20,56025; 330,33334;   9,82500
2021-04-29 20:00:00; 222,05240;   4,21992;   0,00000;   0,00000;  16,18462; 999,53080;   0,00000;   0,00000;  12,91700;-9999,00000;   5,33333;  23,08899;  12,25000;  70,90768;  20,59000;  20,56253;  16,38462;  16,86923
2021-04-28 18:00:00; 77,21397;   4,22223;   0,00000;   5,00000;  14,16923;1000,45830;   0,00000;   0,19585;  12,92808;-9999,00000;   0,00000;  23,20800;   0,00000;  81,58167;  20,70900;  20,59000; 301,69232;  13,48333
2021-04-28 19:00:00; 96,51725;   4,22118;   0,00000;   0,45455;  13,92727;1000,77270;   0,00000;   0,00000;  12,93400;-9999,00000;   0,54545;  23,20799;   2,09091;  83,30818;  20,70900;  20,59000;   1,81818;  13,18182
2021-04-28 20:00:00; 261,40430;   4,22108;   0,00000;   0,00000;  13,79231;1001,23080;   0,00000;   0,00000;  12,89216;-9999,00000;   1,00000;  23,20800;   4,84615;  79,26845;  20,70900;  20,59000;   4,00000;  12,89231
2021-04-28 17:00:00; 77,16338;   4,22409;   4,54545;   3,63636;  14,40000;1000,13630;   0,00000;  10,40446;  12,98300;-9999,00000;   0,00000;  23,20799;   0,00000;  76,69727;  20,70900;  20,59000; 378,18182;  14,30000
2021-04-28 15:00:00; 111,59493;   4,22445;  98,18182;   0,00000;  14,60000;1000,27280;   0,00000;  17,51354;  13,30446;-9999,00000;   1,45455;  23,20799;   4,81818;  69,15545;  20,70900;  20,59000; 785,36365;  15,35454
2021-04-28 16:00:00; 83,04331;   4,22346;  45,76923;   3,84615;  14,58462;1000,06920;   0,00000;  16,51054;  13,09823;-9999,00000;   0,69231;  23,19884;   2,69231;  71,31308;  20,69908;  20,59000; 286,00000;  15,13846
2021-04-28 14:00:00; 113,52458;   4,22531; 125,00000;   0,00000;  14,55000;1000,54614;   0,00000;  18,11785;  13,29538;-9999,00000;   2,50000;  23,20800;   6,66667;  69,18153;  20,70900;  20,56025; 918,92310;  15,29231
2021-04-28 12:00:00; 145,36210;   4,22767; 234,58333;   0,00000;  13,70000;1001,44170;   0,00000;  19,36859;  13,50933;-9999,00000;   3,08333;  23,20799;   6,66667;  71,61668;  20,70900;  20,59000;1374,58340;  14,18333
2021-04-28 13:00:00; 98,96561;   4,22709; 269,09090;   0,00000;  14,15833;1000,86365;   0,00000;  18,96618;  13,56236;-9999,00000;   1,81818;  23,20799;   6,18182;  68,93273;  20,70900;  20,59000;1498,63640;  15,24545
2021-04-28 10:00:00; 109,37547;   4,22500; 159,16667;   0,00000;  12,79167;1002,15840;   0,00000;  18,57109;  13,34545;-9999,00000;   2,58333;  23,20799;   6,58333;  80,31916;  20,70900;  20,59000; 875,54550;  12,29167
2021-04-28 11:00:00; 122,65157;   4,22800; 249,61539;   0,00000;  13,16154;1001,96920;   0,00000;  19,43192;  13,49223;-9999,00000;   3,83333;  23,20800;   8,00000;  77,75923;  20,70900;  20,59000;1380,61540;  13,33077
2021-04-28 09:00:00; 157,41994;   4,22354; 142,91667;   0,00000;  12,46667;1002,32733;   0,00000;  18,42508;  13,35254;-9999,00000;   2,83333;  23,20799;   6,83333;  81,21637;  20,70900;  20,59000;1489,23070;  11,42727
2021-04-28 07:00:00; 163,06238;   4,21223;  74,61539;   0,00000;  12,13077;1001,99230;   0,00000;  16,89508;  13,13900;-9999,00000;   1,75000;  23,20800;   5,08333;  74,08000;  20,70900;  20,59000; 794,53845;  10,26154
2021-04-28 08:00:00; 170,95685;   4,21245;  97,27273;   3,18182;  12,29091;1002,39087;   0,00000;  17,66391;  13,18127;-9999,00000;   1,72727;  23,20799;   5,36364;  79,88636;  20,70900;  20,59000;1396,63640;  10,68182
2021-04-28 06:00:00; 100,02224;   4,21536;  64,09091;   0,00000;  12,06364;1001,68190;   0,00000;  16,89555;  12,96091;-9999,00000;   1,90909;  23,20799;   5,81818;  71,91000;  20,78473;  20,59000; 326,27274;   9,51818
2021-04-27 22:00:00; 79,79295;   4,22115;   0,00000;   0,00000;  13,56667;1001,74170;   0,00000;   0,00000;  12,91854;-9999,00000;   3,33333;  23,20799;   8,25000;  43,68417;  20,75858;  20,73875; 599,30770;  10,60000
2021-04-27 23:00:00; 67,53437;   4,22055;   0,00000;   0,00000;  13,27500;1001,60004;   0,00000;   0,00000;  12,87336;-9999,00000;   1,83333;  23,20799;   5,33333;  45,48250;  20,80816;  20,70900; 359,09090;  10,24167
2021-04-28 00:00:00; 77,47344;   4,22108;   0,00000;   0,00000;  12,99167;1001,20830;   0,00000;   0,00000;  12,83754;-9999,00000;   3,16667;  23,20799;   7,50000;  48,26083;  20,82800;  20,70900;   0,00000;   9,75000
2021-04-28 21:00:00; 253,80179;   4,22064;   0,00000;   5,00000;  13,59091;1001,70905;   0,00000;   0,00000;  12,86527;-9999,00000;   0,72727;  23,20799;   4,90909;  80,09273;  20,70900;  20,59000; 708,90910;  11,45454
2021-04-28 01:00:00; 85,28998;   4,22018;   0,00000;   0,00000;  12,73636;1001,14996;   0,00000;   0,00000;  12,80982;-9999,00000;   2,72727;  23,20799;   7,00000;  53,92084;  20,80817;  20,70900;   0,00000;   9,05833
2021-04-28 02:00:00; 100,86224;   4,22015;   0,00000;   0,00000;  12,50000;1000,95386;   0,00000;   0,05315;  12,78323;-9999,00000;   1,61538;  23,20800;   4,38462;  59,68769;  20,82800;  20,68916;   2,84615;   8,44615
2021-04-28 03:00:00; 68,96699;   4,21842;   0,83333;   0,41667;  12,30000;1001,13630;   0,00000;   8,36142;  12,78242;-9999,00000;   1,27273;  23,20799;   4,09091;  63,54455;  20,82800;  20,70900; 196,08333;   8,30909
2021-04-28 04:00:00; 69,03670;   4,21791;  13,18182;   0,00000;  12,12727;1001,36365;   0,00000;  15,58273;  12,77909;-9999,00000;   0,90909;  23,20799;   3,63636;  65,93819;  20,82800;  20,61163; 453,81818;   8,38182
2021-04-28 05:00:00; 76,68864;   4,21615;  39,61538;   0,00000;  12,04615;1001,53070;   0,00000;  16,88346;  12,82315;-9999,00000;   1,46154;  23,20800;   4,30769;  69,54616;  20,82800;  20,59000; 488,23077;   8,86923
2021-04-27 17:00:00; 104,51596;   4,22467;  15,00000;   0,00000;  15,81818;1001,14550;   0,00000;  12,17783;  13,01467;-9999,00000;   1,09091;  23,20799;   4,09091;  40,38636;  20,69818;  20,82800;1039,16660;  13,31818
2021-04-27 18:00:00; 92,75217;   4,22492;   0,00000;   0,00000;  15,23846;1001,19990;   0,00000;   0,21408;  12,98692;-9999,00000;   0,50000;  23,20800;   3,50000;  43,63923;  20,70900;  20,82800; 324,91666;  12,32308
2021-04-27 19:00:00; 88,15805;   4,22318;   0,00000;   0,00000;  14,73636;1001,38184;   0,00000;   0,00000;  12,95127;-9999,00000;   3,09091;  23,20799;   7,63636;  45,49091;  20,70900;  20,82800; 357,09090;  11,89091
2021-04-27 21:00:00; 83,60020;   4,22200;   0,00000;   0,00000;  13,90909;1001,70996;   0,00000;   0,00000;  12,93536;-9999,00000;   3,20000;  23,20799;   8,00000;  45,59600;  20,74145;  20,82800; 354,63635;  10,82000
2021-04-27 15:00:00; 136,61703;   4,22546; 157,69230;   0,00000;  16,85385;1001,20776;   0,00000;  18,57046;  13,33562;-9999,00000;   3,76923;  23,19884;   8,38462;  33,88385;  20,70900;  20,77307;1103,15380;  14,66923
2021-04-27 16:00:00; 133,77081;   4,22408;  64,09091;   0,00000;  16,35833;1001,10820;   0,00000;  16,87675;  13,17425;-9999,00000;   2,08333;  23,20799;   5,41667;  36,95584;  20,70900;  20,71892; 411,08334;  14,05000
2021-04-27 14:00:00; 108,25433;   4,22745; 361,25000;   0,00000;  17,11667;1001,31820;   0,00000;  19,93509;  13,45764;-9999,00000;   5,09091;  23,21881;  11,00000;  33,35273;  20,70900;  20,72883;2533,90920;  15,32727
2021-04-27 12:00:00; 84,70489;   4,22627; 544,54550;   0,00000;  17,08182;1001,80914;   0,00000;  20,38555;  13,50345;-9999,00000;   5,09091;  23,28372;  12,54546;  33,47818;  20,70900;  20,62245;2874,81800;  15,80000
2021-04-27 13:00:00; 101,99223;   4,22669; 424,58334;   0,00000;  17,32500;1001,62494;   0,00000;  20,45138;  13,44869;-9999,00000;   5,75000;  23,20799;  12,66667;  33,73667;  20,70900;  20,70900;2852,53860;  15,11667
2021-04-27 11:00:00; 116,84420;   4,22646; 673,46155;   0,00000;  16,09231;1002,22300;   0,00000;  20,75392;  13,47069;-9999,00000;   4,38462;  23,31784;  10,53846;  33,45692;  20,70900;  20,65941;3611,38450;  15,54615
2021-04-27 07:00:00; 84,02306;   4,22900; 391,81818;   0,00000;  12,20000;1003,37270;   0,00000;  20,85600;  13,55173;-9999,00000;   3,00000;  23,20799;   7,36364;  40,08637;  20,82800;  20,82800;2409,54540;  12,30000
2021-04-27 08:00:00; 88,43375;   4,22669; 575,00000;   0,00000;  12,92308;1003,46155;   0,00000;  20,71423;  13,43746;-9999,00000;   3,23077;  23,20800;   9,00000;  33,24077;  20,82800;  20,81885;2863,76930;  13,86923
2021-04-27 09:00:00; 139,75668;   4,22567; 581,36365;   0,00000;  13,94167;1003,10920;   0,00000;  20,33033;  13,48317;-9999,00000;   4,27273;  23,21791;  10,36364;  33,18273;  20,80817;  20,73875;2882,41670;  14,00000
2021-04-26 23:00:00; 63,34296;   4,22085;   0,00000;   0,00000;  12,73846;1004,23340;   0,00000;   0,00000;  12,89100;-9999,00000;   0,00000;  23,20800;   0,58333;  59,50834;  20,82800;  20,94700; 310,15384;   8,89167
2021-04-27 00:00:00; 359,61830;   4,21973;   0,00000;   0,00000;  12,48182;1003,90000;   0,00000;   0,00000;  12,85855;-9999,00000;   0,18182;  23,19718;   2,63636;  61,27182;  20,82800;  20,94700; 354,09090;   8,76364
2021-04-27 01:00:00; 351,90643;   4,21869;   0,00000;   0,00000;  12,24615;1003,48450;   0,00000;   0,00000;  12,83469;-9999,00000;   0,00000;  23,20799;   0,92308;  61,73846;  20,82800;  20,92869;   1,07692;   8,50769
2021-04-27 02:00:00; 353,94263;   4,21917;   0,00000;   0,00000;  12,02500;1002,99170;   0,00000;   0,09875;  12,82000;-9999,00000;   0,00000;  23,20799;   0,27273;  64,60583;  20,82800;  20,82800;  12,83333;   7,89167
2021-04-27 03:00:00; 84,45770;   4,21764;   4,16667;   0,00000;  11,82727;1002,72730;   0,00000;  10,64336;  12,79300;-9999,00000;   0,00000;  23,20799;   0,00000;  66,06091;  20,82800;  20,82800; 379,27274;   7,74545
2021-04-27 10:00:00; 128,29485;   4,22709; 652,50000;   0,00000;  14,96364;1002,64160;   0,00000;  20,71955;  13,43045;-9999,00000;   4,00000;  23,22963;   9,45454;  33,07333;  20,81718;  20,70900;3117,45460;  14,69167
2021-04-26 22:00:00; 64,90209;   4,22136;   0,00000;   0,00000;  13,03333;1004,54170;   0,00000;   0,00000;  12,88627;-9999,00000;   0,00000;  23,20799;   0,08333;  62,10250;  20,82800;  20,94700;   7,27273;   8,91667
2021-04-27 20:00:00; 80,84057;   4,22323;   0,00000;   0,00000;  14,30000;1001,50770;   0,00000;   0,00000;  12,93708;-9999,00000;   3,92308;  23,20800;   9,46154;  46,15385;  20,70900;  20,82800; 485,23077;  11,23077
2021-04-27 04:00:00; 83,48319;   4,21685;  60,00000;   0,00000;  11,66154;1002,88464;   0,00000;  16,89069;  12,94462;-9999,00000;   0,00000;  23,20800;   1,46154;  54,72154;  20,82800;  20,82800; 542,61536;   8,85385
2021-04-27 05:00:00; 89,39251;   4,21609; 107,27273;   0,00000;  11,68182;1003,05994;   0,00000;  17,57000;  13,36800;-9999,00000;   1,45455;  23,20799;   4,45455;  52,44600;  20,81718;  20,82800; 914,18180;   9,82000
2021-04-27 06:00:00; 85,29153;   4,22923; 194,61539;   0,00000;  11,85833;1003,21545;   0,00000;  19,06261;  13,52015;-9999,00000;   2,00000;  23,20800;   5,41667;  48,12231;  20,80969;  20,82800;1119,23070;  10,50000
2021-04-26 19:00:00; 71,78881;   4,22327;   0,00000;   0,00000;  14,01818;1004,91815;   0,00000;   0,00000;  12,96864;-9999,00000;   0,00000;  23,20799;   0,18182;  46,39455;  20,82800;  20,94700;1269,81820;  10,01818
2021-04-26 18:00:00; 71,78881;   4,22431;   0,00000;   0,00000;  14,49231;1004,75836;   0,00000;   0,26900;  12,99485;-9999,00000;   0,61538;  23,20799;   3,23077;  41,67833;  20,82800;  20,94700;   1,84615;  10,55000
2021-04-26 20:00:00; 71,78881;   4,22325;   0,00000;   0,00000;  13,65833;1004,85010;   0,00000;   0,00000;  12,91858;-9999,00000;   0,00000;  23,20799;   0,00000;  50,92334;  20,82800;  20,94700; 328,25000;   9,75833
2021-04-26 21:00:00; 71,78881;   4,22238;   0,00000;   0,00000;  13,33637;1004,91670;   0,00000;   0,00000;  12,91392;-9999,00000;   0,00000;  23,20799;   0,00000;  55,92500;  20,82800;  20,94700; 176,23077;   9,42500
2021-04-26 12:00:00; 83,19513;   4,22677; 331,15384;   0,00000;  17,00769;1007,68463;   0,00000;  20,17154;  13,46316;-9999,00000;   2,91667;  23,29038;   7,91667;  29,25154;  20,82800;  20,80054;1895,15380;  13,08462
2021-04-26 13:00:00; 89,06908;   4,22691; 405,45456;   0,00000;  16,80000;1006,57280;   0,00000;  20,19018;  13,55136;-9999,00000;   2,54545;  23,20799;   7,72727;  28,31182;  20,82800;  20,90373;2281,36350;  13,83636
2021-04-26 14:00:00; 67,38956;   4,22600; 113,84615;   0,00000;  16,56923;1006,00000;   0,00000;  18,78892;  13,33900;-9999,00000;   2,30769;  23,20800;   7,00000;  30,43231;  20,82800;  20,86461; 668,38464;  12,89231
2021-04-25 22:00:00; 66,44614;   4,22318;   0,00000;   0,00000;  13,13636;1007,96360;   0,00000;   0,00000;  12,85955;-9999,00000;   2,18182;  23,20799;   8,18182;  79,57091;  20,82800;  21,10927;   3,27273;   7,26364
2021-04-25 23:00:00; 61,50603;   4,22300;   0,00000;   0,00000;  12,68333;1007,99170;   0,00000;   0,00000;  12,82508;-9999,00000;   1,25000;  23,20799;   6,41667;  83,19000;  20,82800;  21,06600;   2,69231;   6,18333
2021-04-26 00:00:00; 41,20639;   4,22182;   0,00000;   0,00000;  12,22727;1008,51830;   0,00000;   0,00000;  12,80773;-9999,00000;   1,72727;  23,20799;   7,45455;  81,96455;  20,82800;  21,06600; 357,72726;   5,58182
2021-04-26 16:00:00; 74,50678;   4,22562;  37,69231;   0,00000;  15,53846;1005,10754;   0,00000;  16,35523;  13,14516;-9999,00000;   1,25000;  23,20800;   4,50000;  34,09923;  20,82800;  20,93708; 387,69232;  11,98461
2021-04-26 15:00:00; 64,04733;   4,22573; 131,81818;   0,00000;  16,03636;1005,32720;   0,00000;  18,65427;  13,35791;-9999,00000;   2,27273;  23,20799;   6,72727;  31,80000;  20,82800;  20,94700; 799,18180;  12,66364
2021-04-26 17:00:00; 70,73318;   4,22536;   4,09091;   0,00000;  15,00909;1004,82733;   0,00000;  11,26982;  13,02045;-9999,00000;   1,00000;  23,20799;   4,27273;  37,95182;  20,82800;  20,94700;  28,72727;  11,20909
2021-04-26 10:00:00; 99,45185;   4,22785; 772,30770;   0,00000;  14,96923;1009,18335;   0,00000;  20,80277;  13,57438;-9999,00000;   4,76923;  23,31784;  11,46154;  28,51583;  20,82800;  20,82800;2594,92300;  13,49167
2021-04-26 11:00:00; 78,90005;   4,22673; 607,72730;   0,00000;  16,54545;1008,36365;   0,00000;  20,68973;  13,47455;-9999,00000;   4,36364;  23,29454;  10,63636;  28,66182;  20,82800;  20,82800;2644,63650;  13,68182
2021-04-26 01:00:00; 12,03529;   4,22246;   0,00000;   0,00000;  11,76154;1009,24603;   0,00000;   0,00000;  12,78123;-9999,00000;   0,38462;  23,21715;   3,00000;  80,68846;  20,82800;  21,06600;  11,23077;   4,70769
2021-04-26 02:00:00; 358,96262;   4,22182;   0,00000;   0,00000;  11,28182;1009,30005;   0,00000;   0,08209;  12,76291;-9999,00000;   0,30000;  23,32700;   2,80000;  81,08454;  20,82800;  21,06600;   4,36364;   3,56364
