DATE; Napelem töltőfeszültség; Talajhőmérséklet 0 cm; Levélnedvesség; Széllökés; Fényegység; Szélirány; Levegő-hőmérséklet; Talajnedvesség 120 cm; Külső akkufeszültség; Talajnedvesség 60 cm; Belső akkufeszültség; Fagy; Levegő-páratartalom; Talajnedvesség 90 cm; Csapadék; Légnyomás; Besugárzás; Talajnedvesség 30 cm; Szélsebesség
2021-04-30 23:50:00; 0,00000;  13,65000;  10,00000;   0,00000;   3,00000;  13,37241;  13,55000;-9999,00000;  12,83050;  33,08499;   4,24400;-9999,00000;  87,96000;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 22:00:00; 0,00000;  14,20000;  10,00000;   0,00000;   2,50000;  13,37241;  12,10000;-9999,00000;  12,85950;  33,08499;   4,24000;-9999,00000;  85,66499;  34,39400;   0,00000;1002,75000;   0,00000;  31,53800;   0,00000
2021-04-30 22:40:00; 0,00000;  13,90000;  10,00000;   0,00000;   3,00000;  13,37241;  12,85000;-9999,00000;  12,84800;  33,08499;   4,24200;-9999,00000;  83,72000;  34,39400;   0,00000;1002,70000;   0,00000;  31,53800;   0,00000
2021-04-30 23:00:00; 0,00000;  13,85000;  10,00000;   0,00000;   1,50000;  13,37241;  13,10000;-9999,00000;  12,84450;  33,08499;   4,24100;-9999,00000;  80,80000;  34,39400;   0,00000;1002,75000;   0,00000;  31,53800;   0,00000
2021-04-30 23:20:00; 0,00000;  13,80000;  10,00000;   0,50000;   0,00000;  13,37241;  13,75000;-9999,00000;  12,83100;  33,08499;   4,24400;-9999,00000;  81,50000;  34,39400;   0,00000;1002,80000;   0,00000;  31,53800;   0,00000
2021-04-30 23:40:00; 0,00000;  13,70000;  10,00000;   0,00000;   3,50000;  13,37241;  13,70000;-9999,00000;  12,84600;  33,08499;   4,24250;-9999,00000;  86,03500;  34,39400;   0,00000;1002,65000;   0,00000;  31,53800;   0,00000
2021-04-30 22:30:00; 0,00000;  14,00000;  10,00000;   0,00000;   0,00000;  13,37241;  12,70000;-9999,00000;  12,85000;  33,08499;   4,24200;-9999,00000;  85,56000;  34,39400;   0,00000;1002,70000;   0,00000;  31,53800;   0,00000
2021-04-30 22:50:00; 0,00000;  13,90000;  10,00000;   0,00000;   3,00000;  13,37241;  12,70000;-9999,00000;  12,84800;  33,08499;   4,24050;-9999,00000;  82,38000;  34,39400;   0,00000;1002,70000;   0,00000;  31,53800;   0,00000
2021-04-30 23:30:00; 0,00000;  13,75000;  10,00000;   0,00000;   1,50000;  13,37241;  14,25000;-9999,00000;  12,82850;  33,08499;   4,24150;-9999,00000;  82,39500;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 23:10:00; 0,00000;  13,80000;  10,00000;   0,00000;   0,00000;  13,37241;  13,35000;-9999,00000;  12,84800;  33,08499;   4,24150;-9999,00000;  80,17000;  34,39400;   0,00000;1002,80000;   0,00000;  31,53800;   0,00000
2021-04-30 22:10:00; 0,00000;  14,10000;  10,00000;   0,00000;   0,00000;  13,37241;  12,10000;-9999,00000;  12,87150;  33,08499;   4,24300;-9999,00000;  86,13000;  34,39400;   0,00000;1002,70000;   0,00000;  31,53800;   0,00000
2021-04-30 22:20:00; 0,00000;  14,10000;  10,00000;   0,00000;   0,00000;  13,37241;  12,35000;-9999,00000;  12,84400;  33,08499;   4,24200;-9999,00000;  86,16000;  34,39400;   0,00000;1002,75000;   0,00000;  31,53800;   0,00000
2021-04-30 06:30:00; 20,53300;  12,20000;  10,00000;   5,50000;3895,00000; 305,80658;  15,30000;-9999,00000;  13,65750;  32,96600;   4,24550;-9999,00000;  88,85000;  34,39400;   0,00000;1003,10000; 307,50000;  31,30000;   0,00000
2021-04-29 23:30:00; 0,00000;  13,00000;  10,00000;   0,00000;   0,00000;   0,00000;  14,10000;-9999,00000;  12,87300;  32,96600;   4,24400;-9999,00000;  87,47000;  34,39400;   0,00000;1001,40000;   0,00000;  31,30000;   0,00000
2021-04-29 23:40:00; 0,00000;  12,90000;  10,00000;   0,00000;   0,00000; 352,43427;  14,10000;-9999,00000;  12,86750;  32,96600;   4,24250;-9999,00000;  86,96500;  34,39400;   0,00000;1001,40000;   0,00000;  31,30000;   0,00000
2021-04-29 23:50:00; 0,00000;  12,90000;  10,00000;   0,00000;   0,00000; 344,86816;  14,05000;-9999,00000;  12,86400;  32,96600;   4,24200;-9999,00000;  87,19500;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-30 00:00:00; 0,00000;  12,90000;  10,00000;   0,00000;   0,00000; 343,28424;  13,95000;-9999,00000;  12,85800;  32,96600;   4,24200;-9999,00000;  87,72000;  34,39400;   0,00000;1001,25000;   0,00000;  31,30000;   0,00000
2021-04-30 00:10:00; 0,00000;  12,90000;  10,00000;   2,00000;   0,00000; 323,75348;  13,80000;-9999,00000;  12,85000;  32,96600;   4,24050;-9999,00000;  88,40500;  34,39400;   0,00000;1001,30000;   0,00000;  31,30000;   0,00000
2021-04-30 00:20:00; 0,00000;  12,85000;  10,00000;   0,00000;1947,50000; 303,51920;  13,75000;-9999,00000;  12,84850;  32,96600;   4,24000;-9999,00000;  88,63000;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-30 00:30:00; 0,00000;  12,80000;  10,00000;   1,50000;   0,00000; 302,28730;  13,60000;-9999,00000;  12,86000;  32,96600;   4,24250;-9999,00000;  88,72000;  34,39400;   0,00000;1001,40000;   0,00000;  31,30000;   0,00000
2021-04-30 00:40:00; 0,00000;  12,80000;  10,00000;   0,00000;   0,00000; 304,39865;  13,45000;-9999,00000;  12,86000;  32,96600;   4,24100;-9999,00000;  88,77000;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-30 00:50:00; 0,00000;  12,80000;  10,00000;   0,50000;   0,00000; 303,16724;  13,15000;-9999,00000;  12,84800;  32,96600;   4,24300;-9999,00000;  89,18000;  34,39400;   0,00000;1001,40000;   0,00000;  31,30000;   0,00000
2021-04-30 01:00:00; 0,00000;  12,80000;  10,00000;   0,00000;   0,00000; 303,34317;  12,95000;-9999,00000;  12,84200;  32,96600;   4,24200;-9999,00000;  89,55000;  34,39400;   0,00000;1001,40000;   0,00000;  31,30000;   0,00000
2021-04-30 06:40:00; 21,39550;  12,30000;  10,00000;   0,00000;3895,00000; 318,12317;  16,10000;-9999,00000;  13,57550;  32,96600;   4,24500;-9999,00000;  88,97000;  34,39400;   0,00000;1003,20000; 492,50000;  31,18100;   0,00000
2021-04-30 06:50:00; 21,53050;  12,30000;  10,00000;  11,50000;3895,00000; 305,10272;  16,30000;-9999,00000;  13,44750;  32,96600;   4,24400;-9999,00000;  85,20500;  34,39400;   0,00000;1003,25000; 432,50000;  31,18100;   0,00000
2021-04-30 07:10:00; 21,43700;  12,40000;  10,00000;   0,00000;3895,00000; 308,09380;  16,65000;-9999,00000;  13,42050;  32,96600;   4,24450;-9999,00000;  81,75000;  34,39400;   0,00000;1003,25000; 327,50000;  31,18100;   0,00000
2021-04-30 07:00:00; 19,28250;  12,30000;  10,00000;   0,00000;3895,00000; 279,06152;  16,95000;-9999,00000;  13,53100;  32,96600;   4,24400;-9999,00000;  82,37000;  34,39400;   0,00000;1003,15000; 392,50000;  31,18100;   0,00000
2021-04-30 07:20:00; 21,01450;  12,40000;  10,00000;   0,50000;3895,00000; 319,70680;  16,85000;-9999,00000;  13,38950;  32,96600;   4,24400;-9999,00000;  81,10500;  34,39400;   0,00000;1003,20000; 242,50000;  31,18100;   0,00000
2021-04-30 07:30:00; 21,29600;  12,50000;  10,00000;   0,00000;3895,00000; 338,88547;  17,35000;-9999,00000;  13,38200;  32,96600;   4,24250;-9999,00000;  78,56500;  34,39400;   0,00000;1003,35000; 527,50000;  31,18100;   0,00000
2021-04-30 07:40:00; 20,89100;  12,60000;  10,00000;   0,00000;3895,00000; 327,09686;  18,30000;-9999,00000;  13,39550;  32,96600;   4,24350;-9999,00000;  76,92500;  34,39400;   0,00000;1003,25000; 457,50000;  31,18100;   0,00000
2021-04-30 07:50:00; 21,51900;  12,60000;  10,00000;   0,00000;3895,00000; 320,58646;  18,65000;-9999,00000;  13,41100;  32,96600;   4,24350;-9999,00000;  76,11500;  34,39400;   0,00000;1003,25000; 410,00000;  31,18100;   0,00000
2021-04-30 08:00:00; 21,14900;  12,75000;  10,00000;   0,50000;3895,00000; 327,27234;  18,90000;-9999,00000;  13,40300;  32,96600;   4,24500;-9999,00000;  72,02000;  34,39400;   0,00000;1003,30000; 542,50000;  31,18100;   0,00000
2021-04-30 08:10:00; 21,23150;  12,80000;  10,00000;   2,50000;3895,00000; 308,62170;  19,40000;-9999,00000;  13,38750;  32,96600;   4,24550;-9999,00000;  69,53500;  34,39400;   0,00000;1003,25000; 547,50000;  31,18100;   0,00000
2021-04-30 08:20:00; 20,71500;  12,90000;  10,00000;   2,00000;3895,00000; 313,37250;  19,75000;-9999,00000;  13,38750;  32,96600;   4,24450;-9999,00000;  68,28999;  34,39400;   0,00000;1003,00000; 647,50000;  31,18100;   0,00000
2021-04-30 01:10:00; 0,00000;  12,75000;  10,00000;   0,00000;1947,50000; 307,56600;  12,80000;-9999,00000;  12,83650;  32,96600;   4,23950;-9999,00000;  90,13000;  34,39400;   0,00000;1001,50000;   0,00000;  31,30000;   0,00000
2021-04-30 01:20:00; 0,00000;  12,70000;  10,00000;   0,00000;   0,00000; 311,08493;  12,65000;-9999,00000;  12,84600;  32,96600;   4,24150;-9999,00000;  90,33000;  34,39400;   0,00000;1001,70000;   0,00000;  31,30000;   0,00000
2021-04-30 01:30:00; 0,00000;  12,65000;  10,00000;   0,00000;   3,00000; 310,73320;  12,50000;-9999,00000;  12,85200;  32,96600;   4,24250;-9999,00000;  90,75000;  34,39400;   0,00000;1001,75000;   0,00000;  31,30000;   0,00000
2021-04-30 01:40:00; 0,00000;  12,60000;  10,00000;   0,00000;   1,00000; 302,28714;  12,60000;-9999,00000;  12,84800;  32,96600;   4,24100;-9999,00000;  91,12000;  34,39400;   0,00000;1001,70000;   0,00000;  31,30000;   0,00000
2021-04-30 01:50:00; 0,00000;  12,60000;  10,00000;   0,00000;   0,00000; 289,09088;  12,65000;-9999,00000;  12,84050;  32,96600;   4,23950;-9999,00000;  91,27000;  34,39400;   0,00000;1001,70000;   0,00000;  31,30000;   0,00000
2021-04-30 02:10:00; 0,00000;  12,50000;  10,00000;   0,00000;   0,00000; 302,28730;  12,75000;-9999,00000;  12,84600;  32,96600;   4,24100;-9999,00000;  91,21500;  34,39400;   0,00000;1001,60000;   0,00000;  31,30000;   0,00000
2021-04-30 02:00:00; 0,00000;  12,60000;  10,00000;   0,00000;1947,50000; 287,50745;  12,70000;-9999,00000;  12,82100;  32,96600;   4,24050;-9999,00000;  91,33000;  34,39400;   0,00000;1001,60000;   0,00000;  31,30000;   0,00000
2021-04-30 02:20:00; 0,00000;  12,50000;  10,00000;   0,00000;   0,00000; 304,04680;  12,65000;-9999,00000;  12,84200;  32,96600;   4,24050;-9999,00000;  91,19500;  34,39400;   0,00000;1001,60000;   0,00000;  31,30000;   0,00000
2021-04-30 02:30:00; 0,00000;  12,40000;  10,00000;   0,00000;   0,00000; 303,69482;  12,50000;-9999,00000;  12,84800;  32,96600;   4,24050;-9999,00000;  91,47501;  34,39400;   0,00000;1001,55000;   0,00000;  31,30000;   0,00000
2021-04-30 02:40:00; 0,00000;  12,40000;  10,00000;   0,00000;   0,00000; 303,34317;  12,50000;-9999,00000;  12,83850;  32,96600;   4,23950;-9999,00000;  91,70500;  34,39400;   0,00000;1001,60000;   0,00000;  31,30000;   0,00000
2021-04-30 02:50:00; 0,25200;  12,40000;  10,00000;   0,00000;   0,00000; 303,87090;  12,60000;-9999,00000;  12,84000;  32,96600;   4,24100;-9999,00000;  91,78000;  34,39400;   0,00000;1001,60000;   0,00000;  31,30000;   0,00000
2021-04-30 03:00:00; 1,06800;  12,40000;  10,00000;   0,00000;   0,00000; 309,32550;  12,70000;-9999,00000;  12,84800;  32,96600;   4,24050;-9999,00000;  91,73500;  34,39400;   0,00000;1001,70000;   0,00000;  31,30000;   0,00000
2021-04-30 03:10:00; 2,47100;  12,35000;  10,00000;   0,00000;  15,50000; 312,66870;  12,80000;-9999,00000;  12,84400;  32,96600;   4,24100;-9999,00000;  91,64500;  34,39400;   0,00000;1001,85000;   0,00000;  31,30000;   0,00000
2021-04-30 03:20:00; 4,93000;  12,30000;  10,00000;   0,00000;  75,50000; 306,15814;  12,90000;-9999,00000;  12,84050;  32,96600;   4,23850;-9999,00000;  91,45000;  34,39400;   0,00000;1001,95000;   0,00000;  31,30000;   0,00000
2021-04-30 03:30:00; 6,84950;  12,30000;  10,00000;   0,00000; 178,00000; 316,18784;  12,90000;-9999,00000;  12,84200;  32,96600;   4,24000;-9999,00000;  91,27499;  34,39400;   0,00000;1002,05000;   0,00000;  31,30000;   0,00000
2021-04-30 03:50:00; 11,22300;  12,30000;  10,00000;   2,00000;1040,00000; 319,17914;  13,00000;-9999,00000;  12,83650;  32,96600;   4,24200;-9999,00000;  91,33000;  34,39400;   0,00000;1002,15000;   2,50000;  31,30000;   0,00000
2021-04-30 03:40:00; 8,54000;  12,30000;  10,00000;   3,00000; 513,50000; 317,06757;  12,90000;-9999,00000;  12,82450;  32,96600;   4,24150;-9999,00000;  91,42500;  34,39400;   0,00000;1002,15000;   0,00000;  31,30000;   0,00000
2021-04-29 22:00:00; 0,00000;  13,30000;  10,00000;   0,00000;   0,00000; 328,32850;  13,80000;-9999,00000;  12,89650;  32,96600;   4,24500;-9999,00000;  86,83501;  34,39400;   0,00000;1001,20000;   0,00000;  31,35950;   0,00000
2021-04-29 22:10:00; 0,00000;  13,30000;  10,00000;   0,00000;   0,00000; 328,50433;  14,05000;-9999,00000;  12,88900;  32,96600;   4,24300;-9999,00000;  86,60000;  34,39400;   0,00000;1001,10000;   0,00000;  31,30000;   0,00000
2021-04-29 22:20:00; 0,00000;  13,25000;  10,00000;   0,00000;   0,00000; 328,50455;  14,15000;-9999,00000;  12,87900;  32,96600;   4,24200;-9999,00000;  86,29000;  34,39400;   0,00000;1001,20000;   0,00000;  31,30000;   0,00000
2021-04-29 22:30:00; 0,00000;  13,20000;  10,00000;   0,00000;   0,00000; 328,68042;  14,00000;-9999,00000;  12,87700;  32,96600;   4,24400;-9999,00000;  86,53000;  34,39400;   0,00000;1001,20000;   0,00000;  31,30000;   0,00000
2021-04-29 22:40:00; 0,00000;  13,10000;  10,00000;   0,00000;   0,00000; 332,19922;  13,95000;-9999,00000;  12,88100;  32,96600;   4,24000;-9999,00000;  86,81000;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-29 22:50:00; 0,00000;  13,10000;  10,00000;   0,00000;   2,00000; 334,66240;  14,00000;-9999,00000;  12,87700;  32,96600;   4,24350;-9999,00000;  86,95500;  34,39400;   0,00000;1001,30000;   0,00000;  31,30000;   0,00000
2021-04-29 23:00:00; 0,00000;  13,10000;  10,00000;   0,00000;   0,00000; 334,66240;  13,90000;-9999,00000;  12,87100;  32,96600;   4,24150;-9999,00000;  87,21500;  34,39400;   0,00000;1001,30000;   0,00000;  31,30000;   0,00000
2021-04-29 23:10:00; 0,00000;  13,10000;  10,00000;   0,00000;   0,00000; 334,66240;  14,00000;-9999,00000;  12,86950;  32,96600;   4,24350;-9999,00000;  87,51000;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-29 23:20:00; 0,00000;  13,00000;  10,00000;   0,00000;1947,50000; 337,82990;  13,95000;-9999,00000;  12,85400;  32,96600;   4,24250;-9999,00000;  87,69000;  34,39400;   0,00000;1001,35000;   0,00000;  31,30000;   0,00000
2021-04-30 04:00:00; 11,26950;  12,30000;  10,00000;   4,00000; 913,50000; 311,78860;  13,00000;-9999,00000;  12,83650;  32,96600;   4,24100;-9999,00000;  91,15500;  34,39400;   0,00000;1002,35000;   5,00000;  31,30000;   0,00000
2021-04-30 04:10:00; 12,03300;  12,30000;  10,00000;   0,50000; 904,50000; 316,89142;  13,00000;-9999,00000;  12,82850;  32,96600;   4,24250;-9999,00000;  91,31500;  34,39400;   0,00000;1002,50000;   5,00000;  31,30000;   0,00000
2021-04-30 04:20:00; 12,72600;  12,20000;  10,00000;   1,50000;1466,50000; 304,04697;  12,90000;-9999,00000;  12,82650;  32,96600;   4,24050;-9999,00000;  91,67500;  34,39400;   0,00000;1002,65000;   5,00000;  31,30000;   0,00000
2021-04-30 04:30:00; 14,46900;  12,20000;  10,00000;   0,00000;3365,00000; 314,95600;  12,90000;-9999,00000;  12,82850;  33,08499;   4,24000;-9999,00000;  92,15500;  34,39400;   0,00000;1002,75000;   7,50000;  31,30000;   0,00000
2021-04-30 04:40:00; 16,25950;  12,20000;  10,00000;   0,00000;3895,00000; 321,11430;  12,90000;-9999,00000;  12,83650;  33,02550;   4,24000;-9999,00000;  92,65500;  34,39400;   0,00000;1002,90000;  27,50000;  31,30000;   0,00000
2021-04-30 04:50:00; 16,30050;  12,20000;  10,00000;   0,00000;3895,00000; 354,89734;  12,95000;-9999,00000;  12,82900;  33,08499;   4,24350;-9999,00000;  93,12000;  34,39400;   0,21700;1003,00000;  30,00000;  31,30000;   0,00000
2021-04-30 05:00:00; 16,79950;  12,20000;  10,00000;   0,00000;3895,00000; 303,87115;  13,05000;-9999,00000;  12,94500;  33,08499;   4,24050;-9999,00000;  93,44500;  34,39400;   0,00000;1003,05000;  82,50000;  31,30000;   0,00000
2021-04-30 05:10:00; 16,78800;  12,20000;  10,00000;   0,00000;3895,00000; 301,58340;  13,20000;-9999,00000;  12,97400;  33,02550;   4,24100;-9999,00000;  93,69500;  34,39400;   0,00000;1003,15000;  52,50000;  31,30000;   0,00000
2021-04-30 05:20:00; 16,78200;  12,15000;  10,00000;   0,00000;3895,00000; 303,69530;  13,20000;-9999,00000;  12,92750;  33,08499;   4,23950;-9999,00000;  93,89500;  34,39400;   0,00000;1003,10000;  47,50000;  31,30000;   0,00000
2021-04-30 20:10:00; 0,00000;  15,05000;  10,00000;   0,00000;   3,00000;   0,00000;  13,55000;-9999,00000;  12,93150;  33,08499;   4,24200;-9999,00000;  77,59000;  34,39400;   0,00000;1002,50000;   0,00000;  31,53800;   0,00000
2021-04-30 18:50:00; 0,00000;  15,80000;  10,00000;   0,00000;   0,00000;   0,00000;  14,80000;-9999,00000;  12,96450;  32,96600;   4,24150;-9999,00000;  80,05000;  34,39400;   0,00000;1002,30000;   0,00000;  31,53800;   0,00000
2021-04-30 20:40:00; 0,00000;  14,80000;  10,00000;   0,50000;   2,50000;  13,37241;  15,35000;-9999,00000;  12,91400;  33,08499;   4,24300;-9999,00000;  74,06500;  34,39400;   0,00000;1002,45000;   0,00000;  31,53800;   0,00000
2021-04-30 20:50:00; 0,00000;  14,70000;  10,00000;   0,00000;   3,00000;  13,37241;  14,35000;-9999,00000;  12,89100;  33,08499;   4,24250;-9999,00000;  77,82500;  34,39400;   0,00000;1002,50000;   0,00000;  31,53800;   0,00000
2021-04-30 21:10:00; 0,00000;  14,55000;  10,00000;   0,00000;   1,00000;  13,37241;  13,15000;-9999,00000;  12,89500;  33,08499;   4,24200;-9999,00000;  79,30500;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 21:50:00; 0,00000;  14,30000;  10,00000;   0,00000;   2,50000;  13,37241;  12,15000;-9999,00000;  12,85950;  33,08499;   4,24400;-9999,00000;  85,52499;  34,39400;   0,00000;1002,75000;   0,00000;  31,53800;   0,00000
2021-04-30 19:20:00; 0,00000;  15,45000;  10,00000;   0,00000;   2,00000;   0,00000;  13,80000;-9999,00000;  12,95900;  32,96600;   4,24400;-9999,00000;  83,39500;  34,39400;   0,00000;1002,50000;   0,00000;  31,53800;   0,00000
2021-04-30 19:50:00; 0,00000;  15,20000;  10,00000;   0,00000;   3,50000;   0,00000;  14,30000;-9999,00000;  12,93550;  33,08499;   4,24250;-9999,00000;  74,97501;  34,39400;   0,00000;1002,50000;   0,00000;  31,53800;   0,00000
2021-04-30 20:30:00; 0,00000;  14,85000;  10,00000;   0,50000;   0,00000;  13,02077;  15,15000;-9999,00000;  12,91050;  33,08499;   4,24400;-9999,00000;  78,91000;  34,39400;   0,00000;1002,40000;   0,00000;  31,53800;   0,00000
2021-04-30 21:30:00; 0,00000;  14,40000;  10,00000;   0,00000;   0,00000;  13,37241;  12,70000;-9999,00000;  12,87350;  33,08499;   4,24100;-9999,00000;  83,52000;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 21:40:00; 0,00000;  14,35000;  10,00000;   0,00000;   4,50000;  13,19646;  12,35000;-9999,00000;  12,87700;  33,08499;   4,24200;-9999,00000;  84,70500;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 19:00:00; 0,00000;  15,65000;  10,00000;   0,00000;   5,00000;   0,00000;  14,40000;-9999,00000;  12,97250;  32,96600;   4,24250;-9999,00000;  81,12000;  34,39400;   0,00000;1002,35000;   0,00000;  31,53800;   0,00000
2021-04-30 20:00:00; 0,00000;  15,10000;  10,00000;   0,00000;   3,00000;   0,00000;  13,60000;-9999,00000;  12,92750;  33,08499;   4,24100;-9999,00000;  73,46500;  34,39400;   0,00000;1002,45000;   0,00000;  31,53800;   0,00000
2021-04-30 20:20:00; 0,00000;  14,90000;  10,00000;   0,00000;   0,00000;   0,00000;  13,95000;-9999,00000;  12,90450;  33,08499;   4,24200;-9999,00000;  80,18000;  34,39400;   0,00000;1002,40000;   0,00000;  31,53800;   0,00000
2021-04-30 21:00:00; 0,00000;  14,60000;  10,00000;   0,00000;   3,50000;  13,37241;  13,40000;-9999,00000;  12,88700;  33,08499;   4,24200;-9999,00000;  76,09000;  34,39400;   0,00000;1002,55000;   0,00000;  31,53800;   0,00000
2021-04-30 21:20:00; 0,00000;  14,45000;  10,00000;   0,00000;   0,00000;  13,37241;  12,90000;-9999,00000;  12,87150;  33,08499;   4,24400;-9999,00000;  81,77500;  34,39400;   0,00000;1002,60000;   0,00000;  31,53800;   0,00000
2021-04-30 19:40:00; 0,00000;  15,30000;  10,00000;   0,00000;   0,00000;   0,00000;  14,95000;-9999,00000;  12,95300;  32,96600;   4,24450;-9999,00000;  78,62500;  34,39400;   0,00000;1002,40000;   0,00000;  31,53800;   0,00000
2021-04-30 19:30:00; 0,00000;  15,40000;  10,00000;   0,00000;   0,00000;   0,00000;  14,15000;-9999,00000;  12,94700;  32,96600;   4,24250;-9999,00000;  83,81500;  34,39400;   0,00000;1002,50000;   0,00000;  31,53800;   0,00000
2021-04-30 11:40:00; 20,32150;  14,95000;  10,00000;  12,00000;3895,00000; 346,09960;  23,40000;-9999,00000;  13,26350;  32,96600;   4,24350;-9999,00000;  50,68500;  34,39400;   0,00000;1002,70000; 515,00000;  31,24050;   0,50000
2021-04-30 12:20:00; 19,15300;  15,40000;  10,00000;  12,50000;3895,00000; 354,19348;  22,90000;-9999,00000;  13,28850;  32,96600;   4,24550;-9999,00000;  51,43000;  34,39400;   0,00000;1002,35000; 602,50000;  31,24050;   1,00000
2021-04-30 13:40:00; 20,88500;  15,95000;  10,00000;   8,00000;3895,00000; 354,36970;  23,35000;-9999,00000;  13,23800;  32,90649;   4,24400;-9999,00000;  45,81000;  34,39400;   0,00000;1001,90000; 415,00000;  31,30000;   0,00000
2021-04-30 10:50:00; 21,59550;  14,30000;   5,00000;  16,50000;3895,00000; 346,09955;  22,65000;-9999,00000;  13,30200;  32,96600;   4,24450;-9999,00000;  52,68000;  34,39400;   0,00000;1002,75000; 755,00000;  31,18100;   1,00000
2021-04-30 11:00:00; 20,64400;  14,40000;  10,00000;   4,00000;3895,00000; 348,21094;  22,95000;-9999,00000;  13,45150;  32,96600;   4,24150;-9999,00000;  52,41000;  34,39400;   0,00000;1002,75000; 482,50000;  31,18100;   0,00000
2021-04-30 11:10:00; 21,09600;  14,55000;  10,00000;   8,50000;3895,00000; 357,53668;  22,75000;-9999,00000;  13,27500;  32,96600;   4,24300;-9999,00000;  50,89000;  34,39400;   0,00000;1002,70000; 242,50000;  31,18100;   0,00000
2021-04-30 12:00:00; 20,61500;  15,20000;  10,00000;  11,50000;3895,00000;   0,00000;  22,55000;-9999,00000;  13,42000;  32,96600;   4,24600;-9999,00000;  52,62500;  34,39400;   0,00000;1002,60000; 262,50000;  31,18100;   0,50000
2021-04-30 12:40:00; 21,12600;  15,55000;  10,00000;  10,00000;3895,00000; 354,01733;  22,90000;-9999,00000;  13,43800;  32,96600;   4,24500;-9999,00000;  50,96500;  34,39400;   0,00000;1002,30000; 425,00000;  31,24050;   0,50000
2021-04-30 12:50:00; 21,34900;  15,60000;  10,00000;  14,00000;3895,00000; 350,85056;  23,45000;-9999,00000;  13,28850;  32,90649;   4,24500;-9999,00000;  47,95500;  34,39400;   0,00000;1002,15000; 505,00000;  31,18100;   1,50000
2021-04-30 13:10:00; 21,30750;  15,75000;  10,00000;   9,00000;3895,00000;   0,00000;  23,75000;-9999,00000;  13,33900;  32,96600;   4,24050;-9999,00000;  46,87000;  34,39400;   0,00000;1001,95000; 670,00000;  31,30000;   0,00000
2021-04-30 14:00:00; 20,82050;  16,10000;  10,00000;   7,50000;3895,00000;   0,00000;  23,40000;-9999,00000;  13,25000;  32,96600;   4,24350;-9999,00000;  47,26000;  34,39400;   0,00000;1001,80000; 417,50000;  31,30000;   0,50000
2021-04-30 11:50:00; 20,53900;  15,10000;  10,00000;   7,50000;3895,00000;   0,00000;  22,90000;-9999,00000;  13,32550;  32,96600;   4,24500;-9999,00000;  50,97500;  34,39400;   0,00000;1002,70000; 257,50000;  31,24050;   0,50000
2021-04-30 12:10:00; 20,91400;  15,30000;  10,00000;   9,50000;3895,00000;   0,00000;  23,05000;-9999,00000;  13,34500;  32,96600;   4,24650;-9999,00000;  50,84000;  34,39400;   0,00000;1002,35000; 585,00000;  31,24050;   0,50000
2021-04-30 13:00:00; 21,39600;  15,65000;  10,00000;  12,50000;3895,00000;   0,00000;  23,65000;-9999,00000;  13,26150;  32,84700;   4,24400;-9999,00000;  48,00500;  34,39400;   0,00000;1002,10000; 642,50000;  31,30000;   0,50000
2021-04-30 13:30:00; 20,46250;  15,90000;  10,00000;  15,00000;3895,00000; 355,95294;  23,95000;-9999,00000;  13,25150;  32,90649;   4,24450;-9999,00000;  45,01000;  34,39400;   0,00000;1001,85000; 475,00000;  31,30000;   1,00000
2021-04-30 15:10:00; 18,71300;  16,50000;  10,00000;   3,50000;3895,00000; 348,21094;  22,80000;-9999,00000;  13,14900;  32,96600;   4,24400;-9999,00000;  48,55500;  34,39400;   0,00000;1001,80000; 242,50000;  31,30000;   0,00000
2021-04-30 11:20:00; 21,68300;  14,75000;  10,00000;   9,50000;3895,00000;   0,00000;  22,90000;-9999,00000;  13,28650;  32,96600;   4,24450;-9999,00000;  50,88500;  34,39400;   0,00000;1002,70000; 507,50000;  31,18100;   0,00000
2021-04-30 13:50:00; 20,15700;  16,05000;  10,00000;   7,50000;3895,00000;   0,00000;  23,65000;-9999,00000;  13,28100;  32,90649;   4,24350;-9999,00000;  44,98000;  34,39400;   0,00000;1001,85000; 452,50000;  31,30000;   0,50000
2021-04-30 15:20:00; 17,92050;  16,50000;  10,00000;   0,00000;3895,00000;   0,00000;  23,10000;-9999,00000;  13,14500;  32,96600;   4,24400;-9999,00000;  48,32000;  34,39400;   0,00000;1001,80005; 265,00000;  31,30000;   0,00000
2021-04-30 15:40:00; 17,84400;  16,60000;  10,00000;   0,00000;3895,00000;   0,00000;  23,25000;-9999,00000;  13,14900;  32,90649;   4,24250;-9999,00000;  47,67500;  34,39400;   0,00000;1001,55000; 322,50000;  31,30000;   0,00000
