DATE; Levegő-hőmérséklet; Belső akkufeszültség; Külső akkufeszültség; Levegő-páratartalom; Napelem töltőfeszültség; Légnyomás; Szélirány; Talajhőmérséklet 0 cm; Csapadék; Levélnedvesség; Talajnedvesség 30 cm; Talajnedvesség 120 cm; Szélsebesség; Talajnedvesség 90 cm; Fényegység; Fagy; Széllökés; Talajnedvesség 60 cm; Besugárzás
2021-03-27 22:00:00; 11,63846;   4,24725;-9999,00000;  58,30846;   0,00000;1009,98460; 294,10355;   8,16667;   0,00000;   0,00000;  14,87800;-9999,00000;   3,76923;  19,40000; 492,91666;-9999,00000;  10,76923;  14,10450;   0,00000
2021-03-27 21:00:00; 11,36364;   4,24642;-9999,00000;  63,66455;   0,00000;1009,26370; 308,78232;   8,50000;   0,00000;   0,00000;  14,87800;-9999,00000;   1,09091;  19,40000; 492,33334;-9999,00000;   5,36364;  14,16400;   0,00000
2021-03-27 20:00:00; 12,88461;   4,24746;-9999,00000;  65,43692;   0,00000;1008,13080; 241,98877;   8,80769;   0,00000;   0,00000;  14,87800;-9999,00000;   4,84615;  19,40000; 449,00000;-9999,00000;   9,30769;  14,13654;   0,00000
2021-03-27 19:00:00; 10,86667;   4,24800;-9999,00000;  64,63834;   0,00000;1007,67487; 120,05855;   9,17273;   0,00000;   0,00000;  14,87800;-9999,00000;   0,72727;  19,40000; 708,90910;-9999,00000;   2,81818;  14,04500;   0,00000
2021-03-27 18:00:00; 11,33333;   4,24739;-9999,00000;  59,68917;   0,00000;1007,21660; 141,06078;   9,76154;   0,00000;   0,00000;  14,87800;-9999,00000;   0,15385;  19,40000; 599,23080;-9999,00000;   1,61538;  14,04500;   0,00000
2021-03-27 17:00:00; 13,91818;   4,24927;-9999,00000;  50,78909;   3,97618;1006,87270; 178,76804;  10,64546;   0,00000;   0,00000;  14,87800;-9999,00000;   0,09091;  19,40000; 355,63635;-9999,00000;   0,72727;  14,04500;   0,45455
2021-03-27 16:00:00; 17,27692;   4,25131;-9999,00000;  42,25616;  16,75985;1006,65393; 192,65231;  11,36923;   0,00000;   0,00000;  14,87800;-9999,00000;   2,00000;  19,40000; 966,07690;-9999,00000;   5,00000;  14,04500;  41,53846
2021-03-27 15:00:00; 18,29091;   4,25091;-9999,00000;  39,17727;  18,94563;1006,57270; 203,86404;  11,87273;   0,00000;   0,00000;  14,87800;-9999,00000;   4,63636;  19,40000; 613,90910;-9999,00000;   9,81818;  14,06663; 114,09091
2021-03-27 14:00:00; 18,66154;   4,25292;-9999,00000;  37,45539;  19,70838;1006,63074; 202,67584;  12,40000;   0,00000;   0,00000;  14,87800;-9999,00000;   6,30769;  19,40000; 347,92307;-9999,00000;  12,00000;  14,10908; 170,76923
2021-03-27 13:00:00; 19,35833;   4,25255;-9999,00000;  36,14167;  20,50936;1006,99164; 196,59282;  12,74546;   0,00000;   0,00000;  14,87800;-9999,00000;   7,83333;  19,40000;1151,27270;-9999,00000;  14,41667;  14,16400; 342,27274
2021-03-27 12:00:00; 19,15455;   4,25200;-9999,00000;  36,62091;  20,68242;1007,32733; 195,18202;  12,58333;   0,00000;   0,00000;  14,87800;-9999,00000;   6,81818;  19,40000;1150,58340;-9999,00000;  13,18182;  14,16400; 450,41666
2021-03-27 11:00:00; 18,40769;   4,25067;-9999,00000;  35,10693;  20,29208;1007,68460; 192,23836;  11,95000;   0,00000;   0,00000;  14,87800;-9999,00000;   7,15385;  19,40000;1204,08340;-9999,00000;  15,30769;  14,16400; 432,50000
2021-03-27 10:00:00; 17,86364;   4,25108;-9999,00000;  34,46545;  20,86042;1008,14550; 184,08978;  10,41667;   0,00000;   0,00000;  14,87800;-9999,00000;   7,72727;  19,40000; 708,25000;-9999,00000;  15,63636;  14,16400; 603,75000
2021-03-27 09:00:00; 16,28461;   4,25038;-9999,00000;  37,32461;  21,06100;1008,58453; 180,90448;   8,19231;   0,00000;   0,00000;  14,87800;-9999,00000;   7,69231;  19,40000; 876,15390;-9999,00000;  13,92308;  14,16400; 579,23080
2021-03-27 08:00:00; 14,42727;   4,24936;-9999,00000;  41,35636;  21,18818;1009,02734; 178,42143;   6,13636;   0,00000;   0,00000;  14,92127;-9999,00000;   8,18182;  19,40000; 866,72730;-9999,00000;  15,72727;  14,16400; 491,81818
2021-03-27 07:00:00; 10,99231;   4,24777;-9999,00000;  51,74923;  21,12238;1009,24610; 181,80205;   4,35385;   0,00000;   0,00000;  14,92376;-9999,00000;   5,84615;  19,40000; 634,23080;-9999,00000;  10,84615;  14,16400; 376,53845
2021-03-27 06:00:00; 5,77273;   4,24509;-9999,00000;  69,65363;  20,29291;1009,14545; 139,43903;   3,25455;   0,00000;   0,00000;  14,93209;-9999,00000;   1,54545;  19,40000; 477,36365;-9999,00000;   5,00000;  14,16400; 234,54546
2021-03-27 05:00:00; 0,96154;   4,24177;-9999,00000;  82,20770;  17,73061;1008,94617;  92,93187;   3,05385;   0,00000;   0,00000;  14,91461;-9999,00000;   0,23077;  19,40000; 517,38464;-9999,00000;   1,00000;  14,16400;  93,84615
2021-03-27 04:00:00; -0,27500;   4,24027;-9999,00000;  85,38416;  12,27218;1008,59160;  90,08823;   3,22727;   0,00000;   0,00000;  14,87800;-9999,00000;   0,33333;  19,40000; 178,18182;-9999,00000;   1,00000;  14,16400;   7,72727
2021-03-27 03:00:00; -0,64545;   4,24033;-9999,00000;  87,22272;   0,07817;1008,64550;  90,08823;   3,48333;   0,00000;   0,00000;  14,89783;-9999,00000;   0,00000;  19,40000; 954,75000;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-27 02:00:00; -0,80000;   4,24075;-9999,00000;  87,83460;   0,00000;1008,66925;  90,08823;   3,80000;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000; 798,66670;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-27 01:00:00; -0,05000;   4,24167;-9999,00000;  85,61417;   0,00000;1008,65010;  90,08823;   4,13333;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000; 502,00000;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-27 00:00:00; 0,52500;   4,24083;-9999,00000;  84,45084;   0,00000;1008,70825;  90,08823;   4,48333;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000;   0,00000;-9999,00000;   0,23077;  14,16400;   0,00000
2021-03-28 18:00:00; 6,57692;   4,24583;-9999,00000;  50,79538;   0,00000;1017,10767; 301,23163;   9,18333;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000;   0,00000;-9999,00000;   0,00000;  14,04500;   0,00000
2021-03-28 19:00:00; 5,53636;   4,24333;-9999,00000;  56,52363;   0,00000;1017,37270; 301,23163;   8,26667;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000; 976,58330;-9999,00000;   0,00000;  14,04500;   0,00000
2021-03-28 20:00:00; 5,26154;   4,24375;-9999,00000;  58,77385;   0,00092;1017,50000; 301,23163;   7,55000;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000; 324,58334;-9999,00000;   0,00000;  14,04500;   0,00000
2021-03-28 21:00:00; 5,13636;   4,24325;-9999,00000;  62,29091;   0,00567;1017,70917; 301,23163;   7,01667;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000;   0,00000;-9999,00000;   0,00000;  14,04500;   0,00000
2021-03-28 17:00:00; 8,99091;   4,24658;-9999,00000;  43,44000;   3,39150;1016,58180; 292,63364;  10,25000;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000; 649,16670;-9999,00000;   0,72727;  14,04500;   0,00000
2021-03-28 16:00:00; 11,45385;   4,24758;-9999,00000;  37,34000;  16,40808;1016,47690; 283,82916;  11,35000;   0,00000;   0,00000;  14,87800;-9999,00000;   0,84615;  19,40000; 707,58330;-9999,00000;   7,23077;  14,04500;  27,91667
2021-03-28 14:00:00; 13,65385;   4,25123;-9999,00000;  30,52615;  20,64023;1016,61530; 287,15826;  12,99231;   0,00000;   0,00000;  14,87800;-9999,00000;   2,84615;  19,40000; 411,69232;-9999,00000;  10,38462;  14,14569; 201,53847
2021-03-28 15:00:00; 12,90000;   4,24883;-9999,00000;  32,59637;  19,64042;1016,52716; 287,63324;  12,28333;   0,00000;   0,00000;  14,87800;-9999,00000;   2,45455;  19,40000; 392,83334;-9999,00000;   9,63636;  14,04500; 113,75000
2021-03-28 13:00:00; 14,70000;   4,25109;-9999,00000;  28,49583;  21,30545;1016,55830; 309,99835;  13,51818;   0,00000;   0,00000;  14,87800;-9999,00000;   4,09091;  19,40000;1086,63640;-9999,00000;  11,00000;  14,16400; 410,90910
2021-03-28 12:00:00; 14,66667;   4,25069;-9999,00000;  29,91667;  21,35008;1016,97504; 285,51650;  13,39231;   0,00000;   0,00000;  14,87800;-9999,00000;   4,00000;  19,40000;1079,00000;-9999,00000;  11,76923;  14,16400; 488,07693
2021-03-28 11:00:00; 14,21667;   4,24992;-9999,00000;  33,48750;  21,23625;1017,50000; 299,32940;  12,31667;   0,00000;   0,00000;  14,87800;-9999,00000;   2,83333;  19,40000;1276,50000;-9999,00000;  10,00000;  14,16400; 518,33330
2021-03-28 08:00:00; 11,28333;   4,24836;-9999,00000;  45,14750;  21,24664;1017,60834; 314,51404;   8,16364;   0,00000;   0,00000;  14,87800;-9999,00000;   3,09091;  19,40000; 832,81820;-9999,00000;   9,09091;  14,14236; 367,72726
2021-03-28 09:00:00; 12,93846;   4,24946;-9999,00000;  36,98461;  21,14508;1017,82310; 302,94742;   9,87692;   0,00000;   0,00000;  14,87800;-9999,00000;   4,38462;  19,40000;1382,07690;-9999,00000;  12,23077;  14,14569; 491,53845
2021-03-28 10:00:00; 12,86364;   4,24973;-9999,00000;  38,41000;  21,29055;1017,76370; 296,54938;  11,50000;   0,00000;   0,00000;  14,87800;-9999,00000;   4,36364;  19,40000; 760,63635;-9999,00000;  12,18182;  14,16400; 443,18182
2021-03-28 06:00:00; 9,33637;   4,24482;-9999,00000;  52,37545;  17,13354;1016,08180; 306,77770;   6,93636;   0,00000;   0,00000;  14,87800;-9999,00000;   1,63636;  19,40000; 479,27274;-9999,00000;   8,27273;  14,12073;  76,36364
2021-03-28 07:00:00; 9,96667;   4,24746;-9999,00000;  49,05583;  20,28723;1016,95000; 299,61926;   7,25385;   0,00000;   0,00000;  14,87800;-9999,00000;   2,46154;  19,40000; 801,53845;-9999,00000;   9,84615;  14,12738; 209,23077
2021-03-28 05:00:00; 8,33077;   4,24446;-9999,00000;  62,76308;  16,94300;1015,19995; 310,46262;   6,73077;   0,00000;   0,00000;  14,87800;-9999,00000;   0,07692;  19,40000;  77,84615;-9999,00000;   2,46154;  14,04500;  49,23077
2021-03-28 04:00:00; 7,53333;   4,24255;-9999,00000;  61,47666;  10,00309;1014,40010; 293,74585;   6,82727;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000;   1,63636;-9999,00000;   1,00000;  14,04500;   3,18182
2021-03-28 03:00:00; 9,01818;   4,24455;-9999,00000;  55,94750;   0,00000;1012,59090; 312,93155;   7,05385;   0,00000;   0,00000;  14,87800;-9999,00000;   0,53846;  19,40000; 602,30770;-9999,00000;   5,23077;  14,04500;   0,00000
2021-03-27 23:00:00; 10,60909;   4,24683;-9999,00000;  59,23181;   0,00000;1011,00916; 313,16925;   8,03333;   0,00000;   0,00000;  14,87800;-9999,00000;   6,00000;  19,40000;   0,00000;-9999,00000;  16,81818;  14,04500;   0,00000
2021-03-28 00:00:00; 9,82500;   4,24536;-9999,00000;  56,16251;   0,00000;1011,42505; 319,85760;   7,76364;   0,00000;   0,00000;  14,87800;-9999,00000;   5,75000;  19,40000; 708,90910;-9999,00000;  15,08333;  14,04500;   0,00000
2021-03-28 01:00:00; 9,18462;   4,24515;-9999,00000;  56,15847;   0,00000;1011,93850; 331,59656;   7,43077;   0,00000;   0,00000;  14,87800;-9999,00000;   3,69231;  19,40000; 301,84616;-9999,00000;  10,53846;  14,04500;   0,00000
2021-03-25 23:00:00; -0,90769;   4,24000;-9999,00000;  77,55154;   0,00000;1008,53840;  95,36670;   3,46667;   0,00000;   0,00000;  14,99700;-9999,00000;   0,07692;  19,41983; 474,25000;-9999,00000;   0,38462;  14,16400;   0,00000
2021-03-26 22:00:00; 1,60000;   4,24177;-9999,00000;  81,97153;   0,00000;1008,99230;  90,08823;   5,43846;   0,00000;   0,00000;  14,89630;-9999,00000;   0,00000;  19,40000; 300,69232;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 21:00:00; 1,85833;   4,24218;-9999,00000;  78,72500;   0,00000;1009,13336;  90,08823;   5,99091;   0,00000;   0,00000;  14,92127;-9999,00000;   0,00000;  19,40000; 175,09091;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 20:00:00; 3,10000;   4,24283;-9999,00000;  70,22545;   0,00000;1009,19100;  90,08823;   6,63333;   0,00000;   0,00000;  14,89783;-9999,00000;   0,00000;  19,40000;   1,58333;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 19:00:00; 5,98462;   4,24492;-9999,00000;  64,22692;   0,00000;1009,00780;  90,08823;   7,46667;   0,00000;   0,00000;  14,93750;-9999,00000;   0,07692;  19,40000; 488,00000;-9999,00000;   0,69231;  14,16400;   0,00000
2021-03-26 18:00:00; 8,39091;   4,24642;-9999,00000;  55,88454;   0,00000;1008,79095;  90,08823;   8,41667;   0,00000;   0,00000;  14,95733;-9999,00000;   0,63636;  19,40000; 163,75000;-9999,00000;   2,45455;  14,16400;   0,00000
2021-03-26 17:00:00; 10,05385;   4,24775;-9999,00000;  52,26461;   3,27017;1008,40765;  90,06073;   9,58333;   0,00000;   0,00000;  14,87800;-9999,00000;   1,00000;  19,40000; 814,83330;-9999,00000;   2,61538;  14,16400;   0,41667
2021-03-26 15:00:00; 15,67692;   4,25085;-9999,00000;  39,01923;  19,11946;1008,03840;  90,08823;  12,01539;   0,00000;   0,00000;  14,88715;-9999,00000;   1,23077;  19,40000; 874,61536;-9999,00000;   4,15385;  14,16400; 106,92308
2021-03-26 16:00:00; 13,25455;   4,24958;-9999,00000;  47,58454;  16,53633;1008,10900;  90,08823;  10,80000;   0,00000;   0,00000;  14,87800;-9999,00000;   0,72727;  19,41983;  51,50000;-9999,00000;   3,09091;  14,16400;  26,66667
2021-03-26 14:00:00; 16,80000;   4,25442;-9999,00000;  34,61666;  20,07983;1008,24170;  62,19952;  12,75000;   0,00000;   0,00000;  14,98708;-9999,00000;   1,50000;  19,40000;1799,00000;-9999,00000;   5,08333;  14,16400; 301,25000
2021-03-26 13:00:00; 16,56667;   4,25142;-9999,00000;  34,78666;  20,84091;1008,69990; 341,33353;  13,34167;   0,00000;   0,00000;  14,94741;-9999,00000;   1,83333;  19,40000; 989,75000;-9999,00000;   5,66667;  14,16400; 420,41666
2021-03-26 12:00:00; 16,31667;   4,25100;-9999,00000;  35,88833;  20,83900;1009,16670; 305,82828;  13,24546;   0,00000;   0,00000;  14,91045;-9999,00000;   2,41667;  19,40000; 855,54550;-9999,00000;   6,25000;  14,16400; 528,18180
2021-03-26 11:00:00; 15,72500;   4,25217;-9999,00000;  36,98083;  20,41733;1009,74164; 324,15750;  11,91667;   0,00000;   0,00000;  14,87800;-9999,00000;   2,45455;  19,40000; 717,91670;-9999,00000;   7,36364;  14,16400; 584,58330
2021-03-26 10:00:00; 14,79167;   4,24958;-9999,00000;  40,58000;  20,34017;1010,18330; 290,42654;   9,86667;   0,00000;   0,00000;  14,91766;-9999,00000;   2,23077;  19,40000;1217,83340;-9999,00000;   6,61538;  14,16400; 607,50000
2021-03-26 09:00:00; 13,58182;   4,25183;-9999,00000;  44,28091;  20,43700;1010,48180; 180,93192;   7,38333;   0,00000;   0,00000;  14,91766;-9999,00000;   2,54545;  19,40000;1061,08340;-9999,00000;   6,90909;  14,16400; 578,75000
2021-03-26 08:00:00; 11,49231;   4,24833;-9999,00000;  53,28692;  20,89850;1010,50000; 126,61714;   4,90000;   0,00000;   0,00000;  14,95733;-9999,00000;   1,76923;  19,40000; 971,41670;-9999,00000;   5,30769;  14,16400; 500,00000
2021-03-26 07:00:00; 7,93636;   4,24675;-9999,00000;  63,35000;  21,32908;1010,21820; 114,46561;   2,81667;   0,00000;   0,00000;  14,93750;-9999,00000;   1,00000;  19,40000; 628,16670;-9999,00000;   4,09091;  14,16400; 382,91666
2021-03-26 06:00:00; 3,13077;   4,24200;-9999,00000;  73,50384;  21,47108;1009,90010; 126,15360;   1,69231;   0,00000;   0,00000;  14,97869;-9999,00000;   0,46154;  19,40000; 468,23077;-9999,00000;   2,30769;  14,16400; 236,15384
2021-03-26 05:00:00; -2,43636;   4,24018;-9999,00000;  84,83454;  18,04400;1009,66350;  95,59034;   1,61818;   0,00000;   0,00000;  14,88881;-9999,00000;   0,00000;  19,40000; 564,90910;-9999,00000;   0,00000;  14,16400;  91,36364
2021-03-26 04:00:00; -3,72308;   4,23892;-9999,00000;  86,35924;  11,32131;1009,22296;  95,36670;   1,84615;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,40000;  10,38462;-9999,00000;   0,00000;  14,16400;   7,30769
2021-03-26 03:00:00; -3,55455;   4,23855;-9999,00000;  84,90545;   0,00318;1009,00916;  95,36670;   2,10909;   0,00000;   0,00000;  14,87800;-9999,00000;   0,00000;  19,42163; 355,27274;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 02:00:00; -3,13846;   4,23969;-9999,00000;  81,74385;   0,00000;1008,68460;  95,33967;   2,41538;   0,00000;   0,00000;  14,91461;-9999,00000;   0,00000;  19,46407; 602,30770;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 01:00:00; -2,55000;   4,23991;-9999,00000;  81,71334;   0,00000;1008,58325;  95,36670;   2,74545;   0,00000;   0,00000;  14,92127;-9999,00000;   0,00000;  19,47573; 354,81818;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-26 00:00:00; -1,73636;   4,23950;-9999,00000;  79,96818;   0,00000;1008,61816;  95,33739;   3,10000;   0,00000;   0,00000;  14,95733;-9999,00000;   0,00000;  19,41983; 305,50000;-9999,00000;   0,25000;  14,16400;   0,00000
2021-03-24 23:00:00; -0,40000;   4,24118;-9999,00000;  86,91500;   0,00000;1007,94995; 312,78613;   2,90000;   0,00000;   5,00000;  15,00781;-9999,00000;   0,00000;  19,40000;   1,00000;-9999,00000;   0,16667;  14,28299;   0,00000
2021-03-25 22:00:00; 0,33333;   4,24092;-9999,00000;  70,94250;   0,00000;1008,35820;  95,33449;   3,90000;   0,00000;   0,00000;  14,97716;-9999,00000;   0,00000;  19,40000; 474,75000;-9999,00000;   0,00000;  14,16400;   0,00000
2021-03-25 21:00:00; 0,91667;   4,24042;-9999,00000;  68,48500;   0,00000;1008,05840;  95,33967;   4,41667;   0,00000;   0,00000;  14,99700;-9999,00000;   0,00000;  19,40000; 324,58334;-9999,00000;   0,07692;  14,16400;   0,00000
2021-03-25 20:00:00; 1,60000;   4,24217;-9999,00000;  66,91084;   0,00000;1007,76660; 127,25436;   4,98333;   0,00000;   0,00000;  14,97716;-9999,00000;   0,18182;  19,40000; 159,66667;-9999,00000;   1,18182;  14,16400;   0,00000
2021-03-25 19:00:00; 3,05000;   4,24346;-9999,00000;  63,05500;   0,00000;1007,33330; 153,40367;   5,71538;   0,00000;   0,00000;  14,99700;-9999,00000;   0,00000;  19,40000; 448,76923;-9999,00000;   0,30769;  14,16400;   0,00000
2021-03-25 18:00:00; 3,33636;   4,24382;-9999,00000;  62,37182;   0,00000;1007,02734; 213,95906;   6,55455;   0,00000;   0,00000;  14,93209;-9999,00000;   0,27273;  19,40000; 355,45456;-9999,00000;   1,45455;  14,16400;   0,00000
2021-03-25 17:00:00; 5,83077;   4,24592;-9999,00000;  55,48923;   3,63731;1006,56160; 260,43765;   7,65385;   0,00000;   0,00000;  14,99700;-9999,00000;   0,00000;  19,40000; 299,61540;-9999,00000;   0,00000;  14,16400;   0,38462
2021-03-25 16:00:00; 9,62727;   4,24709;-9999,00000;  43,02909;  16,44618;1006,26370; 260,47430;   8,84545;   0,00000;   0,00000;  14,93209;-9999,00000;   0,00000;  19,40000; 378,18182;-9999,00000;   1,00000;  14,16400;  18,18182
2021-03-25 15:00:00; 12,05385;   4,24954;-9999,00000;  35,01461;  18,93331;1006,16925; 251,75262;   9,94615;   0,00000;   0,00000;  14,97869;-9999,00000;   0,92308;  19,40000; 738,92310;-9999,00000;   4,30769;  14,20977; 119,61539
2021-03-25 14:00:00; 12,89167;   4,25109;-9999,00000;  33,50167;  21,10364;1006,37500; 328,41547;  10,50000;   0,00000;   0,00000;  14,95372;-9999,00000;   1,66667;  19,40000; 752,36365;-9999,00000;   5,66667;  14,23972; 309,54544
2021-03-25 13:00:00; 12,22727;   4,25008;-9999,00000;  34,10909;  21,06583;1006,82733; 346,25430;  10,88333;   0,00000;   0,00000;  14,91766;-9999,00000;   2,36364;  19,40000;1302,25000;-9999,00000;   7,09091;  14,26316; 424,58334
2021-03-25 12:00:00; 11,82308;   4,24950;-9999,00000;  34,14462;  21,01142;1007,45374; 255,65399;  10,60000;   0,00000;   0,00000;  14,95733;-9999,00000;   2,61538;  19,40000;1527,66660;-9999,00000;   8,15385;  14,26316; 487,08334
2021-03-25 11:00:00; 11,82727;   4,25008;-9999,00000;  33,18091;  20,91742;1008,05460; 340,27625;   9,03333;   0,00000;   0,00000;  14,89783;-9999,00000;   2,63636;  19,40000; 863,75000;-9999,00000;   7,36364;  14,28299; 662,08330
2021-03-25 10:00:00; 10,47692;   4,24917;-9999,00000;  30,84000;  21,02292;1008,56910; 338,54670;   7,25000;   0,00000;   0,00000;  14,93750;-9999,00000;   1,53846;  19,40000; 607,41670;-9999,00000;   5,92308;  14,28299; 424,16666
2021-03-25 09:00:00; 9,45833;   4,24733;-9999,00000;  32,97833;  20,94358;1008,96660; 327,46950;   5,06667;   0,00000;   0,00000;  14,99700;-9999,00000;   1,36364;  19,40000; 972,91670;-9999,00000;   4,90909;  14,28299; 463,75000
2021-03-25 08:00:00; 5,75833;   4,24492;-9999,00000;  54,01667;  20,99331;1009,21660;  23,29018;   3,18462;   0,00000;   0,00000;  15,03361;-9999,00000;   0,38462;  19,40000; 781,53845;-9999,00000;   3,53846;  14,28299; 305,76923
2021-03-25 07:00:00; 3,07273;   4,24227;-9999,00000;  68,64819;  20,13682;1009,11810;  88,31977;   2,00000;   0,00000;   0,00000;  14,99700;-9999,00000;   0,00000;  19,40000; 564,27270;-9999,00000;   2,27273;  14,28299; 148,18182
2021-03-25 06:00:00; 1,26923;   4,24154;-9999,00000;  78,47923;  18,31208;1008,62305;  83,57230;   1,33846;   0,00000;   2,69231;  14,99700;-9999,00000;   0,38462;  19,40000; 262,00000;-9999,00000;   2,76923;  14,28299;  81,15385
2021-03-25 05:00:00; -1,32727;   4,24036;-9999,00000;  91,69273;  17,48473;1008,36365; 331,37720;   1,20000;   0,00000;   2,27273;  14,99700;-9999,00000;   0,45455;  19,40000; 485,54544;-9999,00000;   1,54545;  14,21809;  73,18182
2021-03-25 04:00:00; -2,93846;   4,23931;-9999,00000;  92,94076;  10,17077;1008,29230; 312,79062;   1,32308;   0,00000;   2,30769;  14,99700;-9999,00000;   0,00000;  19,40000; 318,69232;-9999,00000;   0,61538;  14,16400;   9,23077
2021-03-25 03:00:00; -2,93636;   4,23973;-9999,00000;  91,61091;   0,00000;1007,94550; 312,81250;   1,49091;   0,00000;   1,81818;  14,99700;-9999,00000;   0,00000;  19,40000; 207,90909;-9999,00000;   0,45455;  14,20727;   0,00000
2021-03-25 02:00:00; -1,64615;   4,23985;-9999,00000;  89,64922;   0,00000;1007,71545; 312,79062;   1,77692;   0,00000;   5,00000;  15,01530;-9999,00000;   0,00000;  19,40000; 437,46155;-9999,00000;   0,23077;  14,28299;   0,00000
2021-03-25 01:00:00; -1,43333;   4,24136;-9999,00000;  89,52667;   0,00000;1007,80000; 312,75653;   2,10000;   0,00000;   5,00000;  14,99700;-9999,00000;   0,00000;  19,40000; 517,09090;-9999,00000;   0,00000;  14,28299;   0,00000
2021-03-25 00:00:00; -1,01667;   4,24108;-9999,00000;  88,53167;   0,00000;1007,80000; 312,78613;   2,48462;   0,00000;   5,00000;  15,07938;-9999,00000;   0,00000;  19,40000; 738,53845;-9999,00000;   0,00000;  14,28299;   0,00000
2021-03-23 23:00:00; 5,36364;   4,24427;-9999,00000;  66,52818;   0,00000;1004,56354; 337,39508;   4,63636;   0,00000;   0,90909;  15,08354;-9999,00000;   2,45455;  19,51900; 524,81820;-9999,00000;   7,90909;  14,28299;   0,00000
2021-03-24 22:00:00; 0,15000;   4,24125;-9999,00000;  86,82168;   0,00000;1008,18340; 312,78050;   3,30000;   0,00000;   5,00000;  15,01683;-9999,00000;   0,00000;  19,40000; 316,75000;-9999,00000;   0,18182;  14,28299;   0,00000
2021-03-24 21:00:00; 0,49167;   4,24131;-9999,00000;  87,57251;   0,00000;1007,90840; 312,81738;   3,80769;   0,00000;   5,00000;  15,03361;-9999,00000;   0,00000;  19,40000; 299,61540;-9999,00000;   0,15385;  14,28299;   0,00000
2021-03-24 20:00:00; 0,70000;   4,24173;-9999,00000;  87,76273;   0,00000;1007,65454; 312,74844;   4,37273;   0,00000;   5,00000;  15,06191;-9999,00000;   0,00000;  19,40000;   4,00000;-9999,00000;   0,27273;  14,28299;   0,00000
2021-03-24 19:00:00; 1,26154;   4,24215;-9999,00000;  87,62077;   0,00000;1007,41540; 312,70910;   5,04615;   0,00000;   1,92308;  15,06107;-9999,00000;   0,00000;  19,40000; 299,61540;-9999,00000;   0,00000;  14,28299;   0,00000
2021-03-24 18:00:00; 2,32500;   4,24318;-9999,00000;  84,58666;   0,00000;1007,05830; 312,63937;   5,78182;   0,00000;   0,00000;  15,07272;-9999,00000;   0,00000;  19,40000; 175,27272;-9999,00000;   0,08333;  14,28299;   0,00000
2021-03-24 17:00:00; 3,80000;   4,24515;-9999,00000;  79,22583;   3,43862;1006,59174; 312,84454;   6,65385;   0,00000;   0,00000;  15,02446;-9999,00000;   0,00000;  19,40000; 141,07692;-9999,00000;   0,33333;  14,28299;   0,38462
2021-03-24 16:00:00; 6,05833;   4,24609;-9999,00000;  71,44000;  15,61064;1006,22504; 302,34955;   7,33636;   0,00000;   0,00000;  15,11600;-9999,00000;   0,08333;  19,40000; 366,09090;-9999,00000;   2,58333;  14,28299;  13,18182
2021-03-24 15:00:00; 7,16667;   4,24717;-9999,00000;  63,67917;  16,94133;1006,16675; 329,63007;   7,81667;   0,00000;   0,00000;  15,05650;-9999,00000;   0,90909;  19,40000; 376,66666;-9999,00000;   5,09091;  14,28299;  40,41667
2021-03-24 14:00:00; 7,83333;   4,24754;-9999,00000;  60,70167;  18,87569;1006,24176; 345,60290;   8,10000;   0,00000;   0,00000;  14,99700;-9999,00000;   2,07692;  19,40000; 328,07693;-9999,00000;   7,00000;  14,28299; 110,76923
2021-03-24 13:00:00; 8,11818;   4,24882;-9999,00000;  58,54636;  19,58400;1006,51820; 350,20700;   8,04546;   0,00000;   0,00000;  14,99700;-9999,00000;   3,54545;  19,40000; 486,09090;-9999,00000;   9,09091;  14,28299; 185,45454
2021-03-24 12:00:00; 7,86154;   4,24777;-9999,00000;  59,66616;  21,41784;1006,95386;   6,91444;   7,31539;   0,00000;   0,00000;  15,00615;-9999,00000;   3,46154;  19,40000; 691,76920;-9999,00000;   8,61538;  14,28299; 338,46155
2021-03-24 11:00:00; 6,17500;   4,24764;-9999,00000;  65,65667;  20,32891;1007,67500;   8,36106;   6,64546;   0,00000;   0,00000;  15,05109;-9999,00000;   2,33333;  19,40000; 357,36365;-9999,00000;   7,16667;  14,28299; 205,90909
